FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,10.52,3
00:00:00,00:05:00,20.14,1
00:05:00,00:10:00,25.97,4
00:20:00,00:25:00,27.74,1
00:25:00,00:30:00,14.72,3
00:30:00,00:35:00,31.74,3
00:35:00,00:40:00,25.23,2
00:40:00,00:45:00,15.38,3
00:45:00,00:50:00,32.72,3
00:50:00,00:55:00,24.37,3
00:55:00,01:00:00,6.64,1
01:00:00,01:05:00,23.01,2
01:05:00,01:10:00,31.49,3
01:10:00,01:15:00,19.13,3
01:15:00,01:20:00,23.26,2
01:20:00,01:25:00,0.61,1
01:25:00,01:30:00,33.1,2
01:30:00,01:35:00,10.68,2
01:35:00,01:40:00,18.19,1
01:40:00,01:45:00,33.01,2
01:45:00,01:50:00,28.56,6
01:55:00,02:00:00,21.67,3
02:00:00,02:05:00,20.36,2
02:10:00,02:15:00,30.76,1
02:15:00,02:20:00,25.17,3
02:20:00,02:25:00,36,1
02:25:00,02:30:00,10.01,2
02:30:00,02:35:00,36,1
02:35:00,02:40:00,29.22,2
02:40:00,02:45:00,0.19,1
02:45:00,02:50:00,19.3,3
02:50:00,02:55:00,19.92,3
02:55:00,03:00:00,33.18,1
03:00:00,03:05:00,17.63,1
03:05:00,03:10:00,49.76,1
03:10:00,03:15:00,13.12,1
03:15:00,03:20:00,15.8,2
03:20:00,03:25:00,19.7,3
03:25:00,03:30:00,34.53,1
03:30:00,03:35:00,18.02,2
03:40:00,03:45:00,28.68,1
03:45:00,03:50:00,32.54,1
03:50:00,03:55:00,28.68,1
03:55:00,04:00:00,26.5,3
04:00:00,04:05:00,37.6,1
04:05:00,04:10:00,24.88,1
04:10:00,04:15:00,31.06,3
04:15:00,04:20:00,27.6,2
04:20:00,04:25:00,12.19,2
04:25:00,04:30:00,35.25,1
04:30:00,04:35:00,28.48,3
04:35:00,04:40:00,32.54,1
04:40:00,04:45:00,6.7,3
04:45:00,04:50:00,35.94,2
04:50:00,04:55:00,19.57,2
04:55:00,05:00:00,14.91,4
05:00:00,05:05:00,32.07,5
05:05:00,05:10:00,23.62,3
05:10:00,05:15:00,23.97,5
05:15:00,05:20:00,18.41,5
05:20:00,05:25:00,24.83,6
05:25:00,05:30:00,23.85,2
05:30:00,05:35:00,33.77,6
05:35:00,05:40:00,4.37,4
05:40:00,05:45:00,14.8,4
05:45:00,05:50:00,12,1
05:50:00,05:55:00,19.94,6
05:55:00,06:00:00,10.59,3
06:00:00,06:05:00,19.57,8
06:10:00,06:15:00,12.73,5
06:15:00,06:20:00,14.61,15
06:20:00,06:25:00,15.3,4
06:25:00,06:30:00,5.22,6
06:30:00,06:35:00,16.76,4
06:35:00,06:40:00,15.19,7
06:40:00,06:45:00,11.32,12
06:45:00,06:50:00,13.4,4
06:50:00,06:55:00,11.84,9
06:55:00,07:00:00,14.66,2
07:00:00,07:05:00,11.98,8
07:05:00,07:10:00,11.6,7
07:10:00,07:15:00,12.87,11
07:15:00,07:20:00,13.54,5
07:20:00,07:25:00,7.05,7
07:25:00,07:30:00,7.56,10
07:30:00,07:35:00,11.33,8
07:35:00,07:40:00,11.67,7
07:40:00,07:45:00,12.08,5
07:45:00,07:50:00,5.3,4
07:50:00,07:55:00,13.16,8
07:55:00,08:00:00,24.33,4
08:00:00,08:05:00,9.17,5
08:05:00,08:10:00,16.99,4
08:10:00,08:15:00,10.2,8
08:15:00,08:20:00,16.93,4
08:20:00,08:25:00,5.03,5
08:25:00,08:30:00,12.31,7
08:30:00,08:35:00,7.81,7
08:35:00,08:40:00,8.16,5
08:40:00,08:45:00,8.64,13
08:45:00,08:50:00,7.54,3
08:50:00,08:55:00,3.09,4
08:55:00,09:00:00,5.23,9
09:00:00,09:05:00,11.65,7
09:05:00,09:10:00,3.33,4
09:10:00,09:15:00,11.23,8
09:15:00,09:20:00,1.91,4
09:20:00,09:25:00,4.29,5
09:25:00,09:30:00,6.45,10
09:30:00,09:35:00,8.21,9
09:35:00,09:40:00,7.03,6
09:40:00,09:45:00,6.38,7
09:45:00,09:50:00,9.32,12
09:50:00,09:55:00,22.57,6
09:55:00,10:00:00,7.94,6
10:00:00,10:05:00,6.32,8
10:05:00,10:10:00,9.1,3
10:10:00,10:15:00,13.35,5
10:15:00,10:20:00,7.82,4
10:20:00,10:25:00,8.46,6
10:25:00,10:30:00,7.12,11
10:30:00,10:35:00,5.17,8
10:35:00,10:40:00,10.99,10
10:40:00,10:45:00,8.93,4
10:45:00,10:50:00,12.06,16
10:50:00,10:55:00,19.83,3
10:55:00,11:00:00,13.52,7
11:00:00,11:05:00,10.57,8
11:05:00,11:10:00,10.59,8
11:10:00,11:15:00,8.58,7
11:15:00,11:20:00,11.59,10
11:20:00,11:25:00,11.05,3
11:25:00,11:30:00,8.71,6
11:30:00,11:35:00,15.88,4
11:35:00,11:40:00,11.09,12
11:40:00,11:45:00,5.3,4
11:45:00,11:50:00,9.17,2
11:50:00,11:55:00,2.3,4
11:55:00,12:00:00,8.92,3
12:00:00,12:05:00,14.87,8
12:05:00,12:10:00,5.42,7
12:10:00,12:15:00,11.15,5
12:15:00,12:20:00,17.55,2
12:20:00,12:25:00,7.31,8
12:25:00,12:30:00,13.88,6
12:30:00,12:35:00,4.45,5
12:35:00,12:40:00,2.86,5
12:40:00,12:45:00,7.48,9
12:45:00,12:50:00,9.15,3
12:50:00,12:55:00,7.82,2
12:55:00,13:00:00,11.57,5
13:00:00,13:05:00,17.9,3
13:05:00,13:10:00,15.85,2
13:10:00,13:15:00,11.67,6
13:15:00,13:20:00,13.2,8
13:20:00,13:25:00,2.81,1
13:25:00,13:30:00,4.82,11
13:30:00,13:35:00,3.26,5
13:35:00,13:40:00,4.11,9
13:40:00,13:45:00,15.81,11
13:45:00,13:50:00,4.19,4
13:50:00,13:55:00,18.81,2
13:55:00,14:00:00,17.63,1
14:00:00,14:05:00,1.56,4
14:05:00,14:10:00,8.02,5
14:10:00,14:15:00,1.14,5
14:15:00,14:20:00,3.53,10
14:20:00,14:25:00,5.79,6
14:25:00,14:30:00,2.94,3
14:30:00,14:35:00,3.91,6
14:35:00,14:40:00,1.76,7
14:40:00,14:45:00,0.42,3
14:45:00,14:50:00,9.42,4
14:50:00,14:55:00,7.98,9
14:55:00,15:00:00,12.96,3
15:00:00,15:05:00,2.47,6
15:05:00,15:10:00,9.73,4
15:10:00,15:15:00,2.56,7
15:15:00,15:20:00,3.72,8
15:20:00,15:25:00,6.29,4
15:25:00,15:30:00,2.1,6
15:30:00,15:35:00,2.53,4
15:35:00,15:40:00,6.4,5
15:40:00,15:45:00,8,9
15:45:00,15:50:00,7.81,7
15:50:00,15:55:00,4.67,4
15:55:00,16:00:00,16.49,8
16:00:00,16:05:00,4.25,4
16:05:00,16:10:00,3.04,9
16:10:00,16:15:00,8.78,3
16:15:00,16:20:00,5.86,9
16:20:00,16:25:00,2.08,6
16:25:00,16:30:00,5.39,6
16:30:00,16:35:00,0.14,2
16:35:00,16:40:00,6.76,5
16:40:00,16:45:00,1.89,1
16:45:00,16:50:00,4.39,2
16:50:00,16:55:00,0.78,3
16:55:00,17:00:00,6.12,9
17:00:00,17:05:00,9.98,3
17:05:00,17:10:00,6.88,5
17:10:00,17:15:00,5.53,3
17:15:00,17:20:00,0.96,3
17:20:00,17:25:00,5.05,10
17:25:00,17:30:00,7.37,6
17:30:00,17:35:00,2.51,3
17:35:00,17:40:00,9.18,2
17:40:00,17:45:00,4.77,5
17:45:00,17:50:00,4.63,8
17:50:00,17:55:00,14.6,2
17:55:00,18:00:00,8.07,4
18:00:00,18:05:00,4.8,4
18:05:00,18:10:00,2.04,3
18:10:00,18:15:00,8.98,3
18:15:00,18:20:00,1.94,7
18:20:00,18:25:00,7.24,4
18:25:00,18:30:00,9.23,6
18:30:00,18:35:00,3.61,2
18:35:00,18:40:00,0.37,4
18:40:00,18:45:00,0.96,8
