FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,20.71,3
00:00:00,00:05:00,24.54,2
00:05:00,00:10:00,25.13,2
00:10:00,00:15:00,21.92,2
00:20:00,00:25:00,10.23,5
00:25:00,00:30:00,33.91,2
00:30:00,00:35:00,14.33,10
00:35:00,00:40:00,27.85,3
00:40:00,00:45:00,10.11,2
00:45:00,00:50:00,29.27,4
00:50:00,00:55:00,33.84,1
00:55:00,01:00:00,23.01,3
01:00:00,01:05:00,35.25,1
01:05:00,01:10:00,14.6,5
01:10:00,01:15:00,18.39,1
01:15:00,01:20:00,24.33,5
01:20:00,01:25:00,24,2
01:25:00,01:30:00,17.58,2
01:30:00,01:35:00,23.36,3
01:35:00,01:40:00,18.2,2
01:45:00,01:50:00,21.02,5
01:50:00,01:55:00,31.92,1
01:55:00,02:00:00,16.27,1
02:00:00,02:05:00,11.81,2
02:05:00,02:10:00,37.6,1
02:10:00,02:15:00,26.83,7
02:15:00,02:20:00,19.31,4
02:20:00,02:25:00,26.4,3
02:25:00,02:30:00,20.89,1
02:35:00,02:40:00,8.91,3
02:40:00,02:45:00,1.61,2
02:50:00,02:55:00,17.81,1
02:55:00,03:00:00,33.18,1
03:05:00,03:10:00,16.16,4
03:10:00,03:15:00,31.33,1
03:15:00,03:20:00,29.17,1
03:20:00,03:25:00,16.69,2
03:25:00,03:30:00,18.53,3
03:30:00,03:35:00,15.07,3
03:35:00,03:40:00,0.72,1
03:50:00,03:55:00,12.54,2
03:55:00,04:00:00,27.61,2
04:00:00,04:05:00,23.62,3
04:10:00,04:15:00,28.71,3
04:15:00,04:20:00,0.89,2
04:25:00,04:30:00,15,2
04:30:00,04:35:00,0.77,1
04:40:00,04:45:00,17.36,3
04:45:00,04:50:00,2.5,2
04:50:00,04:55:00,41.27,1
04:55:00,05:00:00,30.38,3
05:00:00,05:05:00,31.83,3
05:05:00,05:10:00,24.08,3
05:10:00,05:15:00,11,3
05:15:00,05:20:00,39.35,1
05:20:00,05:25:00,26.24,2
05:25:00,05:30:00,52.88,1
05:30:00,05:35:00,13.28,2
05:35:00,05:40:00,35.57,7
05:40:00,05:45:00,21.97,2
05:45:00,05:50:00,14.1,1
05:55:00,06:00:00,18.06,5
06:00:00,06:05:00,8.6,3
06:05:00,06:10:00,24.37,5
06:10:00,06:15:00,13.92,7
06:15:00,06:20:00,10.23,2
06:20:00,06:25:00,20.16,5
06:30:00,06:35:00,13.87,5
06:35:00,06:40:00,25.69,2
06:40:00,06:45:00,23.09,2
06:45:00,06:50:00,35.16,6
06:50:00,06:55:00,22.21,3
06:55:00,07:00:00,19.45,1
07:00:00,07:05:00,15.95,12
07:05:00,07:10:00,13.79,5
07:10:00,07:15:00,13.8,9
07:15:00,07:20:00,14.15,2
07:20:00,07:25:00,30.76,3
07:25:00,07:30:00,8.94,4
07:30:00,07:35:00,17.25,6
07:35:00,07:40:00,15.27,4
07:40:00,07:45:00,13.65,9
07:45:00,07:50:00,25.99,3
07:50:00,07:55:00,19.52,5
07:55:00,08:00:00,17.98,6
08:00:00,08:05:00,19.86,4
08:05:00,08:10:00,19.36,6
08:10:00,08:15:00,9.7,3
08:15:00,08:20:00,12.83,5
08:20:00,08:25:00,21.69,8
08:25:00,08:30:00,24.61,2
08:30:00,08:35:00,25.01,4
08:35:00,08:40:00,7.83,3
08:40:00,08:45:00,17.12,4
08:45:00,08:50:00,16.2,6
08:50:00,08:55:00,16.17,4
08:55:00,09:00:00,21.11,6
09:00:00,09:05:00,15.62,4
09:05:00,09:10:00,30.1,2
09:10:00,09:15:00,8.61,5
09:15:00,09:20:00,12.97,4
09:20:00,09:25:00,9.93,2
09:25:00,09:30:00,10.35,7
09:30:00,09:35:00,10.49,6
09:35:00,09:40:00,14.86,9
09:40:00,09:45:00,25.17,6
09:45:00,09:50:00,19.95,6
09:50:00,09:55:00,10.42,4
09:55:00,10:00:00,11.59,5
10:00:00,10:05:00,7.35,6
10:05:00,10:10:00,17.55,8
10:10:00,10:15:00,10.6,3
10:15:00,10:20:00,11.86,5
10:20:00,10:25:00,18.86,5
10:25:00,10:30:00,11.71,8
10:30:00,10:35:00,12.9,4
10:35:00,10:40:00,14.96,7
10:40:00,10:45:00,4.81,5
10:45:00,10:50:00,15.25,5
10:50:00,10:55:00,13.93,7
10:55:00,11:00:00,14.15,4
11:00:00,11:05:00,16.44,6
11:05:00,11:10:00,14.72,7
11:10:00,11:15:00,12.65,4
11:15:00,11:20:00,7.22,5
11:20:00,11:25:00,22.86,1
11:25:00,11:30:00,8.46,14
11:30:00,11:35:00,9.16,8
11:35:00,11:40:00,8.58,8
11:40:00,11:45:00,9.76,4
11:45:00,11:50:00,10.46,4
11:50:00,11:55:00,5.78,3
11:55:00,12:00:00,8.12,14
12:00:00,12:05:00,3.61,1
12:05:00,12:10:00,6.08,11
12:10:00,12:15:00,8.83,5
12:15:00,12:20:00,2.64,5
12:20:00,12:25:00,5.01,9
12:25:00,12:30:00,4.73,9
12:30:00,12:35:00,8.23,8
12:35:00,12:40:00,5.75,4
12:40:00,12:45:00,15.02,5
12:45:00,12:50:00,10.72,8
12:50:00,12:55:00,9.97,5
12:55:00,13:00:00,14.93,4
13:00:00,13:05:00,7.15,12
13:05:00,13:10:00,3.44,3
13:10:00,13:15:00,10.01,10
13:15:00,13:20:00,16.83,7
13:20:00,13:25:00,11.09,5
13:25:00,13:30:00,8.46,9
13:30:00,13:35:00,4.23,5
13:35:00,13:40:00,9.79,5
13:40:00,13:45:00,7.49,2
13:45:00,13:50:00,9.05,6
13:50:00,13:55:00,14.26,2
13:55:00,14:00:00,9.1,9
14:00:00,14:05:00,7.75,6
14:05:00,14:10:00,2.18,5
14:10:00,14:15:00,10.78,3
14:15:00,14:20:00,8.94,9
14:20:00,14:25:00,4.36,2
14:25:00,14:30:00,13.78,6
14:30:00,14:35:00,15.68,7
14:35:00,14:40:00,7.56,2
14:40:00,14:45:00,31.15,3
14:45:00,14:50:00,5,6
14:50:00,14:55:00,3.39,8
14:55:00,15:00:00,5.09,6
15:00:00,15:05:00,13.05,7
15:05:00,15:10:00,12.78,8
15:10:00,15:15:00,0.05,1
15:15:00,15:20:00,12.73,9
15:20:00,15:25:00,5.66,6
15:25:00,15:30:00,7.36,5
15:30:00,15:35:00,11.45,9
15:35:00,15:40:00,9.89,4
15:40:00,15:45:00,4.87,5
15:45:00,15:50:00,9.67,6
15:50:00,15:55:00,5.22,5
15:55:00,16:00:00,13.08,9
16:00:00,16:05:00,0.53,6
16:05:00,16:10:00,19.7,6
16:10:00,16:15:00,3.55,3
16:15:00,16:20:00,31.33,1
16:20:00,16:25:00,7.13,12
16:25:00,16:30:00,14.22,1
16:30:00,16:35:00,13.91,3
16:35:00,16:40:00,6.45,5
16:40:00,16:45:00,25.86,3
16:45:00,16:50:00,17.33,6
16:50:00,16:55:00,8.57,5
16:55:00,17:00:00,1.77,5
17:00:00,17:05:00,5.39,4
17:10:00,17:15:00,14.34,6
17:15:00,17:20:00,10.41,4
17:20:00,17:25:00,7.78,5
