FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,16.25,8
00:00:00,00:05:00,27.3,3
00:05:00,00:10:00,33.18,1
00:10:00,00:15:00,25.06,2
00:15:00,00:20:00,27.59,3
00:20:00,00:25:00,36,1
00:25:00,00:30:00,25.03,2
00:30:00,00:35:00,26.45,9
00:35:00,00:40:00,5.9,1
00:45:00,00:50:00,24.07,3
00:50:00,00:55:00,29.17,1
00:55:00,01:00:00,28.69,3
01:00:00,01:05:00,20.2,3
01:05:00,01:10:00,28.68,2
01:10:00,01:15:00,27.84,4
01:15:00,01:20:00,10.19,4
01:25:00,01:30:00,20.07,3
01:30:00,01:35:00,32.46,2
01:35:00,01:40:00,25.95,5
01:40:00,01:45:00,16.76,3
01:45:00,01:50:00,28.11,4
01:50:00,01:55:00,9.71,2
01:55:00,02:00:00,0.57,1
02:00:00,02:05:00,11.4,3
02:05:00,02:10:00,27.88,3
02:10:00,02:15:00,41.27,1
02:15:00,02:20:00,23.5,1
02:20:00,02:25:00,19.14,4
02:25:00,02:30:00,23.85,2
02:35:00,02:40:00,23.4,2
02:40:00,02:45:00,0.18,1
02:45:00,02:50:00,8.28,3
02:50:00,02:55:00,2.48,3
02:55:00,03:00:00,23.03,4
03:05:00,03:10:00,24.96,2
03:10:00,03:15:00,20.17,2
03:15:00,03:20:00,15.01,3
03:20:00,03:25:00,0.97,1
03:25:00,03:30:00,0.56,1
03:30:00,03:35:00,24.17,1
03:35:00,03:40:00,23.29,10
03:45:00,03:50:00,0.49,1
03:50:00,03:55:00,25.7,3
03:55:00,04:00:00,19.91,5
04:00:00,04:05:00,25.43,2
04:05:00,04:10:00,17.43,3
04:10:00,04:15:00,23.8,4
04:15:00,04:20:00,14.33,3
04:20:00,04:25:00,29.93,4
04:25:00,04:30:00,21.42,1
04:30:00,04:35:00,39.35,1
04:35:00,04:40:00,30.21,1
04:40:00,04:45:00,28.49,3
04:45:00,04:50:00,28.21,3
04:50:00,04:55:00,22.1,3
04:55:00,05:00:00,18.86,3
05:05:00,05:10:00,22.82,3
05:15:00,05:20:00,36,1
05:20:00,05:25:00,20.53,4
05:25:00,05:30:00,15.89,6
05:30:00,05:35:00,18.24,3
05:35:00,05:40:00,20.89,5
05:40:00,05:45:00,17.28,2
05:45:00,05:50:00,10.37,4
05:50:00,05:55:00,12.36,3
05:55:00,06:00:00,18.33,6
06:00:00,06:05:00,2.05,1
06:05:00,06:10:00,17.08,5
06:10:00,06:15:00,16.92,5
06:15:00,06:20:00,13.28,4
06:25:00,06:30:00,18.15,6
06:30:00,06:35:00,13.2,7
06:35:00,06:40:00,14.01,4
06:40:00,06:45:00,24.01,12
06:45:00,06:50:00,15.98,2
06:50:00,06:55:00,24.63,5
06:55:00,07:00:00,27.1,3
07:00:00,07:05:00,14.93,7
07:05:00,07:10:00,22.76,5
07:10:00,07:15:00,11.5,7
07:15:00,07:20:00,16.19,9
07:20:00,07:25:00,15.1,6
07:25:00,07:30:00,9.85,6
07:30:00,07:35:00,20.21,12
07:35:00,07:40:00,19.95,4
07:40:00,07:45:00,19.41,11
07:45:00,07:50:00,15.72,10
07:50:00,07:55:00,16.82,10
07:55:00,08:00:00,11.93,8
08:00:00,08:05:00,6.92,2
08:05:00,08:10:00,13.73,16
08:10:00,08:15:00,17.4,5
08:15:00,08:20:00,16.44,5
08:20:00,08:25:00,16.6,4
08:25:00,08:30:00,14.48,12
08:30:00,08:35:00,18.36,8
08:35:00,08:40:00,14.6,9
08:40:00,08:45:00,12.57,5
08:45:00,08:50:00,12.9,6
08:50:00,08:55:00,23.17,2
08:55:00,09:00:00,14.77,18
09:00:00,09:05:00,16.2,9
09:05:00,09:10:00,10.7,12
09:10:00,09:15:00,9.46,9
09:20:00,09:25:00,18.9,4
09:25:00,09:30:00,10.19,6
09:30:00,09:35:00,5.43,5
09:35:00,09:40:00,8.37,9
09:40:00,09:45:00,12.01,11
09:45:00,09:50:00,14.39,2
09:50:00,09:55:00,5.04,5
09:55:00,10:00:00,9.41,7
10:00:00,10:05:00,7.54,12
10:05:00,10:10:00,3.24,1
10:10:00,10:15:00,10.92,1
10:15:00,10:20:00,13.82,8
10:20:00,10:25:00,5.98,7
10:25:00,10:30:00,7.01,12
10:30:00,10:35:00,13.61,7
10:35:00,10:40:00,10.17,11
10:40:00,10:45:00,4.74,4
10:45:00,10:50:00,6.39,4
10:50:00,10:55:00,6.72,11
10:55:00,11:00:00,13.62,5
11:00:00,11:05:00,14.35,3
11:05:00,11:10:00,13.22,3
11:10:00,11:15:00,11.59,5
11:15:00,11:20:00,5.29,6
11:20:00,11:25:00,8.91,7
11:25:00,11:30:00,9.04,5
11:30:00,11:35:00,8.76,8
11:35:00,11:40:00,6.91,6
11:40:00,11:45:00,5.57,4
11:45:00,11:50:00,10.87,7
11:50:00,11:55:00,4.82,5
11:55:00,12:00:00,8.7,6
12:00:00,12:05:00,13.59,3
12:05:00,12:10:00,5.52,5
12:10:00,12:15:00,8.94,5
12:15:00,12:20:00,5.64,4
12:20:00,12:25:00,13.1,3
12:25:00,12:30:00,8.56,9
12:30:00,12:35:00,11.38,11
12:35:00,12:40:00,5.1,8
12:40:00,12:45:00,15.77,6
12:45:00,12:50:00,8.6,8
12:50:00,12:55:00,8.19,4
12:55:00,13:00:00,8.27,5
13:00:00,13:05:00,7.38,7
13:05:00,13:10:00,5.26,11
13:10:00,13:15:00,10.14,7
13:15:00,13:20:00,5.67,3
13:20:00,13:25:00,11.65,5
13:25:00,13:30:00,13.47,3
13:30:00,13:35:00,0.66,2
13:35:00,13:40:00,5.36,8
13:40:00,13:45:00,0.55,1
13:45:00,13:50:00,9.58,11
13:50:00,13:55:00,4.85,3
13:55:00,14:00:00,17.59,5
14:00:00,14:05:00,18.61,4
14:05:00,14:10:00,1.79,9
14:10:00,14:15:00,6.74,7
14:15:00,14:20:00,3.77,7
14:20:00,14:25:00,7.02,12
14:25:00,14:30:00,5.17,7
14:30:00,14:35:00,13.98,6
14:35:00,14:40:00,2.7,8
14:40:00,14:45:00,4.59,6
14:45:00,14:50:00,4.68,5
14:50:00,14:55:00,5.59,3
14:55:00,15:00:00,3.89,10
15:00:00,15:05:00,8.94,5
15:05:00,15:10:00,10.74,7
15:10:00,15:15:00,4.22,5
15:15:00,15:20:00,2.62,9
15:20:00,15:25:00,8,9
15:25:00,15:30:00,8.98,6
15:30:00,15:35:00,4.16,8
15:35:00,15:40:00,5.68,1
15:40:00,15:45:00,10.87,5
15:45:00,15:50:00,3.57,11
15:50:00,15:55:00,8.59,5
15:55:00,16:00:00,4.09,7
16:00:00,16:05:00,11.47,8
16:05:00,16:10:00,8.42,6
16:10:00,16:15:00,9.96,9
16:15:00,16:20:00,1.13,6
16:20:00,16:25:00,4.42,10
16:25:00,16:30:00,9.76,7
16:30:00,16:35:00,3.71,6
16:35:00,16:40:00,10.73,8
16:40:00,16:45:00,3.4,5
16:45:00,16:50:00,1,5
16:50:00,16:55:00,8.67,6
16:55:00,17:00:00,2.72,4
17:00:00,17:05:00,2.74,9
17:05:00,17:10:00,6.12,8
17:10:00,17:15:00,2.83,4
17:15:00,17:20:00,1.04,6
17:20:00,17:25:00,10.86,2
17:30:00,17:35:00,0.13,3
17:35:00,17:40:00,2.91,8
17:40:00,17:45:00,2.88,4
17:45:00,17:50:00,5.37,9
17:50:00,17:55:00,0.45,1
17:55:00,18:00:00,7.43,8
18:00:00,18:05:00,6.73,4
18:05:00,18:10:00,6.78,8
18:10:00,18:15:00,2.14,8
18:15:00,18:20:00,5.94,10
18:20:00,18:25:00,3.78,2
18:25:00,18:30:00,4.77,4
18:30:00,18:35:00,10.97,5
18:35:00,18:40:00,4.67,7
18:40:00,18:45:00,3.32,6
18:45:00,18:50:00,5.43,8
18:50:00,18:55:00,2.51,4
18:55:00,19:00:00,8.37,5
19:00:00,19:05:00,4.66,6
19:05:00,19:10:00,3.72,8
19:10:00,19:15:00,1.48,3
19:15:00,19:20:00,11.91,9
19:20:00,19:25:00,15.97,5
19:25:00,19:30:00,7.19,7
19:30:00,19:35:00,3.17,6
19:35:00,19:40:00,11.36,4
19:40:00,19:45:00,9.85,6
19:45:00,19:50:00,12.15,3
19:50:00,19:55:00,6.93,3
19:55:00,20:00:00,10.8,4
20:00:00,20:05:00,13.56,6
20:05:00,20:10:00,6.16,6
20:10:00,20:15:00,4.31,8
20:15:00,20:20:00,7.41,6
20:20:00,20:25:00,11.31,5
20:25:00,20:30:00,10.77,6
20:30:00,20:35:00,8.3,6
20:35:00,20:40:00,2.84,6
20:40:00,20:45:00,17.44,4
20:45:00,20:50:00,10.1,12
20:50:00,20:55:00,18.04,5
20:55:00,21:00:00,17.64,10
21:00:00,21:05:00,14.24,5
21:05:00,21:10:00,7.69,7
21:10:00,21:15:00,14.44,6
21:15:00,21:20:00,13.35,7
21:20:00,21:25:00,6.36,7
21:25:00,21:30:00,11.84,5
21:30:00,21:35:00,8.28,5
21:35:00,21:40:00,4.66,6
21:40:00,21:45:00,9.65,9
21:45:00,21:50:00,15.53,5
21:50:00,21:55:00,18,6
21:55:00,22:00:00,13.9,10
22:00:00,22:05:00,5.98,11
22:05:00,22:10:00,4.91,4
22:10:00,22:15:00,10.17,4
22:15:00,22:20:00,19.75,6
22:20:00,22:25:00,8.87,3
22:25:00,22:30:00,12.24,6
22:30:00,22:35:00,17.73,5
22:35:00,22:40:00,18.65,2
22:40:00,22:45:00,9.91,7
22:45:00,22:50:00,8.18,2
22:50:00,22:55:00,17.66,6
22:55:00,23:00:00,6.36,5
23:00:00,23:05:00,19.05,3
23:05:00,23:10:00,12.59,6
23:10:00,23:15:00,7.4,7
23:15:00,23:20:00,12.96,6
23:20:00,23:25:00,10.4,5
23:25:00,23:30:00,3.15,4
23:30:00,23:35:00,13.9,5
23:35:00,23:40:00,11.47,9
23:40:00,23:45:00,13.71,7
23:45:00,23:50:00,17.8,4
23:50:00,23:55:00,8.71,8
