FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,19.18,2
00:00:00,00:05:00,21.58,3
00:05:00,00:10:00,21.71,3
00:10:00,00:15:00,32.7,4
00:15:00,00:20:00,15.23,4
00:20:00,00:25:00,19.29,4
00:25:00,00:30:00,7.8,2
00:30:00,00:35:00,29.12,2
00:35:00,00:40:00,26.27,2
00:40:00,00:45:00,34.53,1
00:50:00,00:55:00,15.13,6
01:00:00,01:05:00,15.85,5
01:05:00,01:10:00,8.54,3
01:10:00,01:15:00,17.93,4
01:15:00,01:20:00,22.55,5
01:20:00,01:25:00,23.77,5
01:25:00,01:30:00,9.99,2
01:30:00,01:35:00,24.17,1
01:35:00,01:40:00,2.52,3
01:40:00,01:45:00,11.76,5
01:45:00,01:50:00,13.55,3
01:55:00,02:00:00,27.08,5
02:00:00,02:05:00,16.75,1
02:10:00,02:15:00,13.68,3
02:15:00,02:20:00,18.69,4
02:20:00,02:25:00,22.82,4
02:30:00,02:35:00,0.23,1
02:35:00,02:40:00,43.38,1
02:40:00,02:45:00,14.87,3
02:45:00,02:50:00,27.74,1
02:50:00,02:55:00,18.37,3
02:55:00,03:00:00,14.36,3
03:00:00,03:05:00,9.86,2
03:05:00,03:10:00,30.76,1
03:15:00,03:20:00,0.75,1
03:20:00,03:25:00,28.9,3
03:25:00,03:30:00,19.16,3
03:30:00,03:35:00,20.14,1
03:35:00,03:40:00,26.44,1
03:40:00,03:45:00,12.44,1
03:45:00,03:50:00,30.21,1
03:50:00,03:55:00,19.98,2
03:55:00,04:00:00,8.24,5
04:05:00,04:10:00,17.29,3
04:15:00,04:20:00,11.92,1
04:20:00,04:25:00,24.75,2
04:25:00,04:30:00,0.17,1
04:35:00,04:40:00,14.97,1
04:40:00,04:45:00,20.48,4
04:45:00,04:50:00,21.37,8
04:50:00,04:55:00,24.89,4
04:55:00,05:00:00,32.34,2
05:00:00,05:05:00,17.44,7
05:05:00,05:10:00,25.92,2
05:10:00,05:15:00,2.87,1
05:15:00,05:20:00,15.4,3
05:20:00,05:25:00,20.35,2
05:25:00,05:30:00,13.4,2
05:30:00,05:35:00,23.58,3
05:35:00,05:40:00,23.04,3
05:40:00,05:45:00,9.3,1
05:45:00,05:50:00,15.34,4
05:50:00,05:55:00,0.27,1
05:55:00,06:00:00,11.09,2
06:05:00,06:10:00,12.48,2
06:10:00,06:15:00,6.47,3
06:15:00,06:20:00,22.31,2
06:20:00,06:25:00,16.01,6
06:25:00,06:30:00,17.79,2
06:30:00,06:35:00,32.54,1
06:35:00,06:40:00,14.34,2
06:40:00,06:45:00,14.29,4
06:45:00,06:50:00,0.34,1
06:55:00,07:00:00,21.88,6
07:00:00,07:05:00,21.29,4
07:05:00,07:10:00,9.72,2
07:10:00,07:15:00,17.9,9
07:15:00,07:20:00,18.2,6
07:20:00,07:25:00,15.55,2
07:25:00,07:30:00,7.52,2
07:30:00,07:35:00,20.53,4
07:35:00,07:40:00,8.98,4
07:40:00,07:45:00,10.23,5
07:45:00,07:50:00,14.59,7
07:50:00,07:55:00,26.96,7
07:55:00,08:00:00,15.31,7
08:00:00,08:05:00,12.85,5
08:05:00,08:10:00,15.81,5
08:10:00,08:15:00,23.62,5
08:15:00,08:20:00,12.12,7
08:20:00,08:25:00,24.02,6
08:25:00,08:30:00,18.42,6
08:30:00,08:35:00,20.06,4
08:35:00,08:40:00,10.51,5
08:40:00,08:45:00,1.74,2
08:45:00,08:50:00,20.42,7
08:50:00,08:55:00,20.39,4
08:55:00,09:00:00,15.98,2
09:00:00,09:05:00,0.4,1
09:05:00,09:10:00,12.65,3
09:10:00,09:15:00,8.74,6
09:15:00,09:20:00,26.6,2
09:20:00,09:25:00,10.42,4
09:25:00,09:30:00,8.81,9
09:30:00,09:35:00,13.16,9
09:35:00,09:40:00,0.98,4
09:40:00,09:45:00,10.69,8
09:45:00,09:50:00,6.41,11
09:50:00,09:55:00,13.91,7
09:55:00,10:00:00,11.59,3
10:00:00,10:05:00,11.46,11
10:05:00,10:10:00,11.26,6
10:10:00,10:15:00,18.28,4
10:15:00,10:20:00,9.62,2
10:20:00,10:25:00,13.93,5
10:25:00,10:30:00,13.67,9
10:30:00,10:35:00,11.97,6
10:35:00,10:40:00,13.28,4
10:40:00,10:45:00,11.59,5
10:45:00,10:50:00,14.27,3
10:50:00,10:55:00,11.4,4
10:55:00,11:00:00,16.73,13
11:00:00,11:05:00,5.33,5
11:05:00,11:10:00,2.46,3
11:10:00,11:15:00,11.88,8
11:15:00,11:20:00,5.32,8
11:20:00,11:25:00,5.08,9
11:25:00,11:30:00,4.78,4
11:30:00,11:35:00,10.35,3
11:35:00,11:40:00,14.99,2
11:40:00,11:45:00,6.76,7
11:45:00,11:50:00,13.77,8
11:50:00,11:55:00,5.49,5
11:55:00,12:00:00,5.54,4
12:00:00,12:05:00,6.27,3
12:05:00,12:10:00,4.7,9
12:10:00,12:15:00,6.44,7
12:15:00,12:20:00,14.01,4
12:20:00,12:25:00,8.36,13
12:25:00,12:30:00,12.89,5
12:30:00,12:35:00,8.21,5
12:35:00,12:40:00,15.84,6
12:40:00,12:45:00,11.95,6
12:45:00,12:50:00,10.79,2
12:50:00,12:55:00,8.58,6
12:55:00,13:00:00,4.77,9
13:00:00,13:05:00,6.32,7
13:05:00,13:10:00,3.75,5
13:10:00,13:15:00,11.79,6
13:15:00,13:20:00,16.43,4
13:20:00,13:25:00,10.05,6
13:25:00,13:30:00,5.44,3
13:30:00,13:35:00,3.81,5
13:35:00,13:40:00,5.18,6
13:40:00,13:45:00,9.91,5
13:45:00,13:50:00,7.44,7
13:50:00,13:55:00,8.99,4
13:55:00,14:00:00,18.25,4
14:00:00,14:05:00,5.84,9
14:05:00,14:10:00,5.41,5
14:10:00,14:15:00,5.69,13
14:15:00,14:20:00,12.35,3
14:20:00,14:25:00,12.1,5
14:25:00,14:30:00,9.7,10
14:30:00,14:35:00,0.17,3
14:35:00,14:40:00,5.92,5
14:45:00,14:50:00,5.86,6
14:50:00,14:55:00,9.19,5
14:55:00,15:00:00,7.82,4
15:00:00,15:05:00,3.46,7
15:05:00,15:10:00,5.41,7
15:10:00,15:15:00,1.33,7
15:15:00,15:20:00,7.02,9
15:20:00,15:25:00,15.8,9
15:25:00,15:30:00,0.18,1
15:30:00,15:35:00,6.07,6
15:35:00,15:40:00,14.67,5
15:40:00,15:45:00,7.45,10
15:45:00,15:50:00,5.72,4
15:50:00,15:55:00,3.55,5
15:55:00,16:00:00,5.86,6
16:00:00,16:05:00,6.52,4
16:05:00,16:10:00,8.19,7
16:10:00,16:15:00,6.51,1
16:15:00,16:20:00,4.48,5
16:20:00,16:25:00,2.42,12
16:25:00,16:30:00,3.28,5
16:30:00,16:35:00,3.59,9
16:35:00,16:40:00,12.75,3
16:40:00,16:45:00,2.78,4
16:45:00,16:50:00,3.1,3
16:50:00,16:55:00,0.74,5
16:55:00,17:00:00,2.4,4
17:00:00,17:05:00,5.01,5
17:05:00,17:10:00,1.32,6
17:10:00,17:15:00,1.96,4
17:15:00,17:20:00,7.84,3
17:20:00,17:25:00,0.65,7
17:25:00,17:30:00,9.86,5
17:30:00,17:35:00,2.72,6
17:35:00,17:40:00,3.2,8
17:40:00,17:45:00,8.65,7
17:45:00,17:50:00,5.87,7
17:50:00,17:55:00,1.33,7
17:55:00,18:00:00,3.12,2
18:00:00,18:05:00,6.36,10
18:05:00,18:10:00,1.73,4
18:10:00,18:15:00,16.23,4
18:15:00,18:20:00,12.54,8
18:20:00,18:25:00,8.14,7
18:25:00,18:30:00,9.86,8
18:30:00,18:35:00,10.46,4
18:35:00,18:40:00,0.14,3
18:40:00,18:45:00,9.31,10
18:45:00,18:50:00,7.49,7
18:50:00,18:55:00,5.01,7
18:55:00,19:00:00,6.22,4
19:00:00,19:05:00,6.53,6
19:05:00,19:10:00,9.82,10
19:10:00,19:15:00,9.82,7
19:15:00,19:20:00,14.33,3
19:20:00,19:25:00,4.44,4
19:25:00,19:30:00,14.03,6
19:30:00,19:35:00,6.03,3
19:35:00,19:40:00,12.32,4
19:40:00,19:45:00,11.71,12
19:45:00,19:50:00,16.96,8
19:50:00,19:55:00,27.29,1
19:55:00,20:00:00,3.67,8
20:00:00,20:05:00,12.7,4
20:05:00,20:10:00,10.09,5
20:10:00,20:15:00,11.33,2
20:15:00,20:20:00,1.55,3
20:20:00,20:25:00,8.85,6
20:25:00,20:30:00,14.52,6
20:30:00,20:35:00,8.32,8
20:35:00,20:40:00,12.32,8
20:40:00,20:45:00,6.35,5
20:45:00,20:50:00,16.19,9
20:50:00,20:55:00,18.32,5
20:55:00,21:00:00,6.98,3
21:00:00,21:05:00,9.95,6
21:05:00,21:10:00,15.81,1
21:10:00,21:15:00,12.31,7
21:15:00,21:20:00,0.05,3
21:20:00,21:25:00,14.23,9
21:25:00,21:30:00,21.9,4
21:30:00,21:35:00,3.14,1
21:35:00,21:40:00,1.99,4
21:40:00,21:45:00,14.86,5
21:45:00,21:50:00,16.06,7
21:50:00,21:55:00,14.21,7
21:55:00,22:00:00,15.54,3
22:00:00,22:05:00,7.92,4
22:05:00,22:10:00,2.95,3
22:10:00,22:15:00,8.17,3
22:15:00,22:20:00,16.56,9
22:20:00,22:25:00,27.09,4
22:25:00,22:30:00,12.37,6
22:30:00,22:35:00,14.22,1
22:35:00,22:40:00,25.69,2
22:40:00,22:45:00,14.8,11
22:45:00,22:50:00,22.66,2
22:50:00,22:55:00,9.88,7
22:55:00,23:00:00,19.87,5
23:00:00,23:05:00,10.89,3
23:05:00,23:10:00,14.46,5
23:10:00,23:15:00,24.17,1
23:15:00,23:20:00,20.01,4
23:20:00,23:25:00,10.77,2
23:25:00,23:30:00,11.09,4
