FromTime,ToTime,AverageSpeed,NumberOfVehicle
00:00:00,00:05:00,19.55,4
00:10:00,00:15:00,23.09,3
00:20:00,00:25:00,15.02,3
00:25:00,00:30:00,22.8,3
00:30:00,00:35:00,24.67,4
00:35:00,00:40:00,23.92,4
00:40:00,00:45:00,23.5,3
00:45:00,00:50:00,35.5,2
00:50:00,00:55:00,20.89,1
00:55:00,01:00:00,7.34,2
01:00:00,01:05:00,22.98,3
01:05:00,01:10:00,12.24,4
01:15:00,01:20:00,19.03,3
01:25:00,01:30:00,20.63,1
01:30:00,01:35:00,32.54,1
01:40:00,01:45:00,29.68,1
01:45:00,01:50:00,18.95,2
01:50:00,01:55:00,14.05,2
02:05:00,02:10:00,45.78,2
02:10:00,02:15:00,15.67,1
02:15:00,02:20:00,44.53,1
02:30:00,02:35:00,25.64,1
02:35:00,02:40:00,17.17,4
02:40:00,02:45:00,25.54,3
02:50:00,02:55:00,36,1
02:55:00,03:00:00,36.78,1
03:05:00,03:10:00,23.83,1
03:10:00,03:15:00,31.34,2
03:15:00,03:20:00,34.53,1
03:20:00,03:25:00,23.89,4
03:25:00,03:30:00,17.19,3
03:30:00,03:35:00,22.52,3
03:35:00,03:40:00,3.94,1
03:40:00,03:45:00,0.52,1
03:50:00,03:55:00,33.48,4
03:55:00,04:00:00,4.28,1
04:00:00,04:05:00,15.93,3
04:05:00,04:10:00,12.26,1
04:10:00,04:15:00,19.91,1
04:15:00,04:20:00,7.74,3
04:20:00,04:25:00,14.97,1
04:25:00,04:30:00,21.04,2
04:35:00,04:40:00,30.44,3
04:40:00,04:45:00,29.17,1
04:45:00,04:50:00,0.6,1
04:55:00,05:00:00,29.12,2
05:00:00,05:05:00,9.64,3
05:05:00,05:10:00,15.52,6
05:10:00,05:15:00,20.78,4
05:15:00,05:20:00,19.74,3
05:20:00,05:25:00,20.99,2
05:25:00,05:30:00,22.57,5
05:30:00,05:35:00,13.95,2
05:35:00,05:40:00,22.57,12
05:40:00,05:45:00,17.44,10
05:45:00,05:50:00,20.29,3
05:50:00,05:55:00,10.31,7
05:55:00,06:00:00,19.96,8
06:00:00,06:05:00,19.16,11
06:05:00,06:10:00,19.88,8
06:10:00,06:15:00,23.62,5
06:15:00,06:20:00,13.04,5
06:20:00,06:25:00,18.12,7
06:25:00,06:30:00,15.78,11
06:30:00,06:35:00,15.97,10
06:35:00,06:40:00,10.22,5
06:40:00,06:45:00,11.81,11
06:45:00,06:50:00,16.24,8
06:50:00,06:55:00,9.89,8
06:55:00,07:00:00,16.95,8
07:00:00,07:05:00,18.38,4
07:05:00,07:10:00,7.29,5
07:10:00,07:15:00,11.96,7
07:15:00,07:20:00,9.11,5
07:20:00,07:25:00,6.66,4
07:25:00,07:30:00,18.99,7
07:30:00,07:35:00,10.37,6
07:35:00,07:40:00,11.21,8
07:40:00,07:45:00,13.17,6
07:45:00,07:50:00,16.33,2
07:50:00,07:55:00,12.79,8
07:55:00,08:00:00,12.15,4
08:00:00,08:05:00,7.38,8
08:05:00,08:10:00,5.84,4
08:10:00,08:15:00,13.78,6
08:15:00,08:20:00,11.73,6
08:20:00,08:25:00,6.86,6
08:25:00,08:30:00,3.51,3
08:30:00,08:35:00,11.51,5
08:35:00,08:40:00,2.08,4
08:40:00,08:45:00,8.84,8
08:45:00,08:50:00,4.26,9
08:50:00,08:55:00,5.64,7
08:55:00,09:00:00,5.05,7
09:00:00,09:05:00,8.65,6
09:05:00,09:10:00,3.7,5
09:10:00,09:15:00,5.15,5
09:15:00,09:20:00,4.17,2
09:20:00,09:25:00,9.63,5
09:25:00,09:30:00,5.29,6
09:30:00,09:35:00,8.68,8
09:35:00,09:40:00,9.34,14
09:40:00,09:45:00,3.02,6
09:45:00,09:50:00,6.27,6
09:50:00,09:55:00,4.09,6
09:55:00,10:00:00,1.31,2
10:00:00,10:05:00,9.22,4
10:05:00,10:10:00,4.12,12
10:10:00,10:15:00,3.57,9
10:15:00,10:20:00,3.75,6
10:20:00,10:25:00,5.87,8
10:25:00,10:30:00,8.13,4
10:30:00,10:35:00,2.26,12
10:35:00,10:40:00,13.16,6
10:40:00,10:45:00,6.65,6
10:45:00,10:50:00,8.6,8
10:50:00,10:55:00,8.29,8
10:55:00,11:00:00,5.84,5
11:00:00,11:05:00,6.82,6
11:05:00,11:10:00,8.3,7
11:10:00,11:15:00,9.19,7
11:15:00,11:20:00,5.67,4
11:20:00,11:25:00,16.06,7
11:25:00,11:30:00,10.08,8
11:30:00,11:35:00,4.13,6
11:35:00,11:40:00,7.11,9
11:40:00,11:45:00,9.97,5
11:45:00,11:50:00,3.73,2
11:50:00,11:55:00,3.64,6
11:55:00,12:00:00,1.74,2
12:00:00,12:05:00,7.95,10
12:05:00,12:10:00,14.16,2
12:10:00,12:15:00,8.34,7
12:15:00,12:20:00,14.1,1
12:20:00,12:25:00,3.81,3
12:25:00,12:30:00,7.03,12
12:30:00,12:35:00,11.93,6
12:35:00,12:40:00,0.14,1
12:40:00,12:45:00,4.61,3
12:45:00,12:50:00,2.36,2
12:50:00,12:55:00,5.1,10
12:55:00,13:00:00,5.17,7
13:00:00,13:05:00,7.17,5
13:05:00,13:10:00,10.81,5
13:10:00,13:15:00,8.53,7
13:15:00,13:20:00,4.91,9
13:20:00,13:25:00,4.31,3
13:25:00,13:30:00,14.23,5
13:30:00,13:35:00,6.14,8
13:35:00,13:40:00,13.01,8
13:40:00,13:45:00,12.18,8
13:45:00,13:50:00,20.11,4
13:50:00,13:55:00,4.45,6
13:55:00,14:00:00,6.92,13
14:00:00,14:05:00,10.78,4
14:05:00,14:10:00,14.64,3
14:10:00,14:15:00,6.41,3
14:15:00,14:20:00,19.37,4
14:20:00,14:25:00,6.02,7
14:25:00,14:30:00,8.68,2
14:30:00,14:35:00,3.37,7
14:35:00,14:40:00,3.09,9
14:40:00,14:45:00,9.68,12
14:45:00,14:50:00,5.8,4
14:50:00,14:55:00,10.11,6
14:55:00,15:00:00,8.89,4
15:00:00,15:05:00,0.78,9
15:05:00,15:10:00,14.43,7
15:10:00,15:15:00,7.8,8
15:15:00,15:20:00,18.98,6
15:20:00,15:25:00,10.71,7
15:25:00,15:30:00,5.57,5
15:30:00,15:35:00,0.17,3
15:35:00,15:40:00,7.25,7
15:40:00,15:45:00,6.22,8
15:45:00,15:50:00,7.5,6
15:50:00,15:55:00,20.48,2
15:55:00,16:00:00,4.07,13
16:00:00,16:05:00,10.19,6
16:05:00,16:10:00,4.41,5
16:10:00,16:15:00,8.12,10
16:15:00,16:20:00,7.51,5
16:20:00,16:25:00,10.4,6
16:25:00,16:30:00,1.2,5
16:30:00,16:35:00,8.5,6
16:35:00,16:40:00,11.52,7
16:40:00,16:45:00,2.49,4
16:45:00,16:50:00,3.74,9
16:50:00,16:55:00,7.67,3
16:55:00,17:00:00,8.37,4
17:00:00,17:05:00,14.44,3
17:05:00,17:10:00,9.93,5
17:10:00,17:15:00,1.9,4
17:15:00,17:20:00,1.2,4
17:20:00,17:25:00,5.52,5
17:25:00,17:30:00,5.85,3
17:30:00,17:35:00,8.28,4
17:40:00,17:45:00,0.59,4
17:45:00,17:50:00,0.14,3
17:50:00,17:55:00,6.32,5
17:55:00,18:00:00,12.47,3
18:00:00,18:05:00,0.05,1
18:05:00,18:10:00,7.43,3
18:15:00,18:20:00,3.33,8
18:20:00,18:25:00,13.3,2
18:25:00,18:30:00,3,2
18:30:00,18:35:00,0.04,1
18:35:00,18:40:00,0.04,1
18:40:00,18:45:00,5.03,6
18:45:00,18:50:00,1.26,4
18:50:00,18:55:00,1.53,4
18:55:00,19:00:00,7.82,2
19:00:00,19:05:00,6.31,4
19:05:00,19:10:00,4.95,4
19:10:00,19:15:00,3.24,2
19:15:00,19:20:00,0.97,8
19:20:00,19:25:00,4.2,11
19:25:00,19:30:00,2.8,2
19:30:00,19:35:00,7.15,9
19:35:00,19:40:00,14.31,7
19:40:00,19:45:00,20.04,2
19:45:00,19:50:00,15.93,4
19:50:00,19:55:00,32.13,5
19:55:00,20:00:00,19.14,6
20:00:00,20:05:00,18.59,4
20:05:00,20:10:00,0.43,5
20:10:00,20:15:00,7.47,7
20:15:00,20:20:00,10.59,8
20:20:00,20:25:00,6.75,4
20:25:00,20:30:00,8.23,8
20:30:00,20:35:00,11.98,5
20:35:00,20:40:00,18.05,5
20:40:00,20:45:00,4.47,7
20:45:00,20:50:00,12.64,5
20:50:00,20:55:00,11.6,3
20:55:00,21:00:00,1.76,6
21:00:00,21:05:00,22.45,3
21:05:00,21:10:00,0.04,1
21:10:00,21:15:00,18.42,2
21:15:00,21:20:00,10.74,6
21:20:00,21:25:00,28.93,2
21:25:00,21:30:00,15.67,10
21:30:00,21:35:00,22.82,2
21:35:00,21:40:00,16.22,7
21:40:00,21:45:00,21.62,7
21:45:00,21:50:00,7.38,6
21:50:00,21:55:00,12.29,2
21:55:00,22:00:00,14.87,5
22:00:00,22:05:00,12.26,2
22:05:00,22:10:00,16.5,10
22:10:00,22:15:00,5.73,3
22:15:00,22:20:00,13.27,4
22:20:00,22:25:00,7.17,6
22:25:00,22:30:00,20.45,2
22:30:00,22:35:00,11.61,5
22:35:00,22:40:00,14.09,4
22:40:00,22:45:00,20.61,3
22:45:00,22:50:00,14.81,3
22:50:00,22:55:00,29.38,2
22:55:00,23:00:00,18.8,1
23:00:00,23:05:00,21.61,3
23:05:00,23:10:00,29.53,4
23:10:00,23:15:00,39.28,2
23:15:00,23:20:00,0.22,1
23:20:00,23:25:00,0.36,1
23:30:00,23:35:00,27.4,2
23:35:00,23:40:00,22.21,5
23:45:00,23:50:00,20.37,3
23:50:00,23:55:00,29.18,2
