FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,11.91,2
00:00:00,00:05:00,28.54,2
00:05:00,00:10:00,17.61,3
00:10:00,00:15:00,19.31,5
00:15:00,00:20:00,18.17,6
00:20:00,00:25:00,14.97,1
00:25:00,00:30:00,24.03,2
00:30:00,00:35:00,8.06,1
00:35:00,00:40:00,7.87,1
00:40:00,00:45:00,23.93,3
00:45:00,00:50:00,14.28,8
01:00:00,01:05:00,11.73,5
01:05:00,01:10:00,24.71,2
01:10:00,01:15:00,22.84,2
01:20:00,01:25:00,20.58,2
01:25:00,01:30:00,24.15,3
01:30:00,01:35:00,0.64,1
01:35:00,01:40:00,26.86,1
01:40:00,01:45:00,0.48,1
01:45:00,01:50:00,17.97,4
01:55:00,02:00:00,14.81,3
02:00:00,02:05:00,16.93,2
02:10:00,02:15:00,5.66,1
02:15:00,02:20:00,15.67,1
02:20:00,02:25:00,22.94,2
02:25:00,02:30:00,15.44,4
02:30:00,02:35:00,1.27,1
02:40:00,02:45:00,14.79,2
02:45:00,02:50:00,24.89,2
02:50:00,02:55:00,16.5,2
03:05:00,03:10:00,33.18,1
03:10:00,03:15:00,13.04,5
03:15:00,03:20:00,24.88,1
03:30:00,03:35:00,11.77,5
03:35:00,03:40:00,9.13,3
03:40:00,03:45:00,5.7,1
03:45:00,03:50:00,12.28,3
03:50:00,03:55:00,22.26,1
03:55:00,04:00:00,11.25,2
04:00:00,04:05:00,16.02,4
04:10:00,04:15:00,0.33,1
04:20:00,04:25:00,15.84,3
04:25:00,04:30:00,2.42,1
04:30:00,04:35:00,28.35,2
04:35:00,04:40:00,12.59,4
04:40:00,04:45:00,17.57,5
04:45:00,04:50:00,27.29,1
04:50:00,04:55:00,11.67,1
04:55:00,05:00:00,29.68,1
05:00:00,05:05:00,18.52,6
05:05:00,05:10:00,17.69,5
05:10:00,05:15:00,13.46,4
05:15:00,05:20:00,13.32,8
05:20:00,05:25:00,19.93,3
05:25:00,05:30:00,12.04,4
05:30:00,05:35:00,14.2,6
05:35:00,05:40:00,15.23,5
05:40:00,05:45:00,17.99,5
05:45:00,05:50:00,17.82,4
05:50:00,05:55:00,14.7,8
05:55:00,06:00:00,20.56,6
06:00:00,06:05:00,14.02,7
06:05:00,06:10:00,17.76,13
06:10:00,06:15:00,18.6,8
06:15:00,06:20:00,16.19,14
06:20:00,06:25:00,6.21,5
06:25:00,06:30:00,15.9,10
06:30:00,06:35:00,10.06,9
06:35:00,06:40:00,8.16,7
06:40:00,06:45:00,23.74,8
06:45:00,06:50:00,15.9,9
06:50:00,06:55:00,10.09,6
06:55:00,07:00:00,8.5,7
07:00:00,07:05:00,9.77,13
07:05:00,07:10:00,6.61,4
07:10:00,07:15:00,9.14,9
07:15:00,07:20:00,5.82,6
07:20:00,07:25:00,3.16,2
07:25:00,07:30:00,8.18,11
07:30:00,07:35:00,3.5,5
07:35:00,07:40:00,9.78,4
07:40:00,07:45:00,13.59,6
07:45:00,07:50:00,13.79,5
07:50:00,07:55:00,6.15,7
07:55:00,08:00:00,3.62,2
08:00:00,08:05:00,7.13,6
08:05:00,08:10:00,5.2,6
08:10:00,08:15:00,5.91,9
08:15:00,08:20:00,4.66,7
08:20:00,08:25:00,8.59,13
08:25:00,08:30:00,6.43,8
08:30:00,08:35:00,8.32,7
08:35:00,08:40:00,7.72,6
08:40:00,08:45:00,7.05,7
08:45:00,08:50:00,7.8,6
08:50:00,08:55:00,2.56,10
09:05:00,09:10:00,8.44,8
09:10:00,09:15:00,2.19,4
09:15:00,09:20:00,5.75,4
09:20:00,09:25:00,9.09,14
09:25:00,09:30:00,3.37,5
09:30:00,09:35:00,4.08,10
09:35:00,09:40:00,7.91,5
09:40:00,09:45:00,2.48,4
09:45:00,09:50:00,6.57,7
09:50:00,09:55:00,15.23,2
09:55:00,10:00:00,7.29,4
10:00:00,10:05:00,8.77,7
10:05:00,10:10:00,7.66,2
10:10:00,10:15:00,8.15,7
10:15:00,10:20:00,5.95,6
10:20:00,10:25:00,7.64,6
10:25:00,10:30:00,6.73,6
10:30:00,10:35:00,12.03,6
10:35:00,10:40:00,7.21,6
10:45:00,10:50:00,5.33,7
10:50:00,10:55:00,7.78,6
10:55:00,11:00:00,9.65,5
11:00:00,11:05:00,10.96,6
11:05:00,11:10:00,9.25,8
11:10:00,11:15:00,10.01,7
11:15:00,11:20:00,10.73,7
11:20:00,11:25:00,4.61,4
11:25:00,11:30:00,4.6,6
11:30:00,11:35:00,10.7,5
11:35:00,11:40:00,5.27,8
11:40:00,11:45:00,12.97,2
11:45:00,11:50:00,4.04,6
11:50:00,11:55:00,7.15,6
11:55:00,12:00:00,14.46,5
12:00:00,12:05:00,2.51,5
12:05:00,12:10:00,7.94,2
12:10:00,12:15:00,4.32,6
12:15:00,12:20:00,9.1,3
12:20:00,12:25:00,2.33,4
12:25:00,12:30:00,1.36,4
