FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,12.05,9
00:00:00,00:05:00,33.16,2
00:10:00,00:15:00,24.37,4
00:15:00,00:20:00,20.89,1
00:20:00,00:25:00,12.35,1
00:25:00,00:30:00,26.03,1
00:30:00,00:35:00,28.16,4
00:35:00,00:40:00,16.46,4
00:40:00,00:45:00,24.75,4
00:45:00,00:50:00,3.23,1
00:50:00,00:55:00,19.59,3
00:55:00,01:00:00,20.24,5
01:00:00,01:05:00,35.71,3
01:05:00,01:10:00,9.74,6
01:10:00,01:15:00,31.91,2
01:15:00,01:20:00,21.02,3
01:20:00,01:25:00,15.48,3
01:25:00,01:30:00,17.81,4
01:30:00,01:35:00,14.19,3
01:35:00,01:40:00,0.37,1
01:40:00,01:45:00,13.04,2
01:45:00,01:50:00,19.09,5
01:50:00,01:55:00,1.17,1
01:55:00,02:00:00,0.79,1
02:00:00,02:05:00,16.5,2
02:05:00,02:10:00,17.15,7
02:10:00,02:15:00,26.73,3
02:15:00,02:20:00,21.26,2
02:20:00,02:25:00,23.79,3
02:30:00,02:35:00,20.76,2
02:35:00,02:40:00,15.81,3
02:40:00,02:45:00,24.68,5
02:45:00,02:50:00,17.03,2
02:50:00,02:55:00,15.56,3
02:55:00,03:00:00,0.58,2
03:05:00,03:10:00,9.81,3
03:10:00,03:15:00,37.6,1
03:15:00,03:20:00,13.75,3
03:20:00,03:25:00,22.26,1
03:25:00,03:30:00,22.94,2
03:30:00,03:35:00,14.23,3
03:35:00,03:40:00,15.24,1
03:45:00,03:50:00,16.19,3
03:50:00,03:55:00,23.1,5
03:55:00,04:00:00,28.75,3
04:00:00,04:05:00,13.98,2
04:05:00,04:10:00,26.25,2
04:15:00,04:20:00,16.72,2
04:20:00,04:25:00,7.26,5
04:25:00,04:30:00,23.34,6
04:30:00,04:35:00,31.33,1
04:35:00,04:40:00,29.68,1
04:40:00,04:45:00,19.42,4
04:45:00,04:50:00,17.29,4
04:50:00,04:55:00,24,5
04:55:00,05:00:00,30.9,5
05:00:00,05:05:00,15.96,2
05:05:00,05:10:00,14.92,6
05:10:00,05:15:00,27.53,3
05:15:00,05:20:00,33.43,3
05:20:00,05:25:00,25.82,3
05:25:00,05:30:00,23.36,3
05:30:00,05:35:00,11.62,2
05:35:00,05:40:00,9.95,3
05:40:00,05:45:00,28.44,3
05:45:00,05:50:00,6.97,5
05:50:00,05:55:00,22.26,1
05:55:00,06:00:00,32.19,4
06:00:00,06:05:00,11.18,7
06:05:00,06:10:00,18.19,3
06:10:00,06:15:00,4.42,1
06:15:00,06:20:00,18.02,8
06:20:00,06:25:00,30.51,3
06:25:00,06:30:00,4.01,3
06:30:00,06:35:00,39.52,3
06:35:00,06:40:00,20.59,4
06:40:00,06:45:00,20.07,3
06:50:00,06:55:00,35.25,1
06:55:00,07:00:00,5.5,3
07:00:00,07:05:00,38.45,1
07:05:00,07:10:00,3.63,1
07:10:00,07:15:00,17.07,7
07:15:00,07:20:00,0.7,2
07:20:00,07:25:00,14,3
07:25:00,07:30:00,16.48,7
07:30:00,07:35:00,11.49,4
07:35:00,07:40:00,26.04,7
07:40:00,07:45:00,21.59,8
07:45:00,07:50:00,11.86,7
07:50:00,07:55:00,23.79,4
07:55:00,08:00:00,8,5
08:00:00,08:05:00,12.44,4
08:05:00,08:10:00,23.14,7
08:10:00,08:15:00,9.74,6
08:15:00,08:20:00,10.27,6
08:20:00,08:25:00,18.13,2
08:25:00,08:30:00,19.73,9
08:30:00,08:35:00,26.41,7
08:35:00,08:40:00,9.5,9
08:40:00,08:45:00,16.44,10
08:45:00,08:50:00,20.16,5
08:50:00,08:55:00,12.14,6
08:55:00,09:00:00,21.26,5
09:00:00,09:05:00,17.98,3
09:05:00,09:10:00,16.72,11
09:10:00,09:15:00,19.38,5
09:15:00,09:20:00,13.47,3
09:20:00,09:25:00,17.13,7
09:25:00,09:30:00,21.76,7
09:30:00,09:35:00,11.49,8
09:35:00,09:40:00,10.78,12
09:40:00,09:45:00,14.58,6
09:45:00,09:50:00,13.77,8
09:50:00,09:55:00,19.54,5
09:55:00,10:00:00,13.76,7
10:00:00,10:05:00,9.12,11
10:05:00,10:10:00,16.74,8
10:10:00,10:15:00,9.87,9
10:15:00,10:20:00,17.85,11
10:20:00,10:25:00,8.96,2
10:25:00,10:30:00,15.1,8
10:30:00,10:35:00,12.7,7
10:35:00,10:40:00,22.07,6
10:40:00,10:45:00,18.56,2
10:45:00,10:50:00,21.95,5
10:50:00,10:55:00,25.22,3
10:55:00,11:00:00,13.98,5
