FromTime,ToTime,AverageSpeed,NumberOfVehicle
00:10:00,00:15:00,29.75,2
00:15:00,00:20:00,15.3,4
00:20:00,00:25:00,16.19,4
00:25:00,00:30:00,8.81,3
00:30:00,00:35:00,20.72,5
00:35:00,00:40:00,0.91,1
00:40:00,00:45:00,5.98,5
00:45:00,00:50:00,45.32,2
00:50:00,00:55:00,27.29,1
01:05:00,01:10:00,8.6,4
01:10:00,01:15:00,26.03,1
01:15:00,01:20:00,17.38,4
01:20:00,01:25:00,12.24,3
01:25:00,01:30:00,31.92,1
01:30:00,01:35:00,33.18,1
01:35:00,01:40:00,28.2,1
01:40:00,01:45:00,17.81,1
01:50:00,01:55:00,0.03,1
02:05:00,02:10:00,12.19,2
02:10:00,02:15:00,14.34,1
02:15:00,02:20:00,15.22,3
02:20:00,02:25:00,20.85,2
02:25:00,02:30:00,28.2,1
02:30:00,02:35:00,32.4,3
02:35:00,02:40:00,16.23,6
02:45:00,02:50:00,0.45,2
03:05:00,03:10:00,8.84,3
03:10:00,03:15:00,18.19,1
03:15:00,03:20:00,17.82,5
03:20:00,03:25:00,29.68,1
03:25:00,03:30:00,21.09,6
03:30:00,03:35:00,18.21,4
03:35:00,03:40:00,16.13,5
03:40:00,03:45:00,23.38,3
03:45:00,03:50:00,3.05,2
03:50:00,03:55:00,27.04,2
04:05:00,04:10:00,0.08,1
04:10:00,04:15:00,0.04,1
04:15:00,04:20:00,0.19,2
04:20:00,04:25:00,0.05,1
04:25:00,04:30:00,16.82,3
04:30:00,04:35:00,13.37,6
04:35:00,04:40:00,16.13,4
04:40:00,04:45:00,24.95,3
04:45:00,04:50:00,12.89,5
04:50:00,04:55:00,22.73,5
05:05:00,05:10:00,9.94,5
05:10:00,05:15:00,16.15,7
05:15:00,05:20:00,26.97,4
05:20:00,05:25:00,16.02,3
05:25:00,05:30:00,18.41,6
05:30:00,05:35:00,20.07,6
05:35:00,05:40:00,14.45,9
05:40:00,05:45:00,11.29,7
05:45:00,05:50:00,3.66,5
05:50:00,05:55:00,8.95,14
06:05:00,06:10:00,7.84,14
06:10:00,06:15:00,12.34,10
06:15:00,06:20:00,7.96,11
06:20:00,06:25:00,3.93,10
06:25:00,06:30:00,6.64,6
06:30:00,06:35:00,4.41,12
06:35:00,06:40:00,8.8,10
06:40:00,06:45:00,6.48,11
06:45:00,06:50:00,3.03,11
06:50:00,06:55:00,8.4,11
07:05:00,07:10:00,2.11,10
07:10:00,07:15:00,7.37,9
07:15:00,07:20:00,10.81,13
07:20:00,07:25:00,1.03,9
07:25:00,07:30:00,4.58,15
07:30:00,07:35:00,5.05,14
07:35:00,07:40:00,6.15,11
07:40:00,07:45:00,5.51,10
07:45:00,07:50:00,1.2,6
07:50:00,07:55:00,3.68,18
08:05:00,08:10:00,3.37,11
08:10:00,08:15:00,11.61,8
08:15:00,08:20:00,4.33,9
08:20:00,08:25:00,4.92,9
08:25:00,08:30:00,3.99,6
08:30:00,08:35:00,4.39,12
08:35:00,08:40:00,0.58,8
08:40:00,08:45:00,5.69,15
08:45:00,08:50:00,6.41,10
08:50:00,08:55:00,4.88,3
09:05:00,09:10:00,2.93,7
09:10:00,09:15:00,1.67,1
09:15:00,09:20:00,2.32,15
09:20:00,09:25:00,4.27,7
09:25:00,09:30:00,2.72,4
09:30:00,09:35:00,1.31,12
09:35:00,09:40:00,6.84,11
09:40:00,09:45:00,6.39,12
09:45:00,09:50:00,10.31,5
09:50:00,09:55:00,4.29,6
10:05:00,10:10:00,7.91,8
10:10:00,10:15:00,2.6,4
10:15:00,10:20:00,2.41,6
10:20:00,10:25:00,3.28,13
10:25:00,10:30:00,4.1,10
10:30:00,10:35:00,10.75,5
10:35:00,10:40:00,3.26,5
10:40:00,10:45:00,9.32,8
10:45:00,10:50:00,3.51,8
10:50:00,10:55:00,11.58,11
11:05:00,11:10:00,0.11,6
11:10:00,11:15:00,7.23,11
11:15:00,11:20:00,3.39,8
11:20:00,11:25:00,6.24,4
11:25:00,11:30:00,7.4,9
11:30:00,11:35:00,2.82,3
11:35:00,11:40:00,3.11,5
11:40:00,11:45:00,11.44,10
11:45:00,11:50:00,9.5,5
11:50:00,11:55:00,14.8,5
12:05:00,12:10:00,3.89,5
12:10:00,12:15:00,7.97,12
12:15:00,12:20:00,3.62,8
12:20:00,12:25:00,4.76,7
12:25:00,12:30:00,8.43,4
12:30:00,12:35:00,7.52,7
