FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,29.17,1
00:00:00,00:05:00,20.36,2
00:05:00,00:10:00,21.15,1
00:10:00,00:15:00,29.06,3
00:15:00,00:20:00,30.5,3
00:20:00,00:25:00,26.82,6
00:25:00,00:30:00,21.05,3
00:30:00,00:35:00,27.29,1
00:35:00,00:40:00,28.67,2
00:40:00,00:45:00,22.68,2
00:45:00,00:50:00,28.04,6
00:55:00,01:00:00,23.4,5
01:00:00,01:05:00,16.62,2
01:05:00,01:10:00,9.67,3
01:10:00,01:15:00,10.9,2
01:15:00,01:20:00,30.21,1
01:20:00,01:25:00,24.12,6
01:25:00,01:30:00,29.86,7
01:30:00,01:35:00,15.31,2
01:35:00,01:40:00,30.07,2
01:40:00,01:45:00,27.97,3
01:45:00,01:50:00,26.61,3
01:50:00,01:55:00,13.79,2
01:55:00,02:00:00,24.17,1
02:00:00,02:05:00,0.27,1
02:05:00,02:10:00,22.07,2
02:10:00,02:15:00,14.1,1
02:15:00,02:20:00,27.9,2
02:20:00,02:25:00,4.47,2
02:25:00,02:30:00,0.76,1
02:30:00,02:35:00,29.84,4
02:45:00,02:50:00,0.36,1
02:50:00,02:55:00,25.56,6
03:05:00,03:10:00,22.13,3
03:10:00,03:15:00,22.56,1
03:15:00,03:20:00,21.1,5
03:20:00,03:25:00,22.95,2
03:30:00,03:35:00,22.21,2
03:35:00,03:40:00,34.33,2
03:40:00,03:45:00,20.35,3
03:45:00,03:50:00,21.94,4
03:50:00,03:55:00,2.96,1
03:55:00,04:00:00,22.26,1
04:00:00,04:05:00,16.99,4
04:05:00,04:10:00,15.57,4
04:10:00,04:15:00,7.37,5
04:20:00,04:25:00,19.74,5
04:25:00,04:30:00,19.83,2
04:30:00,04:35:00,34.53,1
04:35:00,04:40:00,14.58,4
04:40:00,04:45:00,14.59,1
04:45:00,04:50:00,15.13,3
04:50:00,04:55:00,12.09,1
04:55:00,05:00:00,17.09,1
05:00:00,05:05:00,17.75,4
05:05:00,05:10:00,20.46,4
05:10:00,05:15:00,23.66,3
05:15:00,05:20:00,20.41,6
05:20:00,05:25:00,13.49,5
05:25:00,05:30:00,11.25,5
05:30:00,05:35:00,8.59,2
05:35:00,05:40:00,25.47,7
05:40:00,05:45:00,16.16,4
05:45:00,05:50:00,19.63,4
05:50:00,05:55:00,19.57,5
05:55:00,06:00:00,21.39,7
06:00:00,06:05:00,22.28,6
06:05:00,06:10:00,18.35,2
06:10:00,06:15:00,18.48,11
06:15:00,06:20:00,13.06,6
06:20:00,06:25:00,16.72,11
06:25:00,06:30:00,11.2,11
06:30:00,06:35:00,13.71,7
06:35:00,06:40:00,18.9,10
06:40:00,06:45:00,11.66,4
06:45:00,06:50:00,17.76,8
06:50:00,06:55:00,19.11,2
06:55:00,07:00:00,14.17,6
07:00:00,07:05:00,6.7,8
07:05:00,07:10:00,13.16,2
07:10:00,07:15:00,4.91,5
07:15:00,07:20:00,4.43,7
07:20:00,07:25:00,10.77,10
07:25:00,07:30:00,12.59,7
07:30:00,07:35:00,5.05,4
07:35:00,07:40:00,11.06,11
07:40:00,07:45:00,6.63,4
07:45:00,07:50:00,8.16,5
07:50:00,07:55:00,5.11,13
07:55:00,08:00:00,5.32,8
08:00:00,08:05:00,5.62,4
08:05:00,08:10:00,10.37,7
08:10:00,08:15:00,12.55,4
08:15:00,08:20:00,6.8,7
08:20:00,08:25:00,6.98,15
08:25:00,08:30:00,6.47,8
08:30:00,08:35:00,9.76,5
08:35:00,08:40:00,3.92,11
08:40:00,08:45:00,10.67,6
08:45:00,08:50:00,5.66,6
08:50:00,08:55:00,4.95,8
08:55:00,09:00:00,5.14,11
09:00:00,09:05:00,4.42,7
09:05:00,09:10:00,6.74,5
09:10:00,09:15:00,3.55,5
09:15:00,09:20:00,5.06,5
09:20:00,09:25:00,8.6,10
09:25:00,09:30:00,4.71,7
09:30:00,09:35:00,7.21,4
09:35:00,09:40:00,3.78,13
09:40:00,09:45:00,1.75,6
09:45:00,09:50:00,3.83,8
09:50:00,09:55:00,6.77,3
09:55:00,10:00:00,11.81,2
10:00:00,10:05:00,9.69,11
10:05:00,10:10:00,6.13,7
10:10:00,10:15:00,8.56,6
10:15:00,10:20:00,6.64,8
10:20:00,10:25:00,6.21,3
10:25:00,10:30:00,6.14,12
10:35:00,10:40:00,7.35,9
10:40:00,10:45:00,1.64,5
10:45:00,10:50:00,14.11,5
10:50:00,10:55:00,7.77,8
10:55:00,11:00:00,5.49,8
11:00:00,11:05:00,5.7,5
11:05:00,11:10:00,9.92,7
11:10:00,11:15:00,8.89,4
11:15:00,11:20:00,8.54,11
11:20:00,11:25:00,7.2,9
11:25:00,11:30:00,3.89,3
11:30:00,11:35:00,6.11,3
11:35:00,11:40:00,9.78,4
11:40:00,11:45:00,5.99,7
11:45:00,11:50:00,7.82,3
11:50:00,11:55:00,3.6,5
11:55:00,12:00:00,2.34,10
12:00:00,12:05:00,4.29,5
12:05:00,12:10:00,3.72,4
12:10:00,12:15:00,4.6,1
