FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,16.34,2
00:00:00,00:05:00,33.58,3
00:05:00,00:10:00,34.78,2
00:10:00,00:15:00,26.19,6
00:20:00,00:25:00,26.63,3
00:25:00,00:30:00,24.57,4
00:30:00,00:35:00,29.47,5
00:35:00,00:40:00,30.64,3
00:40:00,00:45:00,26.41,2
00:50:00,00:55:00,30.74,6
00:55:00,01:00:00,14.08,4
01:00:00,01:05:00,20.68,2
01:05:00,01:10:00,24.93,3
01:10:00,01:15:00,16.39,5
01:15:00,01:20:00,9.34,2
01:20:00,01:25:00,0.77,1
01:25:00,01:30:00,19.45,1
01:30:00,01:35:00,21.69,1
01:35:00,01:40:00,0.56,1
01:40:00,01:45:00,13.65,3
01:45:00,01:50:00,18.89,4
01:50:00,01:55:00,18.19,1
01:55:00,02:00:00,22.13,2
02:00:00,02:05:00,7.55,2
02:05:00,02:10:00,10.17,3
02:10:00,02:15:00,11.31,2
02:15:00,02:20:00,25.76,2
02:20:00,02:25:00,10.71,2
02:35:00,02:40:00,27.87,2
02:40:00,02:45:00,22.22,8
02:45:00,02:50:00,21.64,4
02:55:00,03:00:00,25.8,2
03:00:00,03:05:00,20.46,2
03:05:00,03:10:00,0.29,1
03:10:00,03:15:00,36.11,2
03:15:00,03:20:00,20.79,5
03:20:00,03:25:00,32.63,3
03:25:00,03:30:00,25.38,3
03:30:00,03:35:00,16.15,3
03:35:00,03:40:00,7.04,2
03:45:00,03:50:00,26.12,2
03:50:00,03:55:00,23.38,3
03:55:00,04:00:00,20.13,2
04:00:00,04:05:00,26.84,2
04:05:00,04:10:00,20.67,3
04:10:00,04:15:00,42.3,1
04:15:00,04:20:00,19.02,5
04:20:00,04:25:00,19.45,1
04:25:00,04:30:00,16.54,5
04:30:00,04:35:00,20.12,3
04:35:00,04:40:00,13.63,2
04:40:00,04:45:00,26.27,3
04:50:00,04:55:00,21.38,2
04:55:00,05:00:00,27.15,6
05:00:00,05:05:00,8.8,5
05:05:00,05:10:00,29.73,3
05:15:00,05:20:00,14.57,6
05:20:00,05:25:00,20.84,3
05:25:00,05:30:00,21.29,5
05:30:00,05:35:00,15.87,6
05:35:00,05:40:00,18.01,12
05:40:00,05:45:00,22.49,4
05:45:00,05:50:00,25.38,8
05:50:00,05:55:00,18.31,7
05:55:00,06:00:00,11.59,5
06:00:00,06:05:00,14.36,11
06:05:00,06:10:00,17.47,11
06:10:00,06:15:00,15.52,10
06:15:00,06:20:00,10.75,9
06:20:00,06:25:00,14.06,6
06:25:00,06:30:00,27.25,9
06:30:00,06:35:00,16.73,5
06:35:00,06:40:00,11.45,9
06:40:00,06:45:00,18,5
06:45:00,06:50:00,17.54,10
06:50:00,06:55:00,7.64,5
06:55:00,07:00:00,9.11,6
07:00:00,07:05:00,8.75,8
07:05:00,07:10:00,10.36,5
07:10:00,07:15:00,7.43,6
07:15:00,07:20:00,8.87,6
07:20:00,07:25:00,7.98,1
07:25:00,07:30:00,2.68,5
07:30:00,07:35:00,3.28,1
07:35:00,07:40:00,4.93,14
07:40:00,07:45:00,9.53,5
07:45:00,07:50:00,16.79,4
07:50:00,07:55:00,5.26,5
07:55:00,08:00:00,7,7
08:00:00,08:05:00,7.87,10
08:05:00,08:10:00,14.83,7
08:10:00,08:15:00,5.15,2
08:15:00,08:20:00,12.91,2
08:20:00,08:25:00,7.22,9
08:25:00,08:30:00,6.74,7
08:30:00,08:35:00,4.31,7
08:35:00,08:40:00,2.72,11
08:40:00,08:45:00,5.71,7
08:45:00,08:50:00,11.64,5
08:50:00,08:55:00,6.36,11
08:55:00,09:00:00,6.6,9
09:00:00,09:05:00,6.84,7
09:05:00,09:10:00,5.95,6
09:10:00,09:15:00,5.47,12
09:15:00,09:20:00,6.99,6
09:20:00,09:25:00,3.03,7
09:25:00,09:30:00,8.58,9
09:30:00,09:35:00,2.19,8
09:35:00,09:40:00,9.79,7
09:40:00,09:45:00,3.95,4
09:45:00,09:50:00,8.42,4
09:50:00,09:55:00,9.92,3
09:55:00,10:00:00,9.73,4
10:00:00,10:05:00,6.45,7
10:05:00,10:10:00,6.23,12
10:10:00,10:15:00,3.35,7
10:15:00,10:20:00,5.2,9
10:20:00,10:25:00,6.27,8
10:25:00,10:30:00,6.04,8
10:30:00,10:35:00,5.54,9
10:35:00,10:40:00,7.22,6
10:40:00,10:45:00,5.98,5
10:45:00,10:50:00,4.36,7
10:50:00,10:55:00,7.46,9
10:55:00,11:00:00,3.24,7
11:00:00,11:05:00,2.44,6
11:05:00,11:10:00,4.65,2
11:10:00,11:15:00,5.74,9
11:15:00,11:20:00,4.16,9
11:20:00,11:25:00,4.86,6
11:25:00,11:30:00,4.08,9
11:30:00,11:35:00,3.16,1
11:35:00,11:40:00,1.91,4
11:40:00,11:45:00,3.95,7
11:45:00,11:50:00,6.58,7
11:50:00,11:55:00,5.69,5
11:55:00,12:00:00,7.12,5
12:00:00,12:05:00,4.85,7
12:05:00,12:10:00,3.19,3
12:10:00,12:15:00,3.91,8
12:15:00,12:20:00,6.5,6
12:20:00,12:25:00,1.57,4
12:25:00,12:30:00,7.35,9
12:30:00,12:35:00,3.01,6
12:35:00,12:40:00,10.56,7
12:40:00,12:45:00,8.18,5
12:45:00,12:50:00,8.28,13
12:50:00,12:55:00,7.29,12
12:55:00,13:00:00,4.96,7
13:00:00,13:05:00,12.12,8
13:05:00,13:10:00,9.65,7
13:10:00,13:15:00,9.39,5
13:15:00,13:20:00,3.13,3
13:20:00,13:25:00,3.74,8
13:25:00,13:30:00,4.6,10
13:30:00,13:35:00,8.68,4
13:35:00,13:40:00,2.47,10
13:40:00,13:45:00,2.01,5
13:45:00,13:50:00,1.3,5
13:50:00,13:55:00,2.89,12
13:55:00,14:00:00,1.93,2
14:00:00,14:05:00,5.86,11
14:05:00,14:10:00,6.52,5
14:10:00,14:15:00,5.82,10
14:15:00,14:20:00,5.11,5
14:20:00,14:25:00,3.98,2
14:25:00,14:30:00,9.14,3
14:30:00,14:35:00,1.11,6
14:35:00,14:40:00,6.25,3
14:40:00,14:45:00,3.16,7
14:45:00,14:50:00,6.41,3
14:50:00,14:55:00,2.09,4
14:55:00,15:00:00,2.31,5
15:00:00,15:05:00,7.47,6
15:05:00,15:10:00,1.14,2
15:10:00,15:15:00,0.41,2
15:15:00,15:20:00,1.56,12
15:20:00,15:25:00,4,6
15:25:00,15:30:00,3.16,1
15:30:00,15:35:00,1.11,6
15:35:00,15:40:00,5.91,6
15:40:00,15:45:00,8.66,8
15:45:00,15:50:00,4.68,4
15:50:00,15:55:00,5.32,5
15:55:00,16:00:00,3.36,9
16:00:00,16:05:00,28.68,1
16:05:00,16:10:00,22.71,2
16:10:00,16:15:00,1.08,7
16:15:00,16:20:00,3.59,4
16:20:00,16:25:00,6.16,5
16:25:00,16:30:00,5.05,3
16:30:00,16:35:00,3.92,9
16:35:00,16:40:00,11.56,5
16:40:00,16:45:00,4.19,8
16:45:00,16:50:00,9.63,6
16:50:00,16:55:00,24.52,1
16:55:00,17:00:00,14.11,7
17:00:00,17:05:00,3.88,7
17:05:00,17:10:00,7.54,13
17:10:00,17:15:00,11.79,7
17:15:00,17:20:00,12.34,5
17:20:00,17:25:00,7.8,2
17:25:00,17:30:00,5.27,6
17:30:00,17:35:00,5.48,4
17:35:00,17:40:00,5.28,5
17:40:00,17:45:00,5.87,8
17:45:00,17:50:00,23.5,2
17:50:00,17:55:00,5.9,2
17:55:00,18:00:00,6.21,6
18:05:00,18:10:00,16.57,5
18:10:00,18:15:00,7.02,5
18:15:00,18:20:00,9,7
18:20:00,18:25:00,10.3,12
18:25:00,18:30:00,7.79,5
18:30:00,18:35:00,19.11,5
18:35:00,18:40:00,10.67,8
18:40:00,18:45:00,4.28,5
18:45:00,18:50:00,11.37,14
18:50:00,18:55:00,5.78,6
18:55:00,19:00:00,10.32,7
19:00:00,19:05:00,0.82,5
19:05:00,19:10:00,16.96,2
19:10:00,19:15:00,1.09,2
19:15:00,19:20:00,2.42,8
19:20:00,19:25:00,5.02,11
19:25:00,19:30:00,6.77,6
19:30:00,19:35:00,0.04,2
19:35:00,19:40:00,7.59,2
19:40:00,19:45:00,1.92,5
19:45:00,19:50:00,0.94,2
19:50:00,19:55:00,5.82,6
19:55:00,20:00:00,1.56,10
20:00:00,20:05:00,3.29,3
20:05:00,20:10:00,4.44,5
20:10:00,20:15:00,0.22,2
20:15:00,20:20:00,3.09,6
20:20:00,20:25:00,2.93,4
20:25:00,20:30:00,11.32,9
20:30:00,20:35:00,16.81,10
20:35:00,20:40:00,2.75,8
20:40:00,20:45:00,10,8
20:45:00,20:50:00,3.06,3
20:50:00,20:55:00,12.44,5
20:55:00,21:00:00,18.92,8
21:00:00,21:05:00,10.95,9
21:05:00,21:10:00,3.23,3
21:10:00,21:15:00,13.18,7
21:15:00,21:20:00,17.82,6
21:20:00,21:25:00,17.6,11
21:25:00,21:30:00,11.46,2
21:30:00,21:35:00,14.59,3
21:35:00,21:40:00,4.74,4
21:40:00,21:45:00,14.58,11
21:45:00,21:50:00,31.34,2
21:50:00,21:55:00,16.8,6
21:55:00,22:00:00,0.43,2
22:00:00,22:05:00,17.96,10
22:05:00,22:10:00,12.22,2
22:10:00,22:15:00,19.98,8
22:15:00,22:20:00,25.59,7
22:20:00,22:25:00,15.31,3
22:25:00,22:30:00,14.66,5
22:30:00,22:35:00,3.54,2
22:35:00,22:40:00,12.72,5
22:40:00,22:45:00,17.56,10
22:45:00,22:50:00,29.1,2
22:50:00,22:55:00,40.92,3
22:55:00,23:00:00,7.44,4
