FromTime,ToTime,AverageSpeed,NumberOfVehicle
00:00:00,00:05:00,28.68,2
00:05:00,00:10:00,14.59,1
00:10:00,00:15:00,21.65,2
00:15:00,00:20:00,25.16,4
00:20:00,00:25:00,5.55,1
00:25:00,00:30:00,25.97,3
00:35:00,00:40:00,28.2,1
00:40:00,00:45:00,36.78,1
00:45:00,00:50:00,11.06,1
00:50:00,00:55:00,22.62,2
01:00:00,01:05:00,39.22,4
01:05:00,01:10:00,23.06,2
01:10:00,01:15:00,16.51,3
01:15:00,01:20:00,24.57,3
01:20:00,01:25:00,35.04,5
01:25:00,01:30:00,26.03,4
01:30:00,01:35:00,0.63,1
01:35:00,01:40:00,24.16,3
01:40:00,01:45:00,18.39,1
01:45:00,01:50:00,31.6,3
01:50:00,01:55:00,12.76,3
01:55:00,02:00:00,13.31,2
02:00:00,02:05:00,18.8,1
02:10:00,02:15:00,10.67,2
02:15:00,02:20:00,25.03,2
02:20:00,02:25:00,15.46,2
02:25:00,02:30:00,16.69,2
02:30:00,02:35:00,12.63,1
02:40:00,02:45:00,27.29,1
02:45:00,02:50:00,22.33,2
02:50:00,02:55:00,6.05,2
02:55:00,03:00:00,0.92,1
03:00:00,03:05:00,21.97,1
03:05:00,03:10:00,28.98,2
03:10:00,03:15:00,25.03,2
03:15:00,03:20:00,25.55,3
03:20:00,03:25:00,26.19,3
03:25:00,03:30:00,17.5,4
03:30:00,03:35:00,19.79,3
03:35:00,03:40:00,32.1,2
03:40:00,03:45:00,0.26,1
03:50:00,03:55:00,12.87,2
04:05:00,04:10:00,19.69,5
04:10:00,04:15:00,19.33,4
04:15:00,04:20:00,21.21,5
04:20:00,04:25:00,26.03,1
04:30:00,04:35:00,21.97,1
04:35:00,04:40:00,23.91,5
04:40:00,04:45:00,25.59,5
04:45:00,04:50:00,18.26,4
04:50:00,04:55:00,10.57,3
04:55:00,05:00:00,20.76,3
05:00:00,05:05:00,23.54,4
05:05:00,05:10:00,24.66,6
05:10:00,05:15:00,17.4,7
05:15:00,05:20:00,20.28,4
05:20:00,05:25:00,16.04,6
05:25:00,05:30:00,27.65,3
05:30:00,05:35:00,20.38,9
05:35:00,05:40:00,26.71,6
05:40:00,05:45:00,18.18,6
