FromTime,ToTime,AverageSpeed,NumberOfVehicle
00:05:00,00:10:00,17.76,2
00:10:00,00:15:00,33.18,1
00:15:00,00:20:00,15.12,3
00:20:00,00:25:00,18.14,4
00:25:00,00:30:00,20.52,4
00:30:00,00:35:00,38.02,3
00:40:00,00:45:00,3.71,1
00:45:00,00:50:00,26.44,1
00:50:00,00:55:00,16.88,2
00:55:00,01:00:00,23.45,3
01:05:00,01:10:00,0.59,1
01:10:00,01:15:00,27.47,2
01:15:00,01:20:00,25.99,4
01:20:00,01:25:00,15.71,3
01:25:00,01:30:00,22.87,3
01:30:00,01:35:00,3.14,4
01:35:00,01:40:00,10.29,5
01:40:00,01:45:00,22.26,1
01:45:00,01:50:00,12.53,1
01:55:00,02:00:00,13.41,4
02:00:00,02:05:00,17.05,4
02:10:00,02:15:00,20.63,3
02:20:00,02:25:00,11.85,3
02:25:00,02:30:00,31.91,2
02:30:00,02:35:00,0.55,1
02:35:00,02:40:00,33.92,3
02:40:00,02:45:00,47,1
02:45:00,02:50:00,33.18,1
02:55:00,03:00:00,0.74,1
03:00:00,03:05:00,6.46,1
03:05:00,03:10:00,18.93,4
03:15:00,03:20:00,20.97,4
03:20:00,03:25:00,11.3,4
03:25:00,03:30:00,18.9,3
03:30:00,03:35:00,36.78,2
03:40:00,03:45:00,24.31,2
03:45:00,03:50:00,14.67,2
03:50:00,03:55:00,32.87,2
03:55:00,04:00:00,38.9,2
04:00:00,04:05:00,25.13,2
04:05:00,04:10:00,25.91,5
04:10:00,04:15:00,4.24,1
04:15:00,04:20:00,23.61,2
04:20:00,04:25:00,17.27,1
04:30:00,04:35:00,27.58,7
04:35:00,04:40:00,12.35,3
04:40:00,04:45:00,19.91,1
04:45:00,04:50:00,17.51,3
04:50:00,04:55:00,11.46,2
04:55:00,05:00:00,27.65,3
05:00:00,05:05:00,14.22,1
05:05:00,05:10:00,37.29,3
05:10:00,05:15:00,22.84,6
05:15:00,05:20:00,22.66,2
05:20:00,05:25:00,24.97,4
05:25:00,05:30:00,18.66,4
05:30:00,05:35:00,16.16,7
05:35:00,05:40:00,26.37,5
05:40:00,05:45:00,20.25,4
05:45:00,05:50:00,14.13,3
05:50:00,05:55:00,29.14,5
05:55:00,06:00:00,13.25,7
06:00:00,06:05:00,15.93,7
06:05:00,06:10:00,13.69,11
06:10:00,06:15:00,17.14,8
06:15:00,06:20:00,12.52,9
06:20:00,06:25:00,21.97,7
06:25:00,06:30:00,14.28,9
06:30:00,06:35:00,17.16,6
06:35:00,06:40:00,13.89,11
06:40:00,06:45:00,11.94,9
06:45:00,06:50:00,11.36,14
06:50:00,06:55:00,19.28,7
06:55:00,07:00:00,14.48,9
07:00:00,07:05:00,13.63,4
07:05:00,07:10:00,14.95,3
07:10:00,07:15:00,14.36,7
07:15:00,07:20:00,9.03,7
07:20:00,07:25:00,8.21,1
07:25:00,07:30:00,16.89,12
07:30:00,07:35:00,6.63,3
07:35:00,07:40:00,8.73,8
07:40:00,07:45:00,10.21,12
07:45:00,07:50:00,9.68,6
07:50:00,07:55:00,9.88,7
07:55:00,08:00:00,3.6,4
08:00:00,08:05:00,14.61,5
08:05:00,08:10:00,5.34,4
08:10:00,08:15:00,19.87,6
08:15:00,08:20:00,7.09,5
08:20:00,08:25:00,9.34,6
08:25:00,08:30:00,10.15,9
08:30:00,08:35:00,11.43,9
08:35:00,08:40:00,13.88,5
08:40:00,08:45:00,4.05,5
08:45:00,08:50:00,4.28,5
08:50:00,08:55:00,13.86,5
08:55:00,09:00:00,15.41,7
09:00:00,09:05:00,10.39,13
09:05:00,09:10:00,4.04,2
09:10:00,09:15:00,3.97,3
09:15:00,09:20:00,8.21,10
09:20:00,09:25:00,10.17,13
09:25:00,09:30:00,8.92,13
09:30:00,09:35:00,10.91,11
09:35:00,09:40:00,10.72,4
09:40:00,09:45:00,9.73,9
09:45:00,09:50:00,8.13,6
09:50:00,09:55:00,7.14,7
09:55:00,10:00:00,10.92,4
10:00:00,10:05:00,11.49,11
10:05:00,10:10:00,7.04,5
10:10:00,10:15:00,10.76,5
10:15:00,10:20:00,7.08,3
10:20:00,10:25:00,4.01,2
10:25:00,10:30:00,10.09,9
10:30:00,10:35:00,9.16,6
10:35:00,10:40:00,2.36,2
10:40:00,10:45:00,5.5,5
10:45:00,10:50:00,4.48,4
10:50:00,10:55:00,9.1,5
10:55:00,11:00:00,5.91,6
11:00:00,11:05:00,7.9,6
11:05:00,11:10:00,15.06,11
11:10:00,11:15:00,16.57,6
11:15:00,11:20:00,8.05,5
11:20:00,11:25:00,12.84,4
11:25:00,11:30:00,13.85,4
11:30:00,11:35:00,8.79,6
11:35:00,11:40:00,6.59,7
11:40:00,11:45:00,7.67,10
11:45:00,11:50:00,16.18,6
11:50:00,11:55:00,4.39,3
11:55:00,12:00:00,4.9,1
12:00:00,12:05:00,5.32,6
12:05:00,12:10:00,4.21,7
12:10:00,12:15:00,6.28,7
12:15:00,12:20:00,21.58,5
12:20:00,12:25:00,4.67,5
12:25:00,12:30:00,1.75,1
12:30:00,12:35:00,3.32,3
12:40:00,12:45:00,5.14,6
12:45:00,12:50:00,3.3,7
12:50:00,12:55:00,8.75,7
12:55:00,13:00:00,9.55,11
13:00:00,13:05:00,5.36,3
13:05:00,13:10:00,14.29,3
13:10:00,13:15:00,9.13,5
13:15:00,13:20:00,6.2,13
13:20:00,13:25:00,8.52,8
13:25:00,13:30:00,6.74,2
13:30:00,13:35:00,0.19,1
13:35:00,13:40:00,3.75,4
13:40:00,13:45:00,8.03,2
13:45:00,13:50:00,3.63,5
13:50:00,13:55:00,3.47,14
13:55:00,14:00:00,7.29,6
14:00:00,14:05:00,3.98,9
14:05:00,14:10:00,10.77,10
14:10:00,14:15:00,25.31,5
14:15:00,14:20:00,19.31,6
14:20:00,14:25:00,4.81,9
14:25:00,14:30:00,37.6,1
14:30:00,14:35:00,1.26,3
14:35:00,14:40:00,5.23,8
14:40:00,14:45:00,7.06,6
14:45:00,14:50:00,4.35,5
14:50:00,14:55:00,3.65,6
14:55:00,15:00:00,0.19,1
15:00:00,15:05:00,1.39,3
15:05:00,15:10:00,1.82,6
15:10:00,15:15:00,8.11,4
15:15:00,15:20:00,1.06,5
15:20:00,15:25:00,2.89,2
15:25:00,15:30:00,3.82,7
15:30:00,15:35:00,6.63,7
15:35:00,15:40:00,8.45,5
15:40:00,15:45:00,3.67,13
15:45:00,15:50:00,4.59,4
15:50:00,15:55:00,1.85,5
15:55:00,16:00:00,1.21,3
16:00:00,16:05:00,2.78,6
16:05:00,16:10:00,8.08,8
16:10:00,16:15:00,8.4,2
16:15:00,16:20:00,8.13,2
16:20:00,16:25:00,5.42,7
16:25:00,16:30:00,7.6,3
16:30:00,16:35:00,1.82,5
16:35:00,16:40:00,7.56,7
16:40:00,16:45:00,4.15,8
16:45:00,16:50:00,4.47,7
16:50:00,16:55:00,4.32,7
16:55:00,17:00:00,5.92,6
17:00:00,17:05:00,6.36,5
17:05:00,17:10:00,2.63,7
17:10:00,17:15:00,4.31,6
17:15:00,17:20:00,1.84,3
17:20:00,17:25:00,1.61,8
17:25:00,17:30:00,4.62,7
17:30:00,17:35:00,8.53,2
17:35:00,17:40:00,0.32,5
17:40:00,17:45:00,1.16,9
17:45:00,17:50:00,7.29,6
17:50:00,17:55:00,3.57,3
17:55:00,18:00:00,6.79,2
18:00:00,18:05:00,3.48,4
18:05:00,18:10:00,1.27,5
18:10:00,18:15:00,3.84,3
18:15:00,18:20:00,6.76,4
18:20:00,18:25:00,2.02,8
18:25:00,18:30:00,1.46,6
18:30:00,18:35:00,8.67,7
18:35:00,18:40:00,2.41,6
18:40:00,18:45:00,4.96,5
18:45:00,18:50:00,7.05,3
18:50:00,18:55:00,2.26,9
18:55:00,19:00:00,9.39,3
19:00:00,19:05:00,9.24,6
19:05:00,19:10:00,8.91,5
19:10:00,19:15:00,3.13,4
19:15:00,19:20:00,1.88,4
19:20:00,19:25:00,6.45,6
19:25:00,19:30:00,12.65,4
19:30:00,19:35:00,4.02,2
19:35:00,19:40:00,5.14,7
19:40:00,19:45:00,3.45,4
19:45:00,19:50:00,0.21,6
19:50:00,19:55:00,3.28,9
19:55:00,20:00:00,6.1,3
20:00:00,20:05:00,15.61,8
20:05:00,20:10:00,10.69,9
20:10:00,20:15:00,13.61,6
20:15:00,20:20:00,12.17,8
20:20:00,20:25:00,10.49,4
20:25:00,20:30:00,13.35,4
20:30:00,20:35:00,12.31,6
20:35:00,20:40:00,13.09,10
20:40:00,20:45:00,6.08,4
20:45:00,20:50:00,13.62,7
20:50:00,20:55:00,14.98,5
20:55:00,21:00:00,1.23,4
21:00:00,21:05:00,8.98,6
21:05:00,21:10:00,7.21,3
21:10:00,21:15:00,17.13,5
21:15:00,21:20:00,19.38,8
21:20:00,21:25:00,15.38,10
21:25:00,21:30:00,18.1,4
21:30:00,21:35:00,17.88,8
21:35:00,21:40:00,9.86,2
21:40:00,21:45:00,14.6,3
21:45:00,21:50:00,3.66,1
21:50:00,21:55:00,12.48,2
21:55:00,22:00:00,9.17,6
22:00:00,22:05:00,14.91,4
22:05:00,22:10:00,4.34,3
22:10:00,22:15:00,18.31,6
22:15:00,22:20:00,35.25,1
22:20:00,22:25:00,12.52,4
22:25:00,22:30:00,11.74,5
22:30:00,22:35:00,15.14,2
22:35:00,22:40:00,15.01,5
22:40:00,22:45:00,22.26,1
22:45:00,22:50:00,20.76,8
22:50:00,22:55:00,12,6
22:55:00,23:00:00,26.45,2
23:00:00,23:05:00,17.25,7
23:05:00,23:10:00,9.4,2
23:10:00,23:15:00,23.79,5
23:15:00,23:20:00,2.03,4
23:20:00,23:25:00,16.5,2
23:30:00,23:35:00,6.09,5
23:35:00,23:40:00,26.56,2
23:40:00,23:45:00,0.39,3
23:45:00,23:50:00,13.24,2
23:50:00,23:55:00,12.93,3
