FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,27.29,4
00:00:00,00:05:00,24.52,1
00:10:00,00:15:00,23.7,3
00:15:00,00:20:00,24.68,5
00:20:00,00:25:00,20.17,4
00:25:00,00:30:00,11.7,3
00:30:00,00:35:00,13.01,3
00:35:00,00:40:00,17.9,7
00:40:00,00:45:00,16.21,6
00:45:00,00:50:00,17.97,2
00:50:00,00:55:00,12.25,3
01:00:00,01:05:00,16.36,2
01:05:00,01:10:00,13.12,1
01:10:00,01:15:00,26.44,1
01:15:00,01:20:00,30.21,1
01:20:00,01:25:00,17.75,2
01:25:00,01:30:00,30.21,1
01:30:00,01:35:00,31.92,1
01:40:00,01:45:00,34.21,3
01:45:00,01:50:00,29.56,4
01:50:00,01:55:00,21.42,1
01:55:00,02:00:00,3.71,1
02:05:00,02:10:00,11.11,2
02:10:00,02:15:00,19.67,1
02:15:00,02:20:00,35.25,2
02:20:00,02:25:00,20.35,3
02:30:00,02:35:00,2.26,2
02:35:00,02:40:00,3.12,1
02:40:00,02:45:00,12.23,2
02:45:00,02:50:00,19.91,1
02:50:00,02:55:00,9.09,4
02:55:00,03:00:00,8.66,2
03:05:00,03:10:00,1.97,1
03:20:00,03:25:00,19.91,1
03:25:00,03:30:00,26.03,1
03:30:00,03:35:00,26.44,1
03:35:00,03:40:00,19.01,4
03:40:00,03:45:00,24.52,1
03:45:00,03:50:00,10.9,4
03:50:00,03:55:00,13.91,2
03:55:00,04:00:00,1.16,1
04:00:00,04:05:00,18.56,4
04:05:00,04:10:00,25.79,4
04:10:00,04:15:00,20.14,1
04:15:00,04:20:00,11.59,1
04:25:00,04:30:00,16.96,4
04:30:00,04:35:00,9.85,6
04:35:00,04:40:00,27.74,1
04:40:00,04:45:00,20.53,2
04:45:00,04:50:00,17.38,3
04:50:00,04:55:00,16.28,4
04:55:00,05:00:00,9.88,2
05:00:00,05:05:00,33.26,3
05:05:00,05:10:00,33.16,5
05:10:00,05:15:00,19,2
05:15:00,05:20:00,23.11,7
05:20:00,05:25:00,26.5,3
05:25:00,05:30:00,19.49,7
05:30:00,05:35:00,22.25,10
05:35:00,05:40:00,28.13,5
05:40:00,05:45:00,14.19,7
05:45:00,05:50:00,20.3,8
05:50:00,05:55:00,16.86,4
05:55:00,06:00:00,11.12,8
06:00:00,06:05:00,16.98,11
06:05:00,06:10:00,20,6
06:10:00,06:15:00,12.96,10
06:15:00,06:20:00,15.61,12
06:20:00,06:25:00,18.24,11
06:25:00,06:30:00,16.57,9
06:30:00,06:35:00,11.19,4
06:35:00,06:40:00,15.59,6
06:40:00,06:45:00,22.63,11
06:45:00,06:50:00,8.16,3
06:50:00,06:55:00,13.45,7
06:55:00,07:00:00,16.35,7
07:00:00,07:05:00,14.75,3
07:05:00,07:10:00,15.39,10
07:10:00,07:15:00,12.34,5
07:15:00,07:20:00,13.9,5
07:20:00,07:25:00,14.26,4
07:25:00,07:30:00,5.07,7
07:30:00,07:35:00,4.83,10
07:35:00,07:40:00,5.8,4
07:40:00,07:45:00,2.58,4
07:45:00,07:50:00,8.95,10
07:50:00,07:55:00,3.99,1
07:55:00,08:00:00,3.81,5
08:00:00,08:05:00,6.91,9
08:05:00,08:10:00,10.28,5
08:10:00,08:15:00,13.95,10
08:15:00,08:20:00,12.8,5
08:20:00,08:25:00,9.11,11
08:25:00,08:30:00,11.96,6
08:30:00,08:35:00,12.5,7
08:35:00,08:40:00,9.01,6
08:40:00,08:45:00,9.57,7
08:45:00,08:50:00,2.92,10
08:50:00,08:55:00,6.99,7
08:55:00,09:00:00,4.34,4
09:00:00,09:05:00,5.44,9
09:05:00,09:10:00,8.2,6
09:10:00,09:15:00,10.19,11
09:15:00,09:20:00,8.15,4
09:20:00,09:25:00,7.03,6
09:25:00,09:30:00,5.79,6
09:30:00,09:35:00,8.87,8
09:35:00,09:40:00,4.74,7
09:40:00,09:45:00,4.7,9
09:45:00,09:50:00,3.92,7
09:50:00,09:55:00,6.39,9
09:55:00,10:00:00,4.1,9
10:00:00,10:05:00,10.46,3
10:05:00,10:10:00,4.84,8
10:10:00,10:15:00,11.9,7
10:15:00,10:20:00,5.98,8
10:20:00,10:25:00,4.33,8
10:25:00,10:30:00,4.2,8
10:30:00,10:35:00,4.6,11
10:35:00,10:40:00,9.38,8
10:40:00,10:45:00,3.07,6
