FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,1.87,3
00:00:00,00:05:00,17.58,4
00:05:00,00:10:00,17.09,1
00:10:00,00:15:00,28.52,3
00:15:00,00:20:00,22.03,3
00:20:00,00:25:00,24.05,4
00:25:00,00:30:00,3.49,1
00:30:00,00:35:00,24.55,5
00:35:00,00:40:00,4.19,1
00:45:00,00:50:00,13.98,1
00:50:00,00:55:00,11.79,2
00:55:00,01:00:00,21.2,7
01:00:00,01:05:00,23.36,3
01:05:00,01:10:00,10.86,5
01:10:00,01:15:00,14.71,2
01:15:00,01:20:00,16.69,6
01:20:00,01:25:00,22.26,5
01:25:00,01:30:00,13.2,5
01:30:00,01:35:00,20.22,2
01:35:00,01:40:00,0.4,1
01:40:00,01:45:00,0.7,1
01:45:00,01:50:00,34.71,2
01:50:00,01:55:00,0.39,2
02:00:00,02:05:00,25.64,1
02:05:00,02:10:00,35.25,1
02:10:00,02:15:00,15.3,2
02:20:00,02:25:00,27.81,4
02:25:00,02:30:00,26.1,4
02:30:00,02:35:00,32.84,2
02:45:00,02:50:00,17.21,3
02:50:00,02:55:00,24.88,1
02:55:00,03:00:00,0.22,1
03:05:00,03:10:00,8.05,2
03:10:00,03:15:00,16.43,1
03:15:00,03:20:00,13.73,3
03:20:00,03:25:00,21.94,3
03:25:00,03:30:00,24.17,1
03:30:00,03:35:00,25.64,1
03:35:00,03:40:00,5.65,2
03:45:00,03:50:00,12.06,2
03:50:00,03:55:00,0.92,1
03:55:00,04:00:00,20.86,3
04:00:00,04:05:00,12.7,2
04:05:00,04:10:00,17.49,4
04:10:00,04:15:00,11.5,4
04:15:00,04:20:00,22.08,4
04:25:00,04:30:00,21.54,4
04:30:00,04:35:00,21.98,2
04:35:00,04:40:00,7.85,4
04:40:00,04:45:00,20.49,2
04:45:00,04:50:00,24.82,3
04:50:00,04:55:00,23.05,2
04:55:00,05:00:00,29.77,4
05:00:00,05:05:00,24.09,2
05:05:00,05:10:00,19.61,3
05:10:00,05:15:00,19.91,2
05:15:00,05:20:00,25.19,2
05:20:00,05:25:00,40.46,4
05:25:00,05:30:00,31.91,3
05:30:00,05:35:00,23.29,11
05:35:00,05:40:00,16.12,9
