FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,31.86,5
00:00:00,00:05:00,30.79,3
00:10:00,00:15:00,29.52,2
00:15:00,00:20:00,29.39,2
00:20:00,00:25:00,29.68,1
00:25:00,00:30:00,33.33,4
00:35:00,00:40:00,35.25,2
00:40:00,00:45:00,30.8,2
00:45:00,00:50:00,17.09,1
00:50:00,00:55:00,16.58,2
00:55:00,01:00:00,24.7,2
01:00:00,01:05:00,23.1,2
01:05:00,01:10:00,31.31,3
01:10:00,01:15:00,29.32,3
01:15:00,01:20:00,24.87,3
01:25:00,01:30:00,29.68,1
01:30:00,01:35:00,0.35,1
01:40:00,01:45:00,35.25,2
01:45:00,01:50:00,32.03,2
02:00:00,02:05:00,4.69,1
02:05:00,02:10:00,2.29,1
02:10:00,02:15:00,0.25,1
02:20:00,02:25:00,30.01,5
02:25:00,02:30:00,0.46,1
02:30:00,02:35:00,33.54,2
02:35:00,02:40:00,33.84,1
02:40:00,02:45:00,31.42,2
02:45:00,02:50:00,13.87,1
02:50:00,02:55:00,34.53,1
03:05:00,03:10:00,24.28,4
03:15:00,03:20:00,19.05,3
03:20:00,03:25:00,20.21,2
03:25:00,03:30:00,22.42,2
03:30:00,03:35:00,0.43,1
03:40:00,03:45:00,19.22,3
03:45:00,03:50:00,25.05,2
03:50:00,03:55:00,20.39,2
03:55:00,04:00:00,35.89,3
04:00:00,04:05:00,13.98,1
04:05:00,04:10:00,24.24,3
04:10:00,04:15:00,17.48,2
04:15:00,04:20:00,5.14,3
04:20:00,04:25:00,14.17,7
04:25:00,04:30:00,26.78,4
04:40:00,04:45:00,19.91,1
04:45:00,04:50:00,20.54,6
04:50:00,04:55:00,12.44,1
05:00:00,05:05:00,31.82,4
05:05:00,05:10:00,18.4,6
05:10:00,05:15:00,24.39,3
05:15:00,05:20:00,11.26,4
05:25:00,05:30:00,33.31,3
05:30:00,05:35:00,27.97,11
05:35:00,05:40:00,10.1,3
05:40:00,05:45:00,31.43,2
05:45:00,05:50:00,19.26,9
05:50:00,05:55:00,11.9,4
05:55:00,06:00:00,14.69,7
06:00:00,06:05:00,18.52,9
06:05:00,06:10:00,21.2,9
06:10:00,06:15:00,15.16,10
