FromTime,ToTime,AverageSpeed,NumberOfVehicle,Date,Day
11:10,11:15:00,28.47,1,2023-02-06,Monday
18:05,18:10:00,0.26,1,2023-02-06,Monday
18:00,18:05:00,12.48,4,2023-02-06,Monday
17:55,18:00:00,26.35,2,2023-02-06,Monday
17:50,17:55:00,2.26,2,2023-02-06,Monday
17:45,17:50:00,39.58,2,2023-02-06,Monday
17:40,17:45:00,28.21,4,2023-02-06,Monday
17:35,17:40:00,0.03,1,2023-02-06,Monday
17:30,17:35:00,0.03,3,2023-02-06,Monday
17:25,17:30:00,8.77,4,2023-02-06,Monday
17:20,17:25:00,0.69,5,2023-02-06,Monday
17:15,17:20:00,11.49,4,2023-02-06,Monday
17:10,17:15:00,13.51,3,2023-02-06,Monday
17:05,17:10:00,1.96,5,2023-02-06,Monday
17:00,17:05:00,0.11,1,2023-02-06,Monday
16:55,17:00:00,6.18,1,2023-02-06,Monday
16:45,16:50:00,0.83,1,2023-02-06,Monday
16:40,16:45:00,0.25,5,2023-02-06,Monday
16:35,16:40:00,20.95,2,2023-02-06,Monday
16:25,16:30:00,0.12,2,2023-02-06,Monday
18:10,18:15:00,9.74,3,2023-02-06,Monday
18:15,18:20:00,0.05,3,2023-02-06,Monday
18:20,18:25:00,3.67,5,2023-02-06,Monday
18:30,18:35:00,7.46,3,2023-02-06,Monday
20:20,20:25:00,26.26,2,2023-02-06,Monday
20:15,20:20:00,3.83,4,2023-02-06,Monday
20:10,20:15:00,6.41,4,2023-02-06,Monday
20:05,20:10:00,4.62,3,2023-02-06,Monday
19:55,20:00:00,6.96,4,2023-02-06,Monday
19:50,19:55:00,0.02,1,2023-02-06,Monday
19:45,19:50:00,4.53,3,2023-02-06,Monday
19:40,19:45:00,15.69,1,2023-02-06,Monday
19:35,19:40:00,7.89,3,2023-02-06,Monday
16:20,16:25:00,17.05,3,2023-02-06,Monday
19:30,19:35:00,6.84,4,2023-02-06,Monday
19:20,19:25:00,1.91,4,2023-02-06,Monday
19:15,19:20:00,0.76,2,2023-02-06,Monday
19:10,19:15:00,26.61,1,2023-02-06,Monday
19:00,19:05:00,0.68,2,2023-02-06,Monday
18:55,19:00:00,12.77,3,2023-02-06,Monday
18:50,18:55:00,5.22,3,2023-02-06,Monday
18:45,18:50:00,0.33,2,2023-02-06,Monday
18:40,18:45:00,2.12,3,2023-02-06,Monday
18:35,18:40:00,1.53,3,2023-02-06,Monday
19:25,19:30:00,0.62,6,2023-02-06,Monday
20:30,20:35:00,2.25,5,2023-02-06,Monday
16:15,16:20:00,0.03,2,2023-02-06,Monday
16:00,16:05:00,0.24,3,2023-02-06,Monday
13:50,13:55:00,12.89,3,2023-02-06,Monday
13:45,13:50:00,15.78,2,2023-02-06,Monday
13:40,13:45:00,39.48,1,2023-02-06,Monday
13:35,13:40:00,9.26,4,2023-02-06,Monday
13:30,13:35:00,7.49,3,2023-02-06,Monday
13:25,13:30:00,19.19,2,2023-02-06,Monday
13:20,13:25:00,3.69,3,2023-02-06,Monday
13:15,13:20:00,14.65,2,2023-02-06,Monday
13:00,13:05:00,20.33,2,2023-02-06,Monday
12:55,13:00:00,0.78,2,2023-02-06,Monday
12:50,12:55:00,7.68,2,2023-02-06,Monday
12:45,12:50:00,0.53,2,2023-02-06,Monday
12:40,12:45:00,0.28,1,2023-02-06,Monday
12:35,12:40:00,3.71,6,2023-02-06,Monday
12:30,12:35:00,18.7,2,2023-02-06,Monday
12:20,12:25:00,5.11,5,2023-02-06,Monday
12:15,12:20:00,5.01,2,2023-02-06,Monday
12:10,12:15:00,13.35,5,2023-02-06,Monday
12:05,12:10:00,55.64,1,2023-02-06,Monday
13:55,14:00:00,13.33,3,2023-02-06,Monday
14:00,14:05:00,9.9,5,2023-02-06,Monday
14:05,14:10:00,0.64,3,2023-02-06,Monday
14:10,14:15:00,2.25,2,2023-02-06,Monday
15:55,16:00:00,0.66,3,2023-02-06,Monday
15:50,15:55:00,14.33,5,2023-02-06,Monday
15:45,15:50:00,1.27,2,2023-02-06,Monday
15:40,15:45:00,17.17,4,2023-02-06,Monday
15:35,15:40:00,12.31,3,2023-02-06,Monday
15:30,15:35:00,0.35,2,2023-02-06,Monday
15:25,15:30:00,1.74,1,2023-02-06,Monday
15:20,15:25:00,11.53,5,2023-02-06,Monday
15:15,15:20:00,0.41,2,2023-02-06,Monday
16:05,16:10:00,3.4,2,2023-02-06,Monday
15:10,15:15:00,10.96,3,2023-02-06,Monday
14:55,15:00:00,9.37,5,2023-02-06,Monday
14:50,14:55:00,10.09,5,2023-02-06,Monday
14:45,14:50:00,0.04,2,2023-02-06,Monday
14:40,14:45:00,2.4,2,2023-02-06,Monday
14:35,14:40:00,1.46,6,2023-02-06,Monday
14:30,14:35:00,6.43,4,2023-02-06,Monday
14:25,14:30:00,15.73,3,2023-02-06,Monday
14:20,14:25:00,9.06,4,2023-02-06,Monday
14:15,14:20:00,0.75,2,2023-02-06,Monday
15:00,15:05:00,0.59,2,2023-02-06,Monday
12:00,12:05:00,0.05,1,2023-02-06,Monday
20:35,20:40:00,13.46,3,2023-02-06,Monday
20:50,20:55:00,12.12,1,2023-02-06,Monday
06:15,06:20:00,2.48,2,2023-02-06,Monday
06:10,06:15:00,17.2,3,2023-02-06,Monday
06:05,06:10:00,7.24,2,2023-02-06,Monday
06:00,06:05:00,8.3,2,2023-02-06,Monday
05:55,06:00:00,18.83,1,2023-02-06,Monday
05:45,05:50:00,3.83,2,2023-02-06,Monday
05:40,05:45:00,5.08,1,2023-02-06,Monday
05:35,05:40:00,27.87,2,2023-02-06,Monday
05:30,05:35:00,9.94,2,2023-02-06,Monday
05:25,05:30:00,1.9,2,2023-02-06,Monday
05:15,05:20:00,1.13,1,2023-02-06,Monday
05:00,05:05:00,5.26,2,2023-02-06,Monday
04:55,05:00:00,10.15,2,2023-02-06,Monday
04:50,04:55:00,24.37,3,2023-02-06,Monday
04:40,04:45:00,1.29,1,2023-02-06,Monday
04:20,04:25:00,27.2,1,2023-02-06,Monday
04:05,04:10:00,0.29,1,2023-02-06,Monday
04:00,04:05:00,7.12,1,2023-02-06,Monday
03:30,03:35:00,14.75,1,2023-02-06,Monday
06:25,06:30:00,7.68,2,2023-02-06,Monday
06:35,06:40:00,13.71,2,2023-02-06,Monday
06:40,06:45:00,5.97,1,2023-02-06,Monday
06:45,06:50:00,19.82,2,2023-02-06,Monday
08:40,08:45:00,21.11,2,2023-02-06,Monday
08:30,08:35:00,7.12,1,2023-02-06,Monday
08:25,08:30:00,9.02,2,2023-02-06,Monday
08:20,08:25:00,4.39,1,2023-02-06,Monday
08:15,08:20:00,6.24,1,2023-02-06,Monday
08:10,08:15:00,7.1,6,2023-02-06,Monday
08:05,08:10:00,6.01,6,2023-02-06,Monday
08:00,08:05:00,14.14,3,2023-02-06,Monday
07:55,08:00:00,5.84,2,2023-02-06,Monday
03:25,03:30:00,10.55,1,2023-02-06,Monday
07:50,07:55:00,14.66,4,2023-02-06,Monday
07:40,07:45:00,20.32,3,2023-02-06,Monday
07:35,07:40:00,16.22,9,2023-02-06,Monday
07:30,07:35:00,18.2,3,2023-02-06,Monday
07:25,07:30:00,16.25,4,2023-02-06,Monday
07:20,07:25:00,17.31,4,2023-02-06,Monday
07:05,07:10:00,12.2,2,2023-02-06,Monday
07:00,07:05:00,19.02,2,2023-02-06,Monday
06:55,07:00:00,6.04,2,2023-02-06,Monday
06:50,06:55:00,6.78,5,2023-02-06,Monday
07:45,07:50:00,13.11,4,2023-02-06,Monday
20:45,20:50:00,1.17,1,2023-02-06,Monday
03:20,03:25:00,55.64,1,2023-02-06,Monday
03:10,03:15:00,21.1,1,2023-02-06,Monday
22:55,23:00:00,34.31,6,2023-02-06,Monday
22:50,22:55:00,20.12,2,2023-02-06,Monday
22:45,22:50:00,0.63,1,2023-02-06,Monday
22:35,22:40:00,41.63,2,2023-02-06,Monday
22:25,22:30:00,3.49,3,2023-02-06,Monday
22:20,22:25:00,8.36,4,2023-02-06,Monday
22:15,22:20:00,19.13,1,2023-02-06,Monday
22:10,22:15:00,0.02,1,2023-02-06,Monday
22:00,22:05:00,7.33,1,2023-02-06,Monday
21:55,22:00:00,0.03,1,2023-02-06,Monday
21:50,21:55:00,0.1,1,2023-02-06,Monday
21:40,21:45:00,18.55,1,2023-02-06,Monday
21:35,21:40:00,2.95,3,2023-02-06,Monday
21:30,21:35:00,0.19,1,2023-02-06,Monday
21:25,21:30:00,17.74,1,2023-02-06,Monday
21:15,21:20:00,0.76,2,2023-02-06,Monday
21:10,21:15:00,2.13,4,2023-02-06,Monday
21:05,21:10:00,0.27,1,2023-02-06,Monday
20:55,21:00:00,11.03,1,2023-02-06,Monday
23:00,23:05:00,41.97,2,2023-02-06,Monday
23:05,23:10:00,23.74,2,2023-02-06,Monday
23:10,23:15:00,0.32,2,2023-02-06,Monday
23:15,23:20:00,20.42,3,2023-02-06,Monday
03:00,03:05:00,25.5,1,2023-02-06,Monday
02:30,02:35:00,22.25,1,2023-02-06,Monday
02:15,02:20:00,33.08,1,2023-02-06,Monday
02:10,02:15:00,8.73,2,2023-02-06,Monday
02:05,02:10:00,8.34,2,2023-02-06,Monday
02:00,02:05:00,0.49,1,2023-02-06,Monday
01:25,01:30:00,48.96,1,2023-02-06,Monday
01:10,01:15:00,1.11,1,2023-02-06,Monday
01:00,01:05:00,8.38,1,2023-02-06,Monday
03:15,03:20:00,26.93,2,2023-02-06,Monday
00:50,00:55:00,39.53,2,2023-02-06,Monday
00:40,00:45:00,14.23,2,2023-02-06,Monday
00:35,00:40:00,76.5,1,2023-02-06,Monday
00:30,00:35:00,12.58,3,2023-02-06,Monday
00:25,00:30:00,18.38,2,2023-02-06,Monday
00:20,00:25:00,30.6,1,2023-02-06,Monday
23:55,00:00:00,0.01,1,2023-02-06,Monday
23:50,23:55:00,2.36,1,2023-02-06,Monday
23:35,23:40:00,31.38,1,2023-02-06,Monday
23:20,23:25:00,13.62,2,2023-02-06,Monday
00:45,00:50:00,3.02,1,2023-02-06,Monday
08:45,08:50:00,9.79,1,2023-02-06,Monday
11:55,12:00:00,19.56,3,2023-02-06,Monday
11:35,11:40:00,19.61,3,2023-02-06,Monday
10:05,10:10:00,2.92,4,2023-01-30,Monday
10:10,10:15:00,1.81,3,2023-01-30,Monday
10:15,10:20:00,5.13,5,2023-01-30,Monday
10:20,10:25:00,5.0,4,2023-01-30,Monday
10:25,10:30:00,4.9,4,2023-01-30,Monday
10:30,10:35:00,30.02,2,2023-01-30,Monday
10:35,10:40:00,26.04,1,2023-01-30,Monday
10:45,10:50:00,12.41,3,2023-01-30,Monday
10:50,10:55:00,4.5,2,2023-01-30,Monday
10:55,11:00:00,6.08,4,2023-01-30,Monday
11:00,11:05:00,0.98,1,2023-01-30,Monday
11:05,11:10:00,0.5,1,2023-01-30,Monday
11:10,11:15:00,1.39,2,2023-01-30,Monday
11:15,11:20:00,4.6,2,2023-01-30,Monday
11:20,11:25:00,13.29,3,2023-01-30,Monday
11:25,11:30:00,2.54,2,2023-01-30,Monday
11:30,11:35:00,11.66,1,2023-01-30,Monday
11:35,11:40:00,20.52,2,2023-01-30,Monday
11:40,11:45:00,18.46,4,2023-01-30,Monday
10:00,10:05:00,8.81,1,2023-01-30,Monday
09:55,10:00:00,11.34,2,2023-01-30,Monday
09:50,09:55:00,5.53,4,2023-01-30,Monday
09:45,09:50:00,7.93,2,2023-01-30,Monday
07:50,07:55:00,8.62,2,2023-01-30,Monday
07:55,08:00:00,2.01,3,2023-01-30,Monday
08:00,08:05:00,7.26,4,2023-01-30,Monday
08:05,08:10:00,5.58,3,2023-01-30,Monday
08:10,08:15:00,13.35,4,2023-01-30,Monday
08:15,08:20:00,1.28,1,2023-01-30,Monday
08:25,08:30:00,2.46,1,2023-01-30,Monday
08:30,08:35:00,8.85,3,2023-01-30,Monday
08:35,08:40:00,6.99,2,2023-01-30,Monday
11:45,11:50:00,12.12,2,2023-01-30,Monday
08:40,08:45:00,9.71,1,2023-01-30,Monday
08:50,08:55:00,0.51,1,2023-01-30,Monday
08:55,09:00:00,4.55,1,2023-01-30,Monday
09:05,09:10:00,2.88,4,2023-01-30,Monday
09:15,09:20:00,6.51,2,2023-01-30,Monday
09:20,09:25:00,7.29,1,2023-01-30,Monday
09:25,09:30:00,1.94,4,2023-01-30,Monday
09:30,09:35:00,3.45,1,2023-01-30,Monday
09:35,09:40:00,14.87,3,2023-01-30,Monday
09:40,09:45:00,34.97,1,2023-01-30,Monday
08:45,08:50:00,9.13,1,2023-01-30,Monday
07:45,07:50:00,22.47,3,2023-01-30,Monday
11:50,11:55:00,9.43,6,2023-01-30,Monday
12:00,12:05:00,7.56,3,2023-01-30,Monday
14:15,14:20:00,5.6,3,2023-01-30,Monday
14:20,14:25:00,14.83,3,2023-01-30,Monday
14:25,14:30:00,3.16,2,2023-01-30,Monday
14:30,14:35:00,2.01,3,2023-01-30,Monday
14:35,14:40:00,6.75,2,2023-01-30,Monday
14:40,14:45:00,6.82,3,2023-01-30,Monday
14:45,14:50:00,0.17,4,2023-01-30,Monday
14:50,14:55:00,5.6,4,2023-01-30,Monday
14:55,15:00:00,0.37,1,2023-01-30,Monday
15:00,15:05:00,10.25,2,2023-01-30,Monday
15:05,15:10:00,5.07,4,2023-01-30,Monday
15:10,15:15:00,0.47,1,2023-01-30,Monday
15:15,15:20:00,1.07,3,2023-01-30,Monday
15:20,15:25:00,0.3,2,2023-01-30,Monday
15:25,15:30:00,1.75,4,2023-01-30,Monday
15:35,15:40:00,3.0,2,2023-01-30,Monday
15:40,15:45:00,2.14,3,2023-01-30,Monday
15:50,15:55:00,17.37,5,2023-01-30,Monday
15:55,16:00:00,7.23,7,2023-01-30,Monday
14:05,14:10:00,0.06,1,2023-01-30,Monday
14:00,14:05:00,6.8,6,2023-01-30,Monday
13:55,14:00:00,11.9,2,2023-01-30,Monday
13:50,13:55:00,15.76,3,2023-01-30,Monday
12:05,12:10:00,11.96,4,2023-01-30,Monday
12:10,12:15:00,12.69,2,2023-01-30,Monday
12:15,12:20:00,3.27,2,2023-01-30,Monday
12:25,12:30:00,0.96,2,2023-01-30,Monday
12:30,12:35:00,7.11,3,2023-01-30,Monday
12:35,12:40:00,5.88,1,2023-01-30,Monday
12:40,12:45:00,4.73,4,2023-01-30,Monday
12:45,12:50:00,7.16,3,2023-01-30,Monday
12:50,12:55:00,0.12,2,2023-01-30,Monday
11:55,12:00:00,0.32,3,2023-01-30,Monday
12:55,13:00:00,15.3,1,2023-01-30,Monday
13:05,13:10:00,48.96,1,2023-01-30,Monday
13:10,13:15:00,11.55,6,2023-01-30,Monday
13:15,13:20:00,10.12,1,2023-01-30,Monday
13:20,13:25:00,3.52,2,2023-01-30,Monday
13:25,13:30:00,6.06,3,2023-01-30,Monday
13:30,13:35:00,11.73,3,2023-01-30,Monday
13:35,13:40:00,10.92,2,2023-01-30,Monday
13:40,13:45:00,43.71,1,2023-01-30,Monday
13:45,13:50:00,11.29,8,2023-01-30,Monday
13:00,13:05:00,34.0,1,2023-01-30,Monday
11:40,11:45:00,10.3,4,2023-02-06,Monday
07:40,07:45:00,9.87,1,2023-01-30,Monday
07:30,07:35:00,5.48,5,2023-01-30,Monday
09:25,09:30:00,0.55,1,2023-02-06,Monday
09:20,09:25:00,5.29,2,2023-02-06,Monday
09:15,09:20:00,1.71,1,2023-02-06,Monday
09:10,09:15:00,5.98,4,2023-02-06,Monday
09:05,09:10:00,12.35,4,2023-02-06,Monday
09:00,09:05:00,21.49,2,2023-02-06,Monday
08:55,09:00:00,8.17,3,2023-02-06,Monday
08:50,08:55:00,9.18,2,2023-02-06,Monday
08:45,08:50:00,9.79,1,2023-02-06,Monday
08:40,08:45:00,21.11,2,2023-02-06,Monday
08:35,08:40:00,21.86,1,2023-02-06,Monday
08:30,08:35:00,7.12,1,2023-02-06,Monday
08:25,08:30:00,9.02,2,2023-02-06,Monday
08:20,08:25:00,4.39,1,2023-02-06,Monday
08:15,08:20:00,6.24,1,2023-02-06,Monday
08:10,08:15:00,7.1,6,2023-02-06,Monday
08:05,08:10:00,6.01,6,2023-02-06,Monday
08:00,08:05:00,14.14,3,2023-02-06,Monday
07:55,08:00:00,5.84,2,2023-02-06,Monday
09:35,09:40:00,9.26,4,2023-02-06,Monday
09:40,09:45:00,17.49,1,2023-02-06,Monday
09:45,09:50:00,19.16,4,2023-02-06,Monday
09:50,09:55:00,13.7,4,2023-02-06,Monday
11:30,11:35:00,2.67,2,2023-02-06,Monday
11:25,11:30:00,7.38,7,2023-02-06,Monday
11:20,11:25:00,11.35,6,2023-02-06,Monday
11:15,11:20:00,2.34,2,2023-02-06,Monday
11:10,11:15:00,28.47,1,2023-02-06,Monday
11:05,11:10:00,3.24,5,2023-02-06,Monday
11:00,11:05:00,13.35,6,2023-02-06,Monday
10:55,11:00:00,0.59,3,2023-02-06,Monday
10:50,10:55:00,3.74,6,2023-02-06,Monday
07:50,07:55:00,14.66,4,2023-02-06,Monday
10:45,10:50:00,14.62,2,2023-02-06,Monday
10:35,10:40:00,6.27,4,2023-02-06,Monday
10:30,10:35:00,6.96,4,2023-02-06,Monday
10:25,10:30:00,9.89,3,2023-02-06,Monday
10:20,10:25:00,1.74,2,2023-02-06,Monday
10:15,10:20:00,14.27,4,2023-02-06,Monday
10:10,10:15:00,5.09,3,2023-02-06,Monday
10:05,10:10:00,4.34,3,2023-02-06,Monday
10:00,10:05:00,0.26,2,2023-02-06,Monday
09:55,10:00:00,23.21,3,2023-02-06,Monday
10:40,10:45:00,6.1,3,2023-02-06,Monday
07:35,07:40:00,10.24,5,2023-01-30,Monday
07:45,07:50:00,13.11,4,2023-02-06,Monday
00:15,00:20:00,26.61,1,2023-01-30,Monday
05:35,05:40:00,10.88,2,2023-01-30,Monday
05:40,05:45:00,8.73,2,2023-01-30,Monday
05:45,05:50:00,18.32,2,2023-01-30,Monday
05:50,05:55:00,6.5,4,2023-01-30,Monday
05:55,06:00:00,2.47,2,2023-01-30,Monday
06:00,06:05:00,2.99,1,2023-01-30,Monday
06:05,06:10:00,3.63,2,2023-01-30,Monday
06:15,06:20:00,18.82,2,2023-01-30,Monday
06:20,06:25:00,3.51,2,2023-01-30,Monday
06:30,06:35:00,3.23,2,2023-01-30,Monday
06:35,06:40:00,9.6,2,2023-01-30,Monday
06:40,06:45:00,3.17,3,2023-01-30,Monday
06:45,06:50:00,3.36,1,2023-01-30,Monday
06:50,06:55:00,8.66,4,2023-01-30,Monday
06:55,07:00:00,2.54,3,2023-01-30,Monday
07:05,07:10:00,4.85,2,2023-01-30,Monday
07:10,07:15:00,2.34,3,2023-01-30,Monday
07:15,07:20:00,7.75,6,2023-01-30,Monday
07:25,07:30:00,14.1,5,2023-01-30,Monday
05:30,05:35:00,10.37,1,2023-01-30,Monday
05:25,05:30:00,0.79,1,2023-01-30,Monday
05:15,05:20:00,0.33,1,2023-01-30,Monday
04:50,04:55:00,31.74,2,2023-01-30,Monday
00:30,00:35:00,39.48,1,2023-01-30,Monday
00:55,01:00:00,29.14,1,2023-01-30,Monday
01:00,01:05:00,20.07,1,2023-01-30,Monday
01:10,01:15:00,0.4,1,2023-01-30,Monday
01:45,01:50:00,4.71,1,2023-01-30,Monday
01:50,01:55:00,11.66,1,2023-01-30,Monday
01:55,02:00:00,1.74,1,2023-01-30,Monday
02:10,02:15:00,0.85,2,2023-01-30,Monday
02:20,02:25:00,14.37,3,2023-01-30,Monday
07:40,07:45:00,20.32,3,2023-02-06,Monday
02:30,02:35:00,43.71,1,2023-01-30,Monday
03:05,03:10:00,8.93,1,2023-01-30,Monday
03:20,03:25:00,20.07,1,2023-01-30,Monday
03:25,03:30:00,26.61,1,2023-01-30,Monday
03:30,03:35:00,34.97,1,2023-01-30,Monday
03:35,03:40:00,0.42,2,2023-01-30,Monday
03:40,03:45:00,34.97,1,2023-01-30,Monday
03:50,03:55:00,25.5,1,2023-01-30,Monday
04:20,04:25:00,0.14,1,2023-01-30,Monday
04:25,04:30:00,25.81,2,2023-01-30,Monday
02:55,03:00:00,38.25,1,2023-01-30,Monday
08:50,08:55:00,9.18,2,2023-02-06,Monday
08:55,09:00:00,8.17,3,2023-02-06,Monday
09:00,09:05:00,21.49,2,2023-02-06,Monday
11:55,12:00:00,15.49,1,2023-01-16,Monday
11:50,11:55:00,4.85,2,2023-01-16,Monday
11:45,11:50:00,4.04,2,2023-01-16,Monday
11:40,11:45:00,33.08,1,2023-01-16,Monday
11:35,11:40:00,3.76,3,2023-01-16,Monday
11:30,11:35:00,5.46,3,2023-01-16,Monday
11:15,11:20:00,0.48,2,2023-01-16,Monday
11:10,11:15:00,10.87,3,2023-01-16,Monday
11:05,11:10:00,21.74,4,2023-01-16,Monday
11:00,11:05:00,1.14,1,2023-01-16,Monday
10:55,11:00:00,4.52,1,2023-01-16,Monday
10:50,10:55:00,3.04,1,2023-01-16,Monday
10:45,10:50:00,3.51,3,2023-01-16,Monday
10:40,10:45:00,1.7,2,2023-01-16,Monday
10:35,10:40:00,0.84,2,2023-01-16,Monday
10:30,10:35:00,4.75,3,2023-01-16,Monday
10:25,10:30:00,0.27,1,2023-01-16,Monday
10:20,10:25:00,19.34,2,2023-01-16,Monday
10:15,10:20:00,17.74,4,2023-01-16,Monday
12:00,12:05:00,13.76,5,2023-01-16,Monday
12:10,12:15:00,26.04,1,2023-01-16,Monday
12:15,12:20:00,11.52,3,2023-01-16,Monday
12:25,12:30:00,0.59,1,2023-01-16,Monday
14:05,14:10:00,9.58,5,2023-01-16,Monday
14:00,14:05:00,4.64,4,2023-01-16,Monday
13:55,14:00:00,0.45,2,2023-01-16,Monday
13:50,13:55:00,14.58,3,2023-01-16,Monday
13:45,13:50:00,0.03,1,2023-01-16,Monday
13:40,13:45:00,1.68,3,2023-01-16,Monday
13:35,13:40:00,29.14,1,2023-01-16,Monday
13:30,13:35:00,6.18,1,2023-01-16,Monday
13:25,13:30:00,8.04,2,2023-01-16,Monday
10:10,10:15:00,7.22,4,2023-01-16,Monday
13:20,13:25:00,1.16,1,2023-01-16,Monday
13:10,13:15:00,38.25,1,2023-01-16,Monday
13:05,13:10:00,2.32,5,2023-01-16,Monday
13:00,13:05:00,8.47,2,2023-01-16,Monday
12:55,13:00:00,27.2,1,2023-01-16,Monday
12:50,12:55:00,0.35,1,2023-01-16,Monday
12:45,12:50:00,0.8,1,2023-01-16,Monday
12:40,12:45:00,19.74,1,2023-01-16,Monday
12:35,12:40:00,13.75,2,2023-01-16,Monday
12:30,12:35:00,9.44,4,2023-01-16,Monday
13:15,13:20:00,0.14,2,2023-01-16,Monday
14:10,14:15:00,3.83,9,2023-01-16,Monday
10:05,10:10:00,0.73,4,2023-01-16,Monday
09:55,10:00:00,1.59,3,2023-01-16,Monday
07:40,07:45:00,2.21,2,2023-01-16,Monday
07:35,07:40:00,18.83,1,2023-01-16,Monday
07:30,07:35:00,12.54,4,2023-01-16,Monday
07:25,07:30:00,5.57,2,2023-01-16,Monday
07:20,07:25:00,15.49,1,2023-01-16,Monday
07:15,07:20:00,0.11,1,2023-01-16,Monday
07:10,07:15:00,5.1,5,2023-01-16,Monday
07:00,07:05:00,10.17,4,2023-01-16,Monday
06:55,07:00:00,16.54,1,2023-01-16,Monday
06:40,06:45:00,14.13,2,2023-01-16,Monday
06:35,06:40:00,4.74,2,2023-01-16,Monday
06:30,06:35:00,11.44,1,2023-01-16,Monday
06:25,06:30:00,6.55,1,2023-01-16,Monday
06:20,06:25:00,3.35,1,2023-01-16,Monday
06:10,06:15:00,1.11,2,2023-01-16,Monday
05:55,06:00:00,1.23,1,2023-01-16,Monday
05:45,05:50:00,19.92,3,2023-01-16,Monday
05:40,05:45:00,4.82,2,2023-01-16,Monday
05:30,05:35:00,3.61,1,2023-01-16,Monday
07:45,07:50:00,7.28,5,2023-01-16,Monday
07:50,07:55:00,16.54,1,2023-01-16,Monday
07:55,08:00:00,15.35,3,2023-01-16,Monday
08:00,08:05:00,6.21,1,2023-01-16,Monday
09:50,09:55:00,14.79,6,2023-01-16,Monday
09:40,09:45:00,2.65,3,2023-01-16,Monday
09:35,09:40:00,9.52,3,2023-01-16,Monday
09:30,09:35:00,8.33,1,2023-01-16,Monday
09:25,09:30:00,1.93,1,2023-01-16,Monday
09:20,09:25:00,12.46,3,2023-01-16,Monday
09:15,09:20:00,18.82,3,2023-01-16,Monday
09:10,09:15:00,4.22,5,2023-01-16,Monday
09:05,09:10:00,5.86,2,2023-01-16,Monday
10:00,10:05:00,1.43,1,2023-01-16,Monday
09:00,09:05:00,9.7,4,2023-01-16,Monday
08:45,08:50:00,20.07,1,2023-01-16,Monday
08:40,08:45:00,7.31,3,2023-01-16,Monday
08:35,08:40:00,6.92,1,2023-01-16,Monday
08:30,08:35:00,2.98,2,2023-01-16,Monday
08:25,08:30:00,12.76,3,2023-01-16,Monday
08:20,08:25:00,7.12,1,2023-01-16,Monday
08:15,08:20:00,8.55,6,2023-01-16,Monday
08:10,08:15:00,13.75,2,2023-01-16,Monday
08:05,08:10:00,2.32,6,2023-01-16,Monday
08:50,08:55:00,6.95,3,2023-01-16,Monday
05:20,05:25:00,0.17,1,2023-01-16,Monday
14:20,14:25:00,11.65,3,2023-01-16,Monday
14:30,14:35:00,6.12,4,2023-01-16,Monday
20:40,20:45:00,0.07,3,2023-01-16,Monday
20:35,20:40:00,0.02,1,2023-01-16,Monday
20:30,20:35:00,0.09,3,2023-01-16,Monday
20:25,20:30:00,0.02,1,2023-01-16,Monday
20:20,20:25:00,8.68,1,2023-01-16,Monday
20:15,20:20:00,0.03,1,2023-01-16,Monday
20:10,20:15:00,2.91,2,2023-01-16,Monday
20:05,20:10:00,12.39,5,2023-01-16,Monday
20:00,20:05:00,0.04,2,2023-01-16,Monday
19:55,20:00:00,29.85,1,2023-01-16,Monday
19:50,19:55:00,0.12,1,2023-01-16,Monday
19:45,19:50:00,16.1,5,2023-01-16,Monday
19:40,19:45:00,0.03,1,2023-01-16,Monday
19:35,19:40:00,9.73,2,2023-01-16,Monday
19:30,19:35:00,0.07,1,2023-01-16,Monday
19:25,19:30:00,2.37,2,2023-01-16,Monday
19:20,19:25:00,2.63,3,2023-01-16,Monday
19:10,19:15:00,21.27,3,2023-01-16,Monday
19:05,19:10:00,7.11,3,2023-01-16,Monday
21:05,21:10:00,7.58,2,2023-01-16,Monday
21:10,21:15:00,0.82,3,2023-01-16,Monday
21:15,21:20:00,4.32,3,2023-01-16,Monday
21:20,21:25:00,0.17,1,2023-01-16,Monday
23:45,23:50:00,21.11,2,2023-01-16,Monday
23:40,23:45:00,1.8,1,2023-01-16,Monday
23:35,23:40:00,1.35,1,2023-01-16,Monday
23:30,23:35:00,10.55,1,2023-01-16,Monday
23:25,23:30:00,0.32,1,2023-01-16,Monday
23:20,23:25:00,13.92,2,2023-01-16,Monday
23:15,23:20:00,30.6,1,2023-01-16,Monday
23:10,23:15:00,22.33,2,2023-01-16,Monday
23:05,23:10:00,0.41,1,2023-01-16,Monday
19:00,19:05:00,0.03,1,2023-01-16,Monday
23:00,23:05:00,19.32,3,2023-01-16,Monday
22:50,22:55:00,29.85,1,2023-01-16,Monday
22:40,22:45:00,0.36,2,2023-01-16,Monday
22:35,22:40:00,6.61,2,2023-01-16,Monday
22:20,22:25:00,0.88,3,2023-01-16,Monday
22:10,22:15:00,0.02,1,2023-01-16,Monday
22:00,22:05:00,0.02,1,2023-01-16,Monday
21:50,21:55:00,5.69,1,2023-01-16,Monday
21:30,21:35:00,30.61,2,2023-01-16,Monday
21:25,21:30:00,0.03,1,2023-01-16,Monday
22:55,23:00:00,39.48,1,2023-01-16,Monday
14:25,14:30:00,0.19,2,2023-01-16,Monday
18:55,19:00:00,4.32,2,2023-01-16,Monday
