FromTime,ToTime,AverageSpeed,NumberOfVehicle,Date,Day
18:50,18:55:00,11.51,20,2023-02-06,Monday
18:45,18:50:00,11.2,25,2023-02-06,Monday
18:40,18:45:00,9.47,23,2023-02-06,Monday
18:35,18:40:00,11.27,20,2023-02-06,Monday
18:30,18:35:00,11.57,14,2023-02-06,Monday
18:25,18:30:00,7.97,21,2023-02-06,Monday
18:20,18:25:00,9.8,14,2023-02-06,Monday
18:15,18:20:00,9.26,19,2023-02-06,Monday
18:10,18:15:00,10.34,4,2023-02-06,Monday
18:05,18:10:00,10.19,16,2023-02-06,Monday
18:00,18:05:00,5.88,7,2023-02-06,Monday
19:15,19:20:00,8.15,10,2023-02-06,Monday
17:50,17:55:00,8.67,28,2023-02-06,Monday
19:20,19:25:00,18.71,18,2023-02-06,Monday
19:30,19:35:00,15.69,19,2023-02-06,Monday
20:45,20:50:00,27.98,9,2023-02-06,Monday
20:40,20:45:00,21.69,10,2023-02-06,Monday
20:35,20:40:00,17.42,13,2023-02-06,Monday
20:30,20:35:00,17.56,11,2023-02-06,Monday
20:25,20:30:00,19.87,20,2023-02-06,Monday
20:20,20:25:00,18.9,8,2023-02-06,Monday
20:15,20:20:00,21.62,11,2023-02-06,Monday
20:10,20:15:00,13.66,16,2023-02-06,Monday
20:05,20:10:00,21.55,13,2023-02-06,Monday
20:00,20:05:00,14.67,15,2023-02-06,Monday
19:55,20:00:00,14.0,18,2023-02-06,Monday
19:50,19:55:00,10.86,13,2023-02-06,Monday
19:45,19:50:00,9.7,16,2023-02-06,Monday
19:40,19:45:00,11.2,18,2023-02-06,Monday
19:35,19:40:00,15.05,16,2023-02-06,Monday
19:25,19:30:00,15.08,20,2023-02-06,Monday
01:10,01:15:00,31.94,8,2023-01-30,Monday
01:05,01:10:00,41.95,4,2023-01-30,Monday
01:00,01:05:00,37.38,13,2023-01-30,Monday
06:50,06:55:00,20.85,13,2023-02-06,Monday
06:45,06:50:00,22.89,8,2023-02-06,Monday
06:40,06:45:00,22.24,8,2023-02-06,Monday
06:35,06:40:00,24.88,2,2023-02-06,Monday
06:30,06:35:00,15.23,3,2023-02-06,Monday
06:25,06:30:00,28.74,11,2023-02-06,Monday
06:55,07:00:00,16.2,9,2023-02-06,Monday
06:20,06:25:00,21.64,11,2023-02-06,Monday
06:10,06:15:00,27.21,11,2023-02-06,Monday
06:05,06:10:00,26.61,6,2023-02-06,Monday
06:00,06:05:00,9.9,4,2023-02-06,Monday
05:55,06:00:00,33.53,10,2023-02-06,Monday
05:50,05:55:00,29.05,8,2023-02-06,Monday
05:45,05:50:00,26.08,7,2023-02-06,Monday
06:15,06:20:00,17.34,9,2023-02-06,Monday
07:00,07:05:00,15.72,7,2023-02-06,Monday
07:05,07:10:00,17.31,9,2023-02-06,Monday
07:10,07:15:00,22.15,21,2023-02-06,Monday
08:25,08:30:00,24.11,12,2023-02-06,Monday
08:20,08:25:00,19.49,19,2023-02-06,Monday
08:15,08:20:00,21.07,11,2023-02-06,Monday
08:10,08:15:00,20.78,5,2023-02-06,Monday
08:05,08:10:00,21.5,17,2023-02-06,Monday
08:00,08:05:00,15.55,8,2023-02-06,Monday
07:55,08:00:00,21.47,11,2023-02-06,Monday
07:50,07:55:00,15.0,8,2023-02-06,Monday
07:45,07:50:00,18.48,6,2023-02-06,Monday
07:40,07:45:00,21.94,19,2023-02-06,Monday
07:35,07:40:00,25.57,9,2023-02-06,Monday
07:30,07:35:00,21.02,15,2023-02-06,Monday
07:25,07:30:00,22.0,7,2023-02-06,Monday
07:20,07:25:00,15.7,10,2023-02-06,Monday
07:15,07:20:00,18.53,11,2023-02-06,Monday
05:40,05:45:00,26.32,6,2023-02-06,Monday
05:35,05:40:00,25.18,7,2023-02-06,Monday
05:30,05:35:00,39.78,6,2023-02-06,Monday
05:25,05:30:00,31.71,8,2023-02-06,Monday
03:45,03:50:00,52.62,1,2023-02-06,Monday
03:40,03:45:00,33.13,12,2023-02-06,Monday
03:35,03:40:00,38.37,6,2023-02-06,Monday
03:30,03:35:00,9.68,2,2023-02-06,Monday
03:25,03:30:00,43.67,5,2023-02-06,Monday
03:20,03:25:00,36.21,2,2023-02-06,Monday
03:15,03:20:00,40.64,6,2023-02-06,Monday
03:10,03:15:00,29.66,6,2023-02-06,Monday
03:05,03:10:00,38.32,5,2023-02-06,Monday
03:00,03:05:00,9.45,1,2023-02-06,Monday
02:55,03:00:00,24.76,3,2023-02-06,Monday
02:50,02:55:00,29.59,3,2023-02-06,Monday
02:45,02:50:00,27.5,2,2023-02-06,Monday
02:40,02:45:00,52.46,5,2023-02-06,Monday
02:35,02:40:00,33.21,9,2023-02-06,Monday
03:50,03:55:00,14.48,4,2023-02-06,Monday
08:30,08:35:00,15.63,12,2023-02-06,Monday
03:55,04:00:00,39.27,6,2023-02-06,Monday
04:05,04:10:00,42.28,3,2023-02-06,Monday
05:20,05:25:00,25.61,14,2023-02-06,Monday
05:15,05:20:00,21.04,7,2023-02-06,Monday
05:10,05:15:00,39.43,7,2023-02-06,Monday
05:05,05:10:00,19.13,9,2023-02-06,Monday
05:00,05:05:00,28.64,18,2023-02-06,Monday
04:55,05:00:00,39.96,4,2023-02-06,Monday
04:50,04:55:00,31.57,7,2023-02-06,Monday
04:45,04:50:00,29.47,7,2023-02-06,Monday
04:40,04:45:00,22.35,8,2023-02-06,Monday
04:35,04:40:00,24.59,8,2023-02-06,Monday
04:30,04:35:00,28.05,8,2023-02-06,Monday
04:25,04:30:00,37.16,8,2023-02-06,Monday
04:20,04:25:00,23.99,7,2023-02-06,Monday
04:15,04:20:00,22.46,4,2023-02-06,Monday
04:10,04:15:00,47.19,4,2023-02-06,Monday
04:00,04:05:00,29.23,1,2023-02-06,Monday
08:35,08:40:00,26.21,4,2023-02-06,Monday
08:40,08:45:00,21.15,14,2023-02-06,Monday
08:45,08:50:00,17.46,17,2023-02-06,Monday
13:10,13:15:00,20.49,15,2023-02-06,Monday
13:05,13:10:00,11.39,11,2023-02-06,Monday
13:00,13:05:00,18.67,16,2023-02-06,Monday
12:55,13:00:00,16.72,19,2023-02-06,Monday
12:50,12:55:00,20.4,6,2023-02-06,Monday
12:45,12:50:00,16.31,22,2023-02-06,Monday
12:40,12:45:00,19.69,14,2023-02-06,Monday
12:35,12:40:00,13.79,23,2023-02-06,Monday
12:30,12:35:00,13.14,9,2023-02-06,Monday
12:25,12:30:00,10.75,9,2023-02-06,Monday
12:20,12:25:00,7.99,11,2023-02-06,Monday
12:15,12:20:00,10.29,18,2023-02-06,Monday
12:10,12:15:00,31.22,8,2023-02-06,Monday
12:05,12:10:00,19.68,20,2023-02-06,Monday
12:00,12:05:00,13.38,16,2023-02-06,Monday
13:15,13:20:00,12.98,12,2023-02-06,Monday
11:55,12:00:00,14.62,15,2023-02-06,Monday
13:20,13:25:00,21.05,15,2023-02-06,Monday
13:30,13:35:00,24.35,15,2023-02-06,Monday
00:55,01:00:00,32.32,6,2023-01-30,Monday
00:50,00:55:00,32.43,9,2023-01-30,Monday
00:45,00:50:00,32.78,10,2023-01-30,Monday
00:40,00:45:00,28.25,10,2023-01-30,Monday
00:35,00:40:00,25.67,3,2023-01-30,Monday
00:30,00:35:00,34.36,8,2023-01-30,Monday
00:25,00:30:00,38.7,10,2023-01-30,Monday
00:20,00:25:00,22.94,6,2023-01-30,Monday
00:15,00:20:00,29.83,8,2023-01-30,Monday
00:10,00:15:00,30.46,5,2023-01-30,Monday
00:05,00:10:00,30.87,10,2023-01-30,Monday
00:00,00:05:00,34.97,10,2023-01-30,Monday
23:55,00:00:00,28.43,3,2023-01-30,Monday
13:40,13:45:00,21.2,24,2023-02-06,Monday
13:35,13:40:00,19.16,23,2023-02-06,Monday
13:25,13:30:00,19.68,19,2023-02-06,Monday
23:50,23:55:00,34.58,8,2023-01-23,Monday
11:50,11:55:00,18.49,17,2023-02-06,Monday
11:40,11:45:00,18.28,16,2023-02-06,Monday
10:00,10:05:00,20.85,12,2023-02-06,Monday
09:55,10:00:00,18.3,15,2023-02-06,Monday
09:50,09:55:00,17.9,8,2023-02-06,Monday
09:45,09:50:00,23.04,16,2023-02-06,Monday
09:40,09:45:00,26.84,26,2023-02-06,Monday
09:35,09:40:00,26.5,12,2023-02-06,Monday
09:30,09:35:00,19.39,20,2023-02-06,Monday
09:25,09:30:00,24.2,12,2023-02-06,Monday
09:20,09:25:00,10.84,10,2023-02-06,Monday
09:15,09:20:00,19.05,11,2023-02-06,Monday
09:10,09:15:00,17.92,11,2023-02-06,Monday
09:05,09:10:00,22.78,7,2023-02-06,Monday
09:00,09:05:00,20.59,13,2023-02-06,Monday
08:55,09:00:00,22.54,22,2023-02-06,Monday
08:50,08:55:00,18.3,13,2023-02-06,Monday
10:05,10:10:00,20.88,17,2023-02-06,Monday
11:45,11:50:00,15.74,24,2023-02-06,Monday
10:10,10:15:00,25.32,8,2023-02-06,Monday
10:20,10:25:00,22.04,13,2023-02-06,Monday
11:35,11:40:00,18.22,13,2023-02-06,Monday
11:30,11:35:00,18.11,18,2023-02-06,Monday
11:25,11:30:00,23.65,15,2023-02-06,Monday
11:20,11:25:00,20.05,18,2023-02-06,Monday
11:15,11:20:00,11.08,6,2023-02-06,Monday
11:10,11:15:00,18.74,14,2023-02-06,Monday
11:05,11:10:00,18.3,13,2023-02-06,Monday
11:00,11:05:00,26.29,12,2023-02-06,Monday
10:55,11:00:00,27.31,17,2023-02-06,Monday
10:50,10:55:00,17.54,10,2023-02-06,Monday
10:45,10:50:00,21.03,22,2023-02-06,Monday
10:40,10:45:00,19.87,14,2023-02-06,Monday
10:35,10:40:00,21.49,15,2023-02-06,Monday
10:30,10:35:00,33.53,12,2023-02-06,Monday
10:25,10:30:00,24.23,17,2023-02-06,Monday
10:15,10:20:00,17.14,9,2023-02-06,Monday
23:45,23:50:00,28.43,13,2023-01-23,Monday
23:40,23:45:00,18.69,8,2023-01-23,Monday
23:35,23:40:00,27.16,6,2023-01-23,Monday
06:35,06:40:00,34.25,5,2023-01-23,Monday
06:40,06:45:00,25.36,8,2023-01-23,Monday
06:45,06:50:00,26.41,9,2023-01-23,Monday
06:50,06:55:00,17.2,6,2023-01-23,Monday
06:55,07:00:00,15.76,8,2023-01-23,Monday
07:00,07:05:00,24.36,12,2023-01-23,Monday
06:30,06:35:00,27.18,9,2023-01-23,Monday
07:05,07:10:00,25.7,14,2023-01-23,Monday
07:15,07:20:00,24.79,13,2023-01-23,Monday
07:20,07:25:00,18.0,13,2023-01-23,Monday
07:25,07:30:00,14.98,16,2023-01-23,Monday
07:30,07:35:00,22.96,11,2023-01-23,Monday
07:35,07:40:00,13.0,14,2023-01-23,Monday
07:40,07:45:00,22.11,12,2023-01-23,Monday
07:10,07:15:00,18.92,17,2023-01-23,Monday
06:25,06:30:00,30.01,11,2023-01-23,Monday
06:20,06:25:00,23.49,12,2023-01-23,Monday
06:15,06:20:00,23.29,14,2023-01-23,Monday
05:00,05:05:00,33.18,11,2023-01-23,Monday
05:05,05:10:00,23.65,9,2023-01-23,Monday
05:10,05:15:00,29.79,4,2023-01-23,Monday
05:15,05:20:00,20.73,6,2023-01-23,Monday
05:20,05:25:00,37.13,4,2023-01-23,Monday
05:25,05:30:00,27.35,19,2023-01-23,Monday
05:30,05:35:00,21.67,6,2023-01-23,Monday
05:35,05:40:00,22.32,5,2023-01-23,Monday
05:40,05:45:00,29.71,7,2023-01-23,Monday
05:45,05:50:00,27.83,9,2023-01-23,Monday
05:50,05:55:00,37.29,11,2023-01-23,Monday
05:55,06:00:00,23.42,8,2023-01-23,Monday
06:00,06:05:00,27.95,6,2023-01-23,Monday
06:05,06:10:00,22.31,12,2023-01-23,Monday
06:10,06:15:00,18.05,8,2023-01-23,Monday
07:45,07:50:00,14.7,5,2023-01-23,Monday
07:50,07:55:00,19.36,16,2023-01-23,Monday
07:55,08:00:00,23.35,8,2023-01-23,Monday
08:00,08:05:00,17.99,12,2023-01-23,Monday
09:40,09:45:00,13.19,16,2023-01-23,Monday
09:45,09:50:00,15.97,17,2023-01-23,Monday
09:50,09:55:00,18.13,13,2023-01-23,Monday
09:55,10:00:00,18.25,9,2023-01-23,Monday
10:00,10:05:00,22.65,9,2023-01-23,Monday
10:05,10:10:00,25.46,10,2023-01-23,Monday
10:10,10:15:00,16.04,18,2023-01-23,Monday
10:15,10:20:00,17.38,10,2023-01-23,Monday
10:20,10:25:00,16.75,15,2023-01-23,Monday
10:25,10:30:00,20.4,16,2023-01-23,Monday
10:30,10:35:00,13.83,15,2023-01-23,Monday
10:35,10:40:00,23.75,20,2023-01-23,Monday
10:40,10:45:00,19.44,24,2023-01-23,Monday
10:45,10:50:00,19.57,16,2023-01-23,Monday
10:50,10:55:00,17.22,15,2023-01-23,Monday
09:35,09:40:00,9.33,10,2023-01-23,Monday
04:55,05:00:00,19.85,5,2023-01-23,Monday
09:30,09:35:00,16.4,20,2023-01-23,Monday
09:20,09:25:00,27.4,16,2023-01-23,Monday
08:05,08:10:00,22.52,11,2023-01-23,Monday
08:10,08:15:00,25.68,21,2023-01-23,Monday
08:15,08:20:00,22.78,7,2023-01-23,Monday
08:20,08:25:00,23.72,6,2023-01-23,Monday
08:25,08:30:00,22.72,15,2023-01-23,Monday
08:30,08:35:00,28.36,13,2023-01-23,Monday
08:35,08:40:00,17.81,8,2023-01-23,Monday
08:40,08:45:00,15.8,23,2023-01-23,Monday
08:45,08:50:00,16.62,13,2023-01-23,Monday
08:50,08:55:00,23.73,8,2023-01-23,Monday
08:55,09:00:00,23.59,9,2023-01-23,Monday
09:00,09:05:00,21.45,14,2023-01-23,Monday
09:05,09:10:00,23.44,9,2023-01-23,Monday
09:10,09:15:00,23.57,4,2023-01-23,Monday
09:15,09:20:00,13.24,10,2023-01-23,Monday
09:25,09:30:00,13.46,7,2023-01-23,Monday
04:50,04:55:00,40.08,4,2023-01-23,Monday
04:45,04:50:00,28.08,9,2023-01-23,Monday
04:40,04:45:00,37.13,5,2023-01-23,Monday
20:30,20:35:00,17.31,27,2023-01-16,Monday
20:35,20:40:00,22.07,16,2023-01-16,Monday
20:40,20:45:00,21.36,19,2023-01-16,Monday
20:45,20:50:00,26.71,6,2023-01-16,Monday
20:50,20:55:00,21.03,18,2023-01-16,Monday
20:55,21:00:00,14.4,13,2023-01-16,Monday
21:00,21:05:00,19.0,17,2023-01-16,Monday
21:05,21:10:00,15.44,13,2023-01-16,Monday
21:10,21:15:00,23.55,11,2023-01-16,Monday
21:15,21:20:00,24.38,13,2023-01-16,Monday
21:20,21:25:00,19.5,19,2023-01-16,Monday
21:25,21:30:00,16.06,11,2023-01-16,Monday
21:30,21:35:00,18.39,25,2023-01-16,Monday
21:35,21:40:00,24.02,11,2023-01-16,Monday
21:40,21:45:00,24.21,20,2023-01-16,Monday
20:25,20:30:00,26.45,14,2023-01-16,Monday
21:45,21:50:00,22.19,18,2023-01-16,Monday
20:20,20:25:00,15.5,8,2023-01-16,Monday
20:10,20:15:00,17.07,23,2023-01-16,Monday
18:55,19:00:00,19.96,16,2023-01-16,Monday
19:00,19:05:00,23.0,16,2023-01-16,Monday
19:05,19:10:00,21.19,13,2023-01-16,Monday
19:10,19:15:00,21.79,12,2023-01-16,Monday
19:15,19:20:00,18.95,15,2023-01-16,Monday
19:20,19:25:00,21.65,9,2023-01-16,Monday
19:25,19:30:00,14.66,24,2023-01-16,Monday
19:30,19:35:00,15.09,20,2023-01-16,Monday
19:35,19:40:00,17.18,14,2023-01-16,Monday
19:40,19:45:00,12.41,16,2023-01-16,Monday
19:45,19:50:00,12.69,20,2023-01-16,Monday
19:50,19:55:00,12.51,19,2023-01-16,Monday
19:55,20:00:00,15.75,15,2023-01-16,Monday
20:00,20:05:00,16.81,15,2023-01-16,Monday
20:05,20:10:00,18.11,14,2023-01-16,Monday
20:15,20:20:00,21.41,13,2023-01-16,Monday
10:55,11:00:00,26.61,23,2023-01-23,Monday
21:50,21:55:00,28.81,6,2023-01-16,Monday
22:00,22:05:00,21.68,8,2023-01-16,Monday
23:40,23:45:00,22.97,6,2023-01-16,Monday
23:45,23:50:00,25.31,7,2023-01-16,Monday
23:50,23:55:00,33.69,7,2023-01-16,Monday
03:40,03:45:00,30.55,7,2023-01-23,Monday
03:45,03:50:00,27.41,6,2023-01-23,Monday
03:50,03:55:00,41.8,5,2023-01-23,Monday
03:55,04:00:00,40.24,1,2023-01-23,Monday
04:00,04:05:00,25.28,7,2023-01-23,Monday
04:05,04:10:00,18.51,7,2023-01-23,Monday
04:10,04:15:00,37.45,4,2023-01-23,Monday
04:15,04:20:00,41.7,7,2023-01-23,Monday
04:20,04:25:00,25.66,6,2023-01-23,Monday
04:25,04:30:00,16.88,4,2023-01-23,Monday
04:30,04:35:00,33.83,9,2023-01-23,Monday
04:35,04:40:00,28.36,4,2023-01-23,Monday
23:35,23:40:00,27.5,10,2023-01-16,Monday
21:55,22:00:00,27.28,12,2023-01-16,Monday
23:30,23:35:00,27.87,10,2023-01-16,Monday
23:20,23:25:00,31.87,10,2023-01-16,Monday
22:05,22:10:00,27.8,12,2023-01-16,Monday
22:10,22:15:00,18.6,11,2023-01-16,Monday
22:15,22:20:00,20.13,8,2023-01-16,Monday
22:20,22:25:00,18.77,17,2023-01-16,Monday
22:25,22:30:00,18.64,11,2023-01-16,Monday
22:30,22:35:00,18.38,13,2023-01-16,Monday
22:35,22:40:00,24.7,24,2023-01-16,Monday
22:40,22:45:00,32.41,14,2023-01-16,Monday
22:45,22:50:00,22.74,14,2023-01-16,Monday
22:50,22:55:00,18.03,12,2023-01-16,Monday
22:55,23:00:00,24.32,12,2023-01-16,Monday
23:00,23:05:00,18.6,11,2023-01-16,Monday
23:05,23:10:00,29.8,11,2023-01-16,Monday
23:10,23:15:00,24.86,16,2023-01-16,Monday
23:15,23:20:00,24.7,10,2023-01-16,Monday
23:25,23:30:00,21.03,10,2023-01-16,Monday
02:30,02:35:00,42.18,8,2023-02-06,Monday
11:00,11:05:00,13.31,16,2023-01-23,Monday
11:10,11:15:00,17.69,15,2023-01-23,Monday
19:10,19:15:00,9.5,20,2023-01-23,Monday
19:15,19:20:00,9.03,14,2023-01-23,Monday
19:20,19:25:00,13.03,17,2023-01-23,Monday
19:25,19:30:00,15.81,17,2023-01-23,Monday
19:30,19:35:00,21.53,12,2023-01-23,Monday
19:35,19:40:00,16.16,20,2023-01-23,Monday
19:05,19:10:00,9.39,20,2023-01-23,Monday
19:40,19:45:00,15.63,13,2023-01-23,Monday
19:50,19:55:00,21.37,21,2023-01-23,Monday
19:55,20:00:00,24.38,15,2023-01-23,Monday
20:00,20:05:00,14.79,19,2023-01-23,Monday
20:05,20:10:00,21.13,15,2023-01-23,Monday
20:10,20:15:00,23.83,21,2023-01-23,Monday
20:15,20:20:00,12.71,26,2023-01-23,Monday
19:45,19:50:00,18.66,17,2023-01-23,Monday
19:00,19:05:00,8.47,16,2023-01-23,Monday
18:55,19:00:00,7.09,15,2023-01-23,Monday
18:50,18:55:00,12.06,14,2023-01-23,Monday
17:35,17:40:00,12.12,17,2023-01-23,Monday
17:40,17:45:00,8.29,13,2023-01-23,Monday
17:45,17:50:00,12.05,24,2023-01-23,Monday
17:50,17:55:00,9.96,12,2023-01-23,Monday
17:55,18:00:00,13.54,8,2023-01-23,Monday
18:00,18:05:00,8.69,10,2023-01-23,Monday
18:05,18:10:00,10.43,17,2023-01-23,Monday
18:10,18:15:00,10.84,11,2023-01-23,Monday
18:15,18:20:00,10.77,10,2023-01-23,Monday
18:20,18:25:00,9.71,15,2023-01-23,Monday
18:25,18:30:00,8.18,17,2023-01-23,Monday
18:30,18:35:00,7.7,17,2023-01-23,Monday
18:35,18:40:00,9.24,6,2023-01-23,Monday
18:40,18:45:00,6.18,16,2023-01-23,Monday
18:45,18:50:00,11.53,11,2023-01-23,Monday
20:20,20:25:00,15.69,13,2023-01-23,Monday
20:25,20:30:00,9.51,4,2023-01-23,Monday
20:30,20:35:00,24.37,16,2023-01-23,Monday
20:35,20:40:00,17.41,12,2023-01-23,Monday
22:15,22:20:00,16.35,11,2023-01-23,Monday
22:20,22:25:00,18.63,12,2023-01-23,Monday
22:25,22:30:00,18.39,17,2023-01-23,Monday
22:30,22:35:00,20.53,13,2023-01-23,Monday
22:35,22:40:00,13.43,8,2023-01-23,Monday
22:40,22:45:00,22.54,21,2023-01-23,Monday
22:45,22:50:00,23.82,13,2023-01-23,Monday
22:50,22:55:00,18.01,12,2023-01-23,Monday
22:55,23:00:00,20.95,13,2023-01-23,Monday
23:00,23:05:00,22.72,10,2023-01-23,Monday
23:05,23:10:00,24.72,5,2023-01-23,Monday
23:10,23:15:00,11.96,16,2023-01-23,Monday
23:15,23:20:00,24.61,8,2023-01-23,Monday
23:20,23:25:00,32.07,7,2023-01-23,Monday
23:25,23:30:00,27.96,12,2023-01-23,Monday
22:10,22:15:00,18.71,18,2023-01-23,Monday
17:30,17:35:00,20.58,19,2023-01-23,Monday
22:05,22:10:00,15.08,9,2023-01-23,Monday
21:55,22:00:00,20.66,16,2023-01-23,Monday
20:40,20:45:00,18.58,25,2023-01-23,Monday
20:45,20:50:00,26.75,14,2023-01-23,Monday
20:50,20:55:00,25.8,14,2023-01-23,Monday
20:55,21:00:00,16.77,13,2023-01-23,Monday
21:00,21:05:00,28.18,20,2023-01-23,Monday
