FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,22.63,12
00:00:00,00:05:00,29.59,3
00:05:00,00:10:00,27.85,5
00:10:00,00:15:00,29,6
00:15:00,00:20:00,35.05,11
00:20:00,00:25:00,20.97,8
00:25:00,00:30:00,23.16,8
00:30:00,00:35:00,35.76,5
00:35:00,00:40:00,33.73,8
00:40:00,00:45:00,30.88,12
00:45:00,00:50:00,26.8,7
00:50:00,00:55:00,30.17,6
00:55:00,01:00:00,32,4
01:00:00,01:05:00,35.78,5
01:05:00,01:10:00,38.9,8
01:10:00,01:15:00,35.64,2
01:15:00,01:20:00,33.41,7
01:20:00,01:25:00,29.71,7
01:25:00,01:30:00,37.34,3
01:30:00,01:35:00,27.92,15
01:35:00,01:40:00,25.6,5
01:40:00,01:45:00,17.35,9
01:45:00,01:50:00,26.55,2
01:50:00,01:55:00,34.97,6
01:55:00,02:00:00,36.5,5
02:00:00,02:05:00,16.92,6
02:05:00,02:10:00,29.06,9
02:10:00,02:15:00,30.82,6
02:15:00,02:20:00,17.72,4
02:20:00,02:25:00,25.1,9
02:25:00,02:30:00,42.88,2
02:30:00,02:35:00,30.5,7
02:35:00,02:40:00,36.98,9
02:40:00,02:45:00,28.2,9
02:45:00,02:50:00,23.33,7
02:50:00,02:55:00,24.76,4
02:55:00,03:00:00,34.06,9
03:00:00,03:05:00,7.27,3
03:05:00,03:10:00,28.8,11
03:10:00,03:15:00,25.71,4
03:15:00,03:20:00,1.17,1
03:20:00,03:25:00,35.82,6
03:25:00,03:30:00,20.75,2
03:30:00,03:35:00,31.09,8
03:35:00,03:40:00,15.93,2
03:40:00,03:45:00,30.71,9
03:45:00,03:50:00,34.98,4
03:50:00,03:55:00,35.3,7
03:55:00,04:00:00,33.16,5
04:00:00,04:05:00,29.33,7
04:05:00,04:10:00,29.86,6
04:10:00,04:15:00,34.33,6
04:15:00,04:20:00,41.71,1
04:20:00,04:25:00,22.99,5
04:25:00,04:30:00,37.48,10
04:30:00,04:35:00,27.47,4
04:35:00,04:40:00,27.74,10
04:40:00,04:45:00,41.96,2
04:45:00,04:50:00,30.6,7
04:50:00,04:55:00,26.13,4
04:55:00,05:00:00,31.83,6
05:00:00,05:05:00,25.12,7
05:05:00,05:10:00,34.04,4
05:10:00,05:15:00,28.96,6
05:15:00,05:20:00,19.49,7
05:20:00,05:25:00,27.43,8
05:25:00,05:30:00,18.76,7
05:30:00,05:35:00,37.85,14
05:35:00,05:40:00,14.93,6
05:40:00,05:45:00,25.58,11
05:45:00,05:50:00,33.62,14
05:50:00,05:55:00,34.75,7
05:55:00,06:00:00,30.46,7
06:00:00,06:05:00,25.31,11
06:05:00,06:10:00,28.5,6
06:10:00,06:15:00,28.64,6
06:15:00,06:20:00,29.15,8
