FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,11.67,6
00:00:00,00:05:00,32.17,4
00:05:00,00:10:00,30.1,7
00:10:00,00:15:00,19.48,6
00:15:00,00:20:00,19.54,4
00:20:00,00:25:00,16.88,8
00:25:00,00:30:00,21.7,9
00:30:00,00:35:00,19.02,14
00:35:00,00:40:00,15.46,6
00:40:00,00:45:00,22.75,10
00:45:00,00:50:00,27.75,8
00:50:00,00:55:00,24.58,7
00:55:00,01:00:00,27.94,8
01:00:00,01:05:00,41.39,5
01:05:00,01:10:00,25.35,4
01:10:00,01:15:00,18.16,7
01:15:00,01:20:00,21.29,5
01:20:00,01:25:00,25.43,8
01:25:00,01:30:00,29.1,6
01:30:00,01:35:00,33.91,3
01:35:00,01:40:00,13.12,3
01:40:00,01:45:00,32,3
01:45:00,01:50:00,25.03,6
01:50:00,01:55:00,21.98,3
01:55:00,02:00:00,22.97,5
02:00:00,02:05:00,34.88,4
02:05:00,02:10:00,30.81,6
02:10:00,02:15:00,22.56,8
02:15:00,02:20:00,26.79,6
02:20:00,02:25:00,36.4,4
02:25:00,02:30:00,25.28,11
02:30:00,02:35:00,35.22,5
02:35:00,02:40:00,28.77,6
02:40:00,02:45:00,30.4,7
02:45:00,02:50:00,37.5,3
02:50:00,02:55:00,20.02,5
02:55:00,03:00:00,24.72,5
03:00:00,03:05:00,48.17,1
03:05:00,03:10:00,31.28,8
03:10:00,03:15:00,25.86,6
03:15:00,03:20:00,32.3,3
03:20:00,03:25:00,55.16,1
03:25:00,03:30:00,39.05,12
03:30:00,03:35:00,33.5,3
03:35:00,03:40:00,21.12,6
03:40:00,03:45:00,26.72,1
03:45:00,03:50:00,35.76,5
03:50:00,03:55:00,24.46,2
03:55:00,04:00:00,32.71,7
04:00:00,04:05:00,31.29,4
04:05:00,04:10:00,29.58,10
04:10:00,04:15:00,35.82,7
04:15:00,04:20:00,40.43,4
04:20:00,04:25:00,32.4,7
04:25:00,04:30:00,15.57,6
04:30:00,04:35:00,26.97,9
04:35:00,04:40:00,13.33,5
04:40:00,04:45:00,21.22,10
04:45:00,04:50:00,33.57,8
04:50:00,04:55:00,33.65,5
04:55:00,05:00:00,14.81,4
05:00:00,05:05:00,35.24,7
05:05:00,05:10:00,22.2,11
05:10:00,05:15:00,29.82,4
05:15:00,05:20:00,34.02,3
05:20:00,05:25:00,38.02,9
05:25:00,05:30:00,21.95,7
05:30:00,05:35:00,32.87,10
05:35:00,05:40:00,21.57,9
05:40:00,05:45:00,22.36,2
05:45:00,05:50:00,30.4,6
05:50:00,05:55:00,22.96,5
05:55:00,06:00:00,13.1,7
06:00:00,06:05:00,16.02,4
06:05:00,06:10:00,19.94,7
06:10:00,06:15:00,31.3,4
06:15:00,06:20:00,26.98,2
06:20:00,06:25:00,10.15,7
06:25:00,06:30:00,35.45,6
06:30:00,06:35:00,17.98,6
06:35:00,06:40:00,16.45,4
06:40:00,06:45:00,20.19,6
06:45:00,06:50:00,34.42,5
06:50:00,06:55:00,28.13,6
06:55:00,07:00:00,22.02,8
07:00:00,07:05:00,32.9,5
07:05:00,07:10:00,18.36,10
07:10:00,07:15:00,25.22,14
07:15:00,07:20:00,28.51,9
07:20:00,07:25:00,19.45,11
07:25:00,07:30:00,23.1,10
07:30:00,07:35:00,20.91,7
07:35:00,07:40:00,17.62,8
07:40:00,07:45:00,17.45,5
07:45:00,07:50:00,20.21,14
07:50:00,07:55:00,16.34,6
07:55:00,08:00:00,19.07,9
08:00:00,08:05:00,37.62,5
08:05:00,08:10:00,36.05,4
08:10:00,08:15:00,24.96,5
08:15:00,08:20:00,23.35,10
08:20:00,08:25:00,22.83,13
08:25:00,08:30:00,15.18,11
08:30:00,08:35:00,22.67,17
08:35:00,08:40:00,16.85,9
08:40:00,08:45:00,22.29,7
08:45:00,08:50:00,21.5,13
08:50:00,08:55:00,17.7,9
08:55:00,09:00:00,23.97,12
09:00:00,09:05:00,28.16,7
09:05:00,09:10:00,24.16,8
09:10:00,09:15:00,19.26,14
09:15:00,09:20:00,25.49,9
09:20:00,09:25:00,18.24,14
09:25:00,09:30:00,18.22,6
09:30:00,09:35:00,19.91,6
09:35:00,09:40:00,25.89,10
09:40:00,09:45:00,24.05,12
09:45:00,09:50:00,21.26,8
09:50:00,09:55:00,11.85,16
09:55:00,10:00:00,27.86,9
10:00:00,10:05:00,17.71,9
10:05:00,10:10:00,19.4,11
10:10:00,10:15:00,19.79,8
10:15:00,10:20:00,17.22,13
10:20:00,10:25:00,20.43,14
10:25:00,10:30:00,28.91,9
10:30:00,10:35:00,28.51,7
10:35:00,10:40:00,18.5,17
10:40:00,10:45:00,18.91,8
10:45:00,10:50:00,22.78,14
10:50:00,10:55:00,17.57,7
10:55:00,11:00:00,20.8,11
11:00:00,11:05:00,19.41,12
11:05:00,11:10:00,19.12,14
11:10:00,11:15:00,16.97,7
11:15:00,11:20:00,23.39,14
11:20:00,11:25:00,21.2,14
11:25:00,11:30:00,17.21,16
11:30:00,11:35:00,17.47,13
11:35:00,11:40:00,17.56,14
11:40:00,11:45:00,21.98,11
11:45:00,11:50:00,25.11,20
11:50:00,11:55:00,22.96,12
11:55:00,12:00:00,19.82,10
12:00:00,12:05:00,16.8,4
12:05:00,12:10:00,19.29,9
12:10:00,12:15:00,21.11,15
12:15:00,12:20:00,23.04,11
12:20:00,12:25:00,21.59,14
12:25:00,12:30:00,18.3,11
12:30:00,12:35:00,20.55,16
12:35:00,12:40:00,23.91,11
12:40:00,12:45:00,18.43,14
12:45:00,12:50:00,20.57,19
12:50:00,12:55:00,14.99,11
12:55:00,13:00:00,16.97,17
13:00:00,13:05:00,21.1,13
13:05:00,13:10:00,24.34,10
13:10:00,13:15:00,19.26,16
13:15:00,13:20:00,17.92,7
13:20:00,13:25:00,20.21,19
13:25:00,13:30:00,30.24,9
13:30:00,13:35:00,16.55,8
13:35:00,13:40:00,21.46,13
13:40:00,13:45:00,25.49,12
13:45:00,13:50:00,17.59,10
13:50:00,13:55:00,25.8,13
13:55:00,14:00:00,21.02,17
14:00:00,14:05:00,19.39,16
14:05:00,14:10:00,20.06,13
14:10:00,14:15:00,18.94,15
14:15:00,14:20:00,14.74,18
14:20:00,14:25:00,18.52,12
14:25:00,14:30:00,20.69,17
14:30:00,14:35:00,20.31,12
14:35:00,14:40:00,19.01,15
14:40:00,14:45:00,22.64,19
14:45:00,14:50:00,15.23,19
14:50:00,14:55:00,16.27,14
14:55:00,15:00:00,17.68,21
15:00:00,15:05:00,15.63,18
15:05:00,15:10:00,16.78,20
15:10:00,15:15:00,14.75,11
15:15:00,15:20:00,15.3,14
15:20:00,15:25:00,17.43,15
15:25:00,15:30:00,21.92,15
15:30:00,15:35:00,16.74,11
15:35:00,15:40:00,21.03,11
15:40:00,15:45:00,21.06,13
15:45:00,15:50:00,9.84,23
15:50:00,15:55:00,17.26,10
15:55:00,16:00:00,20.31,15
16:00:00,16:05:00,22.62,8
16:05:00,16:10:00,15.23,15
16:10:00,16:15:00,23.26,15
16:15:00,16:20:00,13.49,18
16:20:00,16:25:00,18.06,18
16:25:00,16:30:00,15.36,12
16:30:00,16:35:00,17.22,18
16:35:00,16:40:00,18.73,17
16:40:00,16:45:00,19.5,9
16:45:00,16:50:00,18.49,19
16:50:00,16:55:00,16.38,17
16:55:00,17:00:00,14.97,15
17:00:00,17:05:00,10.47,10
17:05:00,17:10:00,18.63,10
17:10:00,17:15:00,15.41,20
17:15:00,17:20:00,17.28,22
17:20:00,17:25:00,19.07,19
17:25:00,17:30:00,15.82,17
17:30:00,17:35:00,13.84,15
17:35:00,17:40:00,18.83,10
17:40:00,17:45:00,22.24,22
17:45:00,17:50:00,18.47,15
17:50:00,17:55:00,20.19,12
17:55:00,18:00:00,20.51,10
18:00:00,18:05:00,12.02,15
18:05:00,18:10:00,19.64,22
18:10:00,18:15:00,16.42,8
18:15:00,18:20:00,10.96,19
18:20:00,18:25:00,18.29,21
18:25:00,18:30:00,16.96,19
18:30:00,18:35:00,18.76,10
18:35:00,18:40:00,23.3,13
18:40:00,18:45:00,21.34,20
18:45:00,18:50:00,15.93,19
18:50:00,18:55:00,25.41,9
18:55:00,19:00:00,16.35,12
19:00:00,19:05:00,13.74,16
19:05:00,19:10:00,14.68,19
19:10:00,19:15:00,11.01,12
19:15:00,19:20:00,16.94,23
19:20:00,19:25:00,21.19,25
19:25:00,19:30:00,14.84,9
19:30:00,19:35:00,13.82,20
19:35:00,19:40:00,18.66,20
19:40:00,19:45:00,20.31,20
19:45:00,19:50:00,25.19,13
19:50:00,19:55:00,16.78,8
19:55:00,20:00:00,22.93,11
20:00:00,20:05:00,27.43,16
20:05:00,20:10:00,13.51,20
20:10:00,20:15:00,19.73,20
20:15:00,20:20:00,31.38,15
20:20:00,20:25:00,24.7,17
20:25:00,20:30:00,20.3,9
20:30:00,20:35:00,23.92,16
20:35:00,20:40:00,14.07,18
20:40:00,20:45:00,22.1,16
20:45:00,20:50:00,17.4,15
20:50:00,20:55:00,24.59,10
20:55:00,21:00:00,23.99,16
21:00:00,21:05:00,27.91,18
21:05:00,21:10:00,25.64,17
21:10:00,21:15:00,22.16,11
21:15:00,21:20:00,21.58,16
21:20:00,21:25:00,16.2,13
21:25:00,21:30:00,22.61,11
21:30:00,21:35:00,22.58,17
21:35:00,21:40:00,20.48,14
21:40:00,21:45:00,20.58,6
21:45:00,21:50:00,20.39,13
21:50:00,21:55:00,18.67,15
21:55:00,22:00:00,25.05,12
22:00:00,22:05:00,24.94,7
22:05:00,22:10:00,19.88,9
22:10:00,22:15:00,23.06,17
22:15:00,22:20:00,20.35,16
22:20:00,22:25:00,27.09,10
22:25:00,22:30:00,23.41,16
22:30:00,22:35:00,27.5,12
22:35:00,22:40:00,18.56,16
22:40:00,22:45:00,23.19,16
22:45:00,22:50:00,30.13,13
22:50:00,22:55:00,21.1,13
22:55:00,23:00:00,22.75,18
23:00:00,23:05:00,26.68,11
23:05:00,23:10:00,22.16,8
23:10:00,23:15:00,25.34,9
23:15:00,23:20:00,23.54,17
23:20:00,23:25:00,21.15,7
23:25:00,23:30:00,22.41,14
23:30:00,23:35:00,15.42,5
23:35:00,23:40:00,20.55,10
23:40:00,23:45:00,36.27,8
23:45:00,23:50:00,23.87,7
23:50:00,23:55:00,25.45,8
