FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,25.93,5
00:00:00,00:05:00,27.99,4
00:05:00,00:10:00,38.33,9
00:10:00,00:15:00,38.46,6
00:15:00,00:20:00,32.07,6
00:20:00,00:25:00,33.9,5
00:25:00,00:30:00,28.38,3
00:30:00,00:35:00,29.74,8
00:35:00,00:40:00,38.68,5
00:40:00,00:45:00,34.46,9
00:45:00,00:50:00,31.16,8
00:50:00,00:55:00,39.76,7
00:55:00,01:00:00,24.95,6
01:00:00,01:05:00,28.35,7
01:05:00,01:10:00,35.84,6
01:10:00,01:15:00,30.82,7
01:15:00,01:20:00,35.98,11
01:20:00,01:25:00,37.48,12
01:25:00,01:30:00,11.04,3
01:30:00,01:35:00,27.36,11
01:35:00,01:40:00,40.55,6
01:40:00,01:45:00,26.98,9
01:45:00,01:50:00,27.36,3
01:50:00,01:55:00,35.79,8
01:55:00,02:00:00,37.89,4
02:00:00,02:05:00,38.43,1
02:05:00,02:10:00,39.79,5
02:10:00,02:15:00,18.4,5
02:15:00,02:20:00,1.7,3
02:20:00,02:25:00,27.78,6
02:25:00,02:30:00,4.12,1
02:30:00,02:35:00,34.49,5
02:35:00,02:40:00,29.52,15
02:40:00,02:45:00,29.45,5
02:45:00,02:50:00,34.86,8
02:50:00,02:55:00,14.64,2
02:55:00,03:00:00,38.1,8
03:00:00,03:05:00,21.97,4
03:05:00,03:10:00,33.12,11
03:10:00,03:15:00,14.24,9
03:15:00,03:20:00,28.37,8
03:20:00,03:25:00,29.94,5
03:25:00,03:30:00,27.91,4
03:30:00,03:35:00,19.68,4
03:35:00,03:40:00,24,4
03:40:00,03:45:00,30.07,8
03:45:00,03:50:00,35.39,4
03:50:00,03:55:00,37.48,4
03:55:00,04:00:00,25.25,3
04:00:00,04:05:00,38.56,6
04:05:00,04:10:00,18.61,2
04:10:00,04:15:00,8.49,4
04:15:00,04:20:00,30.82,5
04:20:00,04:25:00,25.98,3
04:25:00,04:30:00,23.97,8
04:30:00,04:35:00,33.87,6
04:35:00,04:40:00,28.68,8
04:40:00,04:45:00,18.3,6
04:45:00,04:50:00,34.73,5
04:50:00,04:55:00,21.91,7
04:55:00,05:00:00,31.28,3
05:00:00,05:05:00,24.61,7
05:05:00,05:10:00,37.92,7
05:10:00,05:15:00,35.25,7
05:15:00,05:20:00,24.75,9
05:20:00,05:25:00,22.68,7
05:25:00,05:30:00,33.66,5
05:30:00,05:35:00,32.29,4
05:35:00,05:40:00,35.75,7
05:40:00,05:45:00,12.62,5
05:45:00,05:50:00,26.27,9
05:50:00,05:55:00,28.06,6
05:55:00,06:00:00,24.39,9
06:00:00,06:05:00,33.02,6
06:05:00,06:10:00,28.81,9
06:10:00,06:15:00,26.49,8
06:15:00,06:20:00,32.1,14
06:20:00,06:25:00,28.15,14
06:25:00,06:30:00,25.01,5
06:30:00,06:35:00,26.53,10
06:35:00,06:40:00,24.63,10
06:40:00,06:45:00,33.1,4
06:45:00,06:50:00,19.32,12
06:50:00,06:55:00,12.76,2
06:55:00,07:00:00,21.88,9
07:00:00,07:05:00,24.7,11
07:05:00,07:10:00,25.18,9
07:10:00,07:15:00,22.82,15
07:15:00,07:20:00,19.15,8
07:20:00,07:25:00,14.55,12
07:25:00,07:30:00,20.24,12
07:30:00,07:35:00,21.47,11
07:35:00,07:40:00,19.82,8
07:40:00,07:45:00,16.28,16
07:45:00,07:50:00,22.36,8
07:50:00,07:55:00,18.03,12
07:55:00,08:00:00,13.34,10
08:00:00,08:05:00,13.59,10
08:05:00,08:10:00,16.13,14
08:10:00,08:15:00,23.31,17
08:15:00,08:20:00,20.77,14
08:20:00,08:25:00,19.01,9
08:25:00,08:30:00,17.85,14
08:30:00,08:35:00,12.19,10
08:35:00,08:40:00,21.24,15
08:40:00,08:45:00,15.71,8
08:45:00,08:50:00,15.43,12
08:50:00,08:55:00,18.05,17
08:55:00,09:00:00,14.33,12
09:00:00,09:05:00,22.97,13
09:05:00,09:10:00,19.58,8
09:10:00,09:15:00,22.89,15
09:15:00,09:20:00,16.28,14
09:20:00,09:25:00,20.31,12
09:25:00,09:30:00,10.35,9
09:30:00,09:35:00,19.88,15
09:35:00,09:40:00,17.8,16
09:40:00,09:45:00,14.43,17
09:45:00,09:50:00,22.18,8
09:50:00,09:55:00,23.11,11
09:55:00,10:00:00,12.4,12
10:00:00,10:05:00,21.6,12
10:05:00,10:10:00,20.16,10
10:10:00,10:15:00,18.37,9
10:15:00,10:20:00,15.53,11
10:20:00,10:25:00,17.83,16
10:25:00,10:30:00,22.16,11
10:30:00,10:35:00,19.33,11
10:35:00,10:40:00,14.76,18
10:40:00,10:45:00,19.16,23
10:45:00,10:50:00,14.23,17
10:50:00,10:55:00,16.94,13
10:55:00,11:00:00,21.61,18
11:00:00,11:05:00,27.27,13
11:05:00,11:10:00,19.51,20
11:10:00,11:15:00,22.94,13
11:15:00,11:20:00,21.19,11
11:20:00,11:25:00,21.36,23
11:25:00,11:30:00,21.92,16
11:30:00,11:35:00,16.33,18
11:35:00,11:40:00,20.21,11
11:40:00,11:45:00,19.03,16
11:45:00,11:50:00,13.66,18
11:50:00,11:55:00,23.3,12
11:55:00,12:00:00,25.42,19
12:00:00,12:05:00,24.19,18
12:05:00,12:10:00,20.11,18
12:10:00,12:15:00,22.83,10
12:15:00,12:20:00,22.49,14
12:20:00,12:25:00,22.14,11
12:25:00,12:30:00,28.21,12
12:30:00,12:35:00,15.38,10
12:35:00,12:40:00,15.91,17
12:40:00,12:45:00,17.55,14
12:45:00,12:50:00,21.4,11
12:50:00,12:55:00,19.26,19
12:55:00,13:00:00,23.65,11
13:00:00,13:05:00,22.04,21
13:05:00,13:10:00,16.81,16
13:10:00,13:15:00,20.65,8
13:15:00,13:20:00,14.21,18
