FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,15.35,10
00:00:00,00:05:00,28.71,3
00:05:00,00:10:00,27.51,4
00:10:00,00:15:00,30.15,20
00:15:00,00:20:00,35.69,7
00:20:00,00:25:00,34.43,13
00:25:00,00:30:00,29.3,14
00:30:00,00:35:00,37.53,7
00:35:00,00:40:00,30.84,17
00:40:00,00:45:00,34.15,11
00:45:00,00:50:00,42.51,7
00:50:00,00:55:00,30.7,11
00:55:00,01:00:00,32.89,12
01:00:00,01:05:00,32.6,8
01:05:00,01:10:00,28.04,10
01:10:00,01:15:00,29.24,8
01:15:00,01:20:00,37.48,4
01:20:00,01:25:00,25.39,12
01:25:00,01:30:00,35.13,5
01:30:00,01:35:00,30.54,4
01:35:00,01:40:00,19.59,8
01:40:00,01:45:00,31.21,6
01:45:00,01:50:00,18.71,9
01:50:00,01:55:00,28.83,12
01:55:00,02:00:00,31.71,8
02:00:00,02:05:00,28.99,9
02:05:00,02:10:00,37.6,5
02:10:00,02:15:00,21.25,7
02:15:00,02:20:00,34.4,3
02:20:00,02:25:00,34.6,6
02:25:00,02:30:00,29.42,8
02:30:00,02:35:00,27.5,11
02:35:00,02:40:00,23.84,8
02:40:00,02:45:00,33.48,7
02:45:00,02:50:00,37.23,6
02:50:00,02:55:00,28.75,9
02:55:00,03:00:00,35.46,2
03:00:00,03:05:00,28.36,3
03:05:00,03:10:00,30.5,13
03:10:00,03:15:00,23.43,6
03:15:00,03:20:00,19.29,6
03:20:00,03:25:00,38.45,4
03:25:00,03:30:00,19.02,8
03:30:00,03:35:00,12.72,6
03:35:00,03:40:00,31.37,7
03:40:00,03:45:00,29.22,8
03:45:00,03:50:00,20.79,5
03:50:00,03:55:00,34.72,11
03:55:00,04:00:00,33.5,4
04:00:00,04:05:00,29.84,11
04:05:00,04:10:00,39.62,7
04:10:00,04:15:00,28.98,9
04:15:00,04:20:00,25.05,8
04:20:00,04:25:00,38.54,3
04:25:00,04:30:00,47.26,2
04:30:00,04:35:00,30.06,8
04:35:00,04:40:00,36.15,8
04:40:00,04:45:00,24.64,5
04:45:00,04:50:00,13.93,5
04:50:00,04:55:00,35.52,5
04:55:00,05:00:00,26.33,8
05:00:00,05:05:00,26.34,5
05:05:00,05:10:00,23.47,5
05:10:00,05:15:00,48.57,2
05:15:00,05:20:00,24.34,8
05:20:00,05:25:00,26.51,7
05:25:00,05:30:00,42.88,3
05:30:00,05:35:00,20.87,11
05:35:00,05:40:00,29.26,6
05:40:00,05:45:00,24.56,7
05:45:00,05:50:00,40.4,7
05:50:00,05:55:00,26.93,3
05:55:00,06:00:00,36.87,3
06:00:00,06:05:00,12.8,3
06:05:00,06:10:00,21.11,4
06:10:00,06:15:00,35.38,15
06:15:00,06:20:00,38.03,8
06:20:00,06:25:00,41.15,7
06:25:00,06:30:00,10.73,3
06:30:00,06:35:00,20.32,7
06:35:00,06:40:00,22.62,8
06:40:00,06:45:00,41.1,5
06:45:00,06:50:00,36.29,8
06:50:00,06:55:00,40.34,5
06:55:00,07:00:00,23.52,5
07:00:00,07:05:00,34.45,10
07:05:00,07:10:00,25.78,7
07:10:00,07:15:00,22.41,7
07:15:00,07:20:00,17.91,4
07:20:00,07:25:00,41.06,7
07:25:00,07:30:00,38.47,7
07:30:00,07:35:00,34.38,5
07:35:00,07:40:00,33.22,11
07:40:00,07:45:00,19.71,16
07:45:00,07:50:00,28.74,7
07:50:00,07:55:00,13.05,8
07:55:00,08:00:00,36.51,10
08:00:00,08:05:00,31.85,10
08:05:00,08:10:00,23.27,9
08:10:00,08:15:00,36.51,7
08:15:00,08:20:00,18.87,9
08:20:00,08:25:00,26.88,10
08:25:00,08:30:00,23.16,17
08:30:00,08:35:00,21.19,9
08:35:00,08:40:00,21.14,7
08:40:00,08:45:00,29.76,9
08:45:00,08:50:00,30.33,15
08:50:00,08:55:00,23.08,9
08:55:00,09:00:00,41.14,11
09:00:00,09:05:00,25.62,14
09:05:00,09:10:00,29.35,13
09:10:00,09:15:00,18.7,7
09:15:00,09:20:00,23.95,13
09:20:00,09:25:00,33.25,11
09:25:00,09:30:00,25.78,12
09:30:00,09:35:00,26.01,14
09:35:00,09:40:00,32.74,9
09:40:00,09:45:00,20.86,17
09:45:00,09:50:00,18.7,8
09:50:00,09:55:00,23.07,18
09:55:00,10:00:00,24.18,16
10:00:00,10:05:00,27.45,12
10:05:00,10:10:00,19.64,7
10:10:00,10:15:00,12.86,11
10:15:00,10:20:00,25.02,12
10:20:00,10:25:00,13.75,13
10:25:00,10:30:00,31.51,9
10:30:00,10:35:00,21.91,12
10:35:00,10:40:00,15.71,25
10:40:00,10:45:00,21.18,12
10:45:00,10:50:00,25.74,19
10:50:00,10:55:00,23.76,12
10:55:00,11:00:00,24.19,20
11:00:00,11:05:00,24.82,11
11:05:00,11:10:00,18.28,13
11:10:00,11:15:00,23.5,16
11:15:00,11:20:00,19.42,14
11:20:00,11:25:00,18.31,6
11:25:00,11:30:00,30.54,6
11:30:00,11:35:00,25.1,15
11:35:00,11:40:00,13.7,21
11:40:00,11:45:00,27.87,14
11:45:00,11:50:00,21.29,6
11:50:00,11:55:00,21.01,18
11:55:00,12:00:00,15.34,25
12:00:00,12:05:00,14.06,19
12:05:00,12:10:00,19.24,13
12:10:00,12:15:00,22.54,14
12:15:00,12:20:00,20.31,23
12:20:00,12:25:00,21.78,8
12:25:00,12:30:00,17.06,19
12:30:00,12:35:00,14.69,10
12:35:00,12:40:00,11.27,9
12:40:00,12:45:00,19.28,20
12:45:00,12:50:00,14.43,12
12:50:00,12:55:00,16.44,8
12:55:00,13:00:00,27.75,17
13:00:00,13:05:00,25.14,18
13:05:00,13:10:00,22.45,13
13:10:00,13:15:00,29.05,7
13:15:00,13:20:00,18.82,13
13:20:00,13:25:00,24.25,20
13:25:00,13:30:00,13.52,5
13:30:00,13:35:00,18.28,11
13:35:00,13:40:00,23.12,14
13:40:00,13:45:00,17.36,14
13:45:00,13:50:00,15.59,15
13:50:00,13:55:00,23.22,14
13:55:00,14:00:00,22.39,12
14:00:00,14:05:00,25.39,19
14:05:00,14:10:00,20.03,15
14:10:00,14:15:00,25.62,12
14:15:00,14:20:00,16.23,11
14:20:00,14:25:00,27.38,11
14:25:00,14:30:00,17.87,19
14:30:00,14:35:00,12.56,12
14:35:00,14:40:00,13.95,20
14:40:00,14:45:00,18.87,14
14:45:00,14:50:00,20.31,15
14:50:00,14:55:00,31.23,11
14:55:00,15:00:00,28.63,15
15:00:00,15:05:00,19.98,7
15:05:00,15:10:00,22.15,12
15:10:00,15:15:00,15.99,17
15:15:00,15:20:00,18.19,18
15:20:00,15:25:00,19.22,18
15:25:00,15:30:00,18,23
15:30:00,15:35:00,20.56,14
15:35:00,15:40:00,21.86,15
15:40:00,15:45:00,19.12,17
15:45:00,15:50:00,16.75,11
15:50:00,15:55:00,14.2,13
15:55:00,16:00:00,19.57,17
16:00:00,16:05:00,17.2,20
16:05:00,16:10:00,10.71,13
16:10:00,16:15:00,22.48,11
16:15:00,16:20:00,21.8,14
16:20:00,16:25:00,18.08,11
16:25:00,16:30:00,23.37,9
16:30:00,16:35:00,16.97,13
16:35:00,16:40:00,17.2,13
16:40:00,16:45:00,18.18,16
16:45:00,16:50:00,17.14,20
16:50:00,16:55:00,22.35,12
16:55:00,17:00:00,18.39,24
17:00:00,17:05:00,15.58,14
17:05:00,17:10:00,14.02,24
17:10:00,17:15:00,21.46,21
17:15:00,17:20:00,15.24,19
17:20:00,17:25:00,22.98,19
17:25:00,17:30:00,15.13,12
17:30:00,17:35:00,19.9,16
17:35:00,17:40:00,30.33,17
17:40:00,17:45:00,19.09,16
17:45:00,17:50:00,17.87,23
17:50:00,17:55:00,22.03,11
17:55:00,18:00:00,16.04,14
18:00:00,18:05:00,13.97,17
18:05:00,18:10:00,17.09,17
18:10:00,18:15:00,27.01,14
18:15:00,18:20:00,16.22,11
18:20:00,18:25:00,17.39,15
18:25:00,18:30:00,18.52,16
18:30:00,18:35:00,19.56,23
18:35:00,18:40:00,16.79,16
18:40:00,18:45:00,21.82,14
18:45:00,18:50:00,14.42,18
18:50:00,18:55:00,22.48,19
18:55:00,19:00:00,16.08,9
19:00:00,19:05:00,17.55,17
19:05:00,19:10:00,14.77,22
19:10:00,19:15:00,18.73,22
19:15:00,19:20:00,16.99,16
19:20:00,19:25:00,22.1,13
19:25:00,19:30:00,20.11,18
19:30:00,19:35:00,17.71,12
19:35:00,19:40:00,17.91,14
19:40:00,19:45:00,16.55,20
19:45:00,19:50:00,18.8,19
19:50:00,19:55:00,13.89,9
19:55:00,20:00:00,19.21,9
20:00:00,20:05:00,22.86,21
20:05:00,20:10:00,22.14,16
20:10:00,20:15:00,19.68,17
20:15:00,20:20:00,15.4,9
20:20:00,20:25:00,22.23,15
20:25:00,20:30:00,22.38,15
20:30:00,20:35:00,21.19,13
20:35:00,20:40:00,16.78,12
20:40:00,20:45:00,21.08,20
20:45:00,20:50:00,18.71,7
20:50:00,20:55:00,27.25,14
20:55:00,21:00:00,18.2,8
21:00:00,21:05:00,18.99,21
21:05:00,21:10:00,14.09,12
21:10:00,21:15:00,15.76,15
21:15:00,21:20:00,20.86,14
21:20:00,21:25:00,16.78,24
21:25:00,21:30:00,21.35,14
21:30:00,21:35:00,22.94,20
21:35:00,21:40:00,14.7,9
21:40:00,21:45:00,23.56,14
21:45:00,21:50:00,24.29,16
21:50:00,21:55:00,20.41,18
21:55:00,22:00:00,17.04,18
22:00:00,22:05:00,28.02,11
22:05:00,22:10:00,27.36,10
22:10:00,22:15:00,25.69,15
22:15:00,22:20:00,19.58,11
22:20:00,22:25:00,21.92,20
22:25:00,22:30:00,23.22,10
22:30:00,22:35:00,14.8,16
22:35:00,22:40:00,22.66,17
22:40:00,22:45:00,22.18,14
22:45:00,22:50:00,15.89,15
22:50:00,22:55:00,13.33,16
22:55:00,23:00:00,11.77,9
23:00:00,23:05:00,14.85,10
23:05:00,23:10:00,15.32,13
23:10:00,23:15:00,21.5,15
23:15:00,23:20:00,29.01,11
23:20:00,23:25:00,24.68,9
23:25:00,23:30:00,26.47,13
23:30:00,23:35:00,22.05,11
23:35:00,23:40:00,22.39,13
23:40:00,23:45:00,28.18,14
23:45:00,23:50:00,20.45,8
23:50:00,23:55:00,20.92,12
