FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,38.39,11
00:00:00,00:05:00,32.9,7
00:05:00,00:10:00,34.48,8
00:10:00,00:15:00,39.18,12
00:15:00,00:20:00,28.41,15
00:20:00,00:25:00,34.72,6
00:25:00,00:30:00,39.11,6
00:30:00,00:35:00,31.3,9
00:35:00,00:40:00,31.39,7
00:40:00,00:45:00,30.09,10
00:45:00,00:50:00,30.62,11
00:50:00,00:55:00,33.5,9
00:55:00,01:00:00,32.16,7
01:00:00,01:05:00,18.63,7
01:05:00,01:10:00,31.92,7
01:10:00,01:15:00,33.19,6
01:15:00,01:20:00,32.5,9
01:20:00,01:25:00,30.97,2
01:25:00,01:30:00,28.69,10
01:30:00,01:35:00,21.74,9
01:35:00,01:40:00,31.9,7
01:40:00,01:45:00,23.79,11
01:45:00,01:50:00,19.09,8
01:50:00,01:55:00,21.08,4
01:55:00,02:00:00,33.2,3
02:00:00,02:05:00,41.11,2
02:05:00,02:10:00,32.33,6
02:10:00,02:15:00,31.63,6
02:15:00,02:20:00,28.35,13
02:20:00,02:25:00,20.01,5
02:25:00,02:30:00,28.17,13
02:30:00,02:35:00,24.19,7
02:35:00,02:40:00,26.48,8
02:40:00,02:45:00,36.49,10
02:45:00,02:50:00,42.65,6
02:50:00,02:55:00,32.14,2
02:55:00,03:00:00,39.03,6
03:05:00,03:10:00,19.47,10
03:10:00,03:15:00,1,3
03:15:00,03:20:00,19.31,4
03:20:00,03:25:00,30.13,7
03:25:00,03:30:00,15.02,4
03:30:00,03:35:00,43.44,3
03:35:00,03:40:00,32.09,9
03:40:00,03:45:00,41.36,8
03:45:00,03:50:00,45.6,1
03:50:00,03:55:00,42.23,5
03:55:00,04:00:00,36.52,6
04:00:00,04:05:00,38.84,7
04:05:00,04:10:00,31.37,10
04:10:00,04:15:00,31.71,6
04:15:00,04:20:00,30.23,5
04:20:00,04:25:00,26.54,10
04:25:00,04:30:00,23.64,7
04:30:00,04:35:00,41.06,6
04:35:00,04:40:00,18.43,8
04:40:00,04:45:00,41.27,4
04:45:00,04:50:00,20.81,6
04:50:00,04:55:00,32.88,10
04:55:00,05:00:00,29.68,4
05:00:00,05:05:00,20.78,8
05:05:00,05:10:00,22.52,9
05:10:00,05:15:00,22.43,4
05:15:00,05:20:00,25.63,9
05:20:00,05:25:00,25.19,7
05:25:00,05:30:00,22.29,5
05:30:00,05:35:00,23.22,8
05:35:00,05:40:00,28.49,12
05:40:00,05:45:00,24.01,10
05:45:00,05:50:00,30.92,9
05:50:00,05:55:00,39.51,9
05:55:00,06:00:00,28.68,9
06:00:00,06:05:00,20.24,7
06:05:00,06:10:00,24.65,9
06:10:00,06:15:00,20.46,9
06:15:00,06:20:00,20.27,5
06:20:00,06:25:00,23.93,8
06:25:00,06:30:00,22.66,8
06:30:00,06:35:00,16.32,5
06:35:00,06:40:00,18.69,10
06:40:00,06:45:00,22.18,9
06:45:00,06:50:00,24.43,15
06:50:00,06:55:00,31.78,7
06:55:00,07:00:00,25.59,10
07:00:00,07:05:00,18.36,8
07:05:00,07:10:00,25.17,15
07:10:00,07:15:00,26.43,11
07:15:00,07:20:00,27.57,13
07:20:00,07:25:00,18.55,17
07:25:00,07:30:00,26.13,7
07:30:00,07:35:00,20.77,8
07:35:00,07:40:00,18.54,12
07:40:00,07:45:00,16.19,13
07:45:00,07:50:00,18.51,15
07:50:00,07:55:00,13.74,14
07:55:00,08:00:00,21.16,9
08:00:00,08:05:00,21.03,5
08:05:00,08:10:00,16.94,9
08:10:00,08:15:00,22.73,10
08:15:00,08:20:00,19.41,17
08:20:00,08:25:00,17.66,21
08:25:00,08:30:00,26.89,5
08:30:00,08:35:00,17.34,18
08:35:00,08:40:00,12.8,8
08:40:00,08:45:00,14.13,15
08:45:00,08:50:00,19.9,23
08:50:00,08:55:00,13.92,13
08:55:00,09:00:00,22.35,14
09:00:00,09:05:00,23.35,12
09:05:00,09:10:00,21.9,16
09:10:00,09:15:00,19.27,14
09:15:00,09:20:00,20.96,7
09:20:00,09:25:00,25.14,19
09:25:00,09:30:00,24.99,12
09:30:00,09:35:00,16.21,11
09:35:00,09:40:00,19.29,9
09:40:00,09:45:00,28.88,14
09:45:00,09:50:00,15.98,11
09:50:00,09:55:00,18.23,18
09:55:00,10:00:00,16.87,8
10:00:00,10:05:00,21.32,27
10:05:00,10:10:00,18.49,17
10:10:00,10:15:00,22.24,15
10:15:00,10:20:00,19.83,13
10:20:00,10:25:00,21.39,15
10:25:00,10:30:00,20.71,15
10:30:00,10:35:00,19.9,17
10:35:00,10:40:00,13.38,17
10:40:00,10:45:00,13.47,16
10:45:00,10:50:00,13.25,14
10:50:00,10:55:00,22.26,16
10:55:00,11:00:00,26.83,15
11:00:00,11:05:00,21.33,16
11:05:00,11:10:00,21.63,9
11:10:00,11:15:00,18.36,22
11:15:00,11:20:00,22.41,18
11:20:00,11:25:00,20.64,18
11:25:00,11:30:00,22.08,14
11:30:00,11:35:00,16.13,16
11:35:00,11:40:00,27.64,12
11:40:00,11:45:00,11.38,11
11:45:00,11:50:00,22.53,18
11:50:00,11:55:00,16.37,16
11:55:00,12:00:00,20.72,17
12:00:00,12:05:00,46.77,16
12:05:00,12:10:00,10.06,7
12:10:00,12:15:00,10.82,8
12:15:00,12:20:00,15.08,14
12:20:00,12:25:00,12.39,11
12:25:00,12:30:00,17.53,15
12:30:00,12:35:00,17.5,16
12:35:00,12:40:00,16.75,16
12:40:00,12:45:00,17.57,19
12:45:00,12:50:00,19.8,15
12:50:00,12:55:00,15.5,12
12:55:00,13:00:00,8.99,13
13:00:00,13:05:00,15.93,7
13:05:00,13:10:00,18.82,8
13:10:00,13:15:00,17.44,16
13:15:00,13:20:00,20.68,15
13:20:00,13:25:00,16.45,15
13:25:00,13:30:00,22.22,13
13:30:00,13:35:00,17.6,9
13:35:00,13:40:00,17.41,14
13:40:00,13:45:00,15.99,22
13:45:00,13:50:00,16.26,9
13:50:00,13:55:00,19.77,18
13:55:00,14:00:00,22.39,20
14:00:00,14:05:00,22.6,12
14:05:00,14:10:00,17.88,13
14:10:00,14:15:00,15.72,16
14:15:00,14:20:00,16.81,16
14:20:00,14:25:00,12.54,14
14:25:00,14:30:00,14.8,14
14:30:00,14:35:00,10.13,18
14:35:00,14:40:00,10.69,6
14:40:00,14:45:00,6.77,12
14:45:00,14:50:00,8.3,19
14:50:00,14:55:00,3.55,4
14:55:00,15:00:00,5.69,10
15:00:00,15:05:00,7.33,2
15:05:00,15:10:00,5.11,12
15:10:00,15:15:00,3.92,19
15:15:00,15:20:00,7.48,19
15:20:00,15:25:00,4.72,15
15:25:00,15:30:00,5.24,13
15:30:00,15:35:00,9.81,9
15:35:00,15:40:00,7.36,13
15:40:00,15:45:00,7.57,12
15:45:00,15:50:00,6.92,17
15:50:00,15:55:00,8.66,2
15:55:00,16:00:00,5.72,16
16:00:00,16:05:00,7.81,19
16:05:00,16:10:00,7.39,16
16:10:00,16:15:00,14.91,12
16:15:00,16:20:00,9.61,22
16:20:00,16:25:00,5.36,11
16:25:00,16:30:00,7.92,14
16:30:00,16:35:00,6.3,14
16:35:00,16:40:00,8.35,15
16:40:00,16:45:00,5.26,19
16:45:00,16:50:00,5.35,12
16:50:00,16:55:00,3.62,13
16:55:00,17:00:00,3.68,13
17:00:00,17:05:00,2.42,13
17:05:00,17:10:00,5.99,8
17:10:00,17:15:00,3.11,8
17:15:00,17:20:00,5.14,20
17:20:00,17:25:00,3.28,18
17:25:00,17:30:00,9.22,20
17:30:00,17:35:00,8.11,15
17:35:00,17:40:00,6.22,13
17:40:00,17:45:00,8.56,13
17:45:00,17:50:00,7.76,13
17:50:00,17:55:00,8.03,14
17:55:00,18:00:00,5.27,8
18:00:00,18:05:00,6.47,17
18:05:00,18:10:00,9.67,21
18:10:00,18:15:00,7.81,16
18:15:00,18:20:00,10.52,15
18:20:00,18:25:00,11.74,12
18:25:00,18:30:00,11.17,20
18:30:00,18:35:00,7.04,12
18:35:00,18:40:00,5.08,12
18:40:00,18:45:00,6.99,12
18:45:00,18:50:00,7.26,17
18:50:00,18:55:00,11.72,13
18:55:00,19:00:00,10.54,14
19:00:00,19:05:00,10.48,9
19:05:00,19:10:00,6.79,17
19:10:00,19:15:00,8.87,27
19:15:00,19:20:00,10.35,21
19:20:00,19:25:00,7.71,17
