FromTime,ToTime,AverageSpeed,NumberOfVehicle
00:05:00,00:10:00,34.2,1
00:10:00,00:15:00,7.96,3
00:15:00,00:20:00,13.66,9
00:20:00,00:25:00,6.07,6
00:25:00,00:30:00,9.28,2
00:30:00,00:35:00,11.79,9
00:35:00,00:40:00,8.15,7
00:40:00,00:45:00,7.74,4
00:45:00,00:50:00,8.44,7
00:50:00,00:55:00,6.18,3
00:55:00,01:00:00,5.84,2
01:00:00,01:05:00,7.53,3
01:05:00,01:10:00,6.63,5
01:10:00,01:15:00,7.25,6
01:15:00,01:20:00,6.05,10
01:20:00,01:25:00,7.4,6
01:25:00,01:30:00,36.13,10
01:30:00,01:35:00,6.27,3
01:35:00,01:40:00,7.74,6
01:40:00,01:45:00,5.96,6
01:45:00,01:50:00,7.37,6
01:50:00,01:55:00,7.04,6
01:55:00,02:00:00,4.5,5
02:00:00,02:05:00,9.61,2
02:05:00,02:10:00,5.64,9
02:10:00,02:15:00,12.46,10
02:15:00,02:20:00,26.77,4
02:20:00,02:25:00,13.83,5
02:25:00,02:30:00,8.84,2
02:30:00,02:35:00,4.49,5
02:35:00,02:40:00,6.01,1
02:40:00,02:45:00,24.11,8
02:45:00,02:50:00,7.35,9
02:50:00,02:55:00,4.66,7
02:55:00,03:00:00,5.86,2
03:00:00,03:05:00,7.11,6
03:05:00,03:10:00,6.06,5
03:10:00,03:15:00,6.24,4
03:15:00,03:20:00,7.08,4
03:20:00,03:25:00,25.05,8
03:25:00,03:30:00,13.34,5
03:30:00,03:35:00,4.07,5
03:40:00,03:45:00,24.71,4
03:45:00,03:50:00,7.22,4
03:50:00,03:55:00,11.68,8
03:55:00,04:00:00,4.65,3
04:00:00,04:05:00,4.78,7
04:05:00,04:10:00,9.46,3
04:10:00,04:15:00,717.13,5
04:15:00,04:20:00,12.85,4
04:20:00,04:25:00,5.6,7
04:25:00,04:30:00,6.4,7
04:30:00,04:35:00,8.61,3
04:35:00,04:40:00,15.18,4
04:40:00,04:45:00,5.78,4
04:45:00,04:50:00,23.92,11
04:50:00,04:55:00,9.62,4
04:55:00,05:00:00,7.13,3
05:00:00,05:05:00,6.86,5
05:05:00,05:10:00,8.2,10
05:10:00,05:15:00,6.42,8
