FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,26.24,12
00:00:00,00:05:00,38.12,9
00:05:00,00:10:00,32.98,8
00:10:00,00:15:00,31.73,6
00:15:00,00:20:00,26.03,11
00:20:00,00:25:00,25.4,13
00:25:00,00:30:00,29.93,12
00:30:00,00:35:00,33.4,8
00:35:00,00:40:00,29.45,10
00:40:00,00:45:00,20.84,10
00:45:00,00:50:00,35.9,7
00:50:00,00:55:00,32.26,12
00:55:00,01:00:00,38.19,7
01:00:00,01:05:00,40.66,8
01:05:00,01:10:00,32.15,7
01:10:00,01:15:00,35.42,13
01:15:00,01:20:00,36.63,12
01:20:00,01:25:00,23.54,4
01:25:00,01:30:00,36.64,9
01:30:00,01:35:00,31.29,10
01:35:00,01:40:00,31.82,11
01:40:00,01:45:00,27.41,11
01:45:00,01:50:00,39.88,10
01:50:00,01:55:00,33.72,9
01:55:00,02:00:00,27.88,7
02:00:00,02:05:00,27.5,8
02:05:00,02:10:00,25.69,11
02:10:00,02:15:00,30.9,10
02:15:00,02:20:00,51.43,2
02:20:00,02:25:00,37.17,6
02:25:00,02:30:00,30.67,8
02:30:00,02:35:00,20.45,6
02:35:00,02:40:00,32.05,10
02:40:00,02:45:00,44.24,2
02:45:00,02:50:00,28.08,10
02:50:00,02:55:00,42.86,12
02:55:00,03:00:00,32.6,8
03:05:00,03:10:00,23.71,8
03:10:00,03:15:00,47.23,5
03:15:00,03:20:00,28.76,7
03:20:00,03:25:00,35.02,6
03:25:00,03:30:00,48.86,5
03:30:00,03:35:00,15.15,2
03:35:00,03:40:00,28.79,5
03:40:00,03:45:00,24,7
03:45:00,03:50:00,35.64,5
03:50:00,03:55:00,30.16,8
03:55:00,04:00:00,31.38,1
04:00:00,04:05:00,28.54,3
04:05:00,04:10:00,28.07,5
04:10:00,04:15:00,32.35,4
04:15:00,04:20:00,35.34,8
04:20:00,04:25:00,32.44,9
04:25:00,04:30:00,20.23,10
04:30:00,04:35:00,27.48,6
04:35:00,04:40:00,39.17,6
04:40:00,04:45:00,37.46,5
04:45:00,04:50:00,19.55,8
04:50:00,04:55:00,22.15,6
04:55:00,05:00:00,28.81,2
05:00:00,05:05:00,2.07,2
05:05:00,05:10:00,21.73,5
