FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,28.61,10
00:00:00,00:05:00,34.56,9
00:05:00,00:10:00,32.43,6
00:10:00,00:15:00,28.57,7
00:15:00,00:20:00,33.27,7
00:20:00,00:25:00,33.36,10
00:25:00,00:30:00,32.48,15
00:30:00,00:35:00,25.99,13
00:35:00,00:40:00,34.6,14
00:40:00,00:45:00,29.19,12
00:45:00,00:50:00,23.99,6
00:50:00,00:55:00,27.21,11
00:55:00,01:00:00,32.68,11
01:00:00,01:05:00,33.58,14
01:05:00,01:10:00,33.61,12
01:10:00,01:15:00,28.7,15
01:15:00,01:20:00,27.86,7
01:20:00,01:25:00,29.28,8
01:25:00,01:30:00,29.14,10
01:30:00,01:35:00,28.82,11
01:35:00,01:40:00,16.01,8
01:40:00,01:45:00,25.98,12
01:45:00,01:50:00,43.13,6
01:50:00,01:55:00,23.04,7
01:55:00,02:00:00,34.61,11
02:00:00,02:05:00,44.5,5
02:05:00,02:10:00,36.4,5
02:10:00,02:15:00,28.58,8
02:15:00,02:20:00,29.09,5
02:20:00,02:25:00,19.49,8
02:25:00,02:30:00,27.79,12
02:30:00,02:35:00,25.09,6
02:35:00,02:40:00,33.26,10
02:40:00,02:45:00,36.72,5
02:45:00,02:50:00,37.8,3
02:50:00,02:55:00,20.15,11
02:55:00,03:00:00,23.76,6
03:05:00,03:10:00,22.59,7
03:10:00,03:15:00,39.22,3
03:15:00,03:20:00,37.73,6
03:20:00,03:25:00,29.03,11
03:25:00,03:30:00,32.2,6
03:30:00,03:35:00,25.09,10
03:35:00,03:40:00,40.61,4
03:40:00,03:45:00,38.56,3
03:45:00,03:50:00,34.01,4
03:50:00,03:55:00,34.14,14
03:55:00,04:00:00,33.92,8
04:00:00,04:05:00,22.05,8
04:05:00,04:10:00,30.14,7
04:10:00,04:15:00,30.83,7
04:15:00,04:20:00,18.53,9
04:20:00,04:25:00,36.86,10
04:25:00,04:30:00,23.36,5
04:30:00,04:35:00,24.49,6
04:35:00,04:40:00,27.82,7
04:40:00,04:45:00,36.51,6
04:45:00,04:50:00,30.22,5
04:50:00,04:55:00,30.41,5
04:55:00,05:00:00,27.77,6
05:00:00,05:05:00,23.65,5
05:05:00,05:10:00,28.63,6
05:10:00,05:15:00,33.26,9
05:15:00,05:20:00,19.14,7
05:20:00,05:25:00,40.11,10
05:25:00,05:30:00,27.23,10
05:30:00,05:35:00,24.71,9
05:35:00,05:40:00,37.05,5
05:40:00,05:45:00,39.95,3
05:45:00,05:50:00,22.17,11
05:50:00,05:55:00,25.62,6
05:55:00,06:00:00,35.75,12
06:00:00,06:05:00,38.45,7
06:05:00,06:10:00,21.72,5
06:10:00,06:15:00,26.45,6
06:15:00,06:20:00,35.69,7
06:20:00,06:25:00,38.31,6
06:25:00,06:30:00,32.53,7
06:30:00,06:35:00,16.89,5
06:35:00,06:40:00,19.67,6
06:40:00,06:45:00,34.62,10
06:45:00,06:50:00,18.29,10
06:50:00,06:55:00,14.7,5
06:55:00,07:00:00,17.7,5
07:00:00,07:05:00,27.12,13
07:05:00,07:10:00,13.74,7
07:10:00,07:15:00,23.1,16
07:15:00,07:20:00,23.67,18
07:20:00,07:25:00,18.81,5
07:25:00,07:30:00,22.49,19
07:30:00,07:35:00,19.18,6
07:35:00,07:40:00,32.53,11
07:40:00,07:45:00,16.73,8
07:45:00,07:50:00,20.76,12
07:50:00,07:55:00,21.53,7
07:55:00,08:00:00,20.16,9
08:00:00,08:05:00,25.65,4
08:05:00,08:10:00,17.93,9
08:10:00,08:15:00,22.13,11
08:15:00,08:20:00,27.77,13
08:20:00,08:25:00,27.73,12
08:25:00,08:30:00,7.37,6
08:30:00,08:35:00,16.3,18
08:35:00,08:40:00,24.75,9
08:40:00,08:45:00,19.54,16
08:45:00,08:50:00,26.31,11
08:50:00,08:55:00,25.77,12
08:55:00,09:00:00,23.84,14
09:00:00,09:05:00,23.32,11
09:05:00,09:10:00,22.35,5
09:10:00,09:15:00,25.32,7
09:15:00,09:20:00,28.7,13
09:20:00,09:25:00,24.53,11
09:25:00,09:30:00,16.95,7
09:30:00,09:35:00,20.03,18
09:35:00,09:40:00,25.06,13
09:40:00,09:45:00,18.19,7
09:45:00,09:50:00,29.58,10
09:50:00,09:55:00,21.8,10
09:55:00,10:00:00,24.91,15
10:00:00,10:05:00,24.7,18
10:05:00,10:10:00,20.43,10
10:10:00,10:15:00,18.86,5
10:15:00,10:20:00,25.47,7
10:20:00,10:25:00,21.78,15
10:25:00,10:30:00,16.42,7
10:30:00,10:35:00,20.64,7
10:35:00,10:40:00,17.23,5
10:40:00,10:45:00,17.04,13
10:45:00,10:50:00,17.04,10
10:50:00,10:55:00,17.87,11
10:55:00,11:00:00,18.79,8
11:00:00,11:05:00,16.42,19
11:05:00,11:10:00,19.24,10
11:10:00,11:15:00,23.04,10
11:15:00,11:20:00,15.02,10
11:20:00,11:25:00,19.57,18
11:25:00,11:30:00,16.54,13
11:30:00,11:35:00,20.86,9
11:35:00,11:40:00,16.24,15
11:40:00,11:45:00,19.02,17
11:45:00,11:50:00,28.51,12
11:50:00,11:55:00,23.16,13
11:55:00,12:00:00,24,15
12:00:00,12:05:00,17.32,10
12:05:00,12:10:00,20.34,10
12:10:00,12:15:00,22.36,14
12:15:00,12:20:00,20.47,15
12:20:00,12:25:00,164.05,12
12:25:00,12:30:00,23.27,16
12:30:00,12:35:00,23.42,16
12:35:00,12:40:00,13.3,14
12:40:00,12:45:00,16.01,4
12:45:00,12:50:00,24.9,11
12:50:00,12:55:00,17.05,10
12:55:00,13:00:00,14.77,9
13:00:00,13:05:00,17.86,10
13:05:00,13:10:00,20.87,13
13:10:00,13:15:00,15.39,12
13:15:00,13:20:00,19.23,11
13:20:00,13:25:00,18.47,21
13:25:00,13:30:00,19.23,8
13:30:00,13:35:00,15.45,13
13:35:00,13:40:00,17.95,17
13:40:00,13:45:00,21.52,9
13:45:00,13:50:00,17.8,16
13:50:00,13:55:00,21.53,8
13:55:00,14:00:00,17.71,12
14:00:00,14:05:00,23.3,14
14:05:00,14:10:00,17.79,14
14:10:00,14:15:00,23.08,13
14:15:00,14:20:00,20.29,21
14:20:00,14:25:00,11.61,21
14:25:00,14:30:00,15.02,23
14:30:00,14:35:00,21.42,11
14:35:00,14:40:00,14.87,18
14:40:00,14:45:00,18.8,12
14:45:00,14:50:00,25.09,11
14:50:00,14:55:00,18.56,10
14:55:00,15:00:00,10.63,10
15:00:00,15:05:00,18.86,17
15:05:00,15:10:00,16.71,17
15:10:00,15:15:00,21.12,22
15:15:00,15:20:00,18.05,24
15:20:00,15:25:00,19.12,13
15:25:00,15:30:00,16.36,20
15:30:00,15:35:00,19.39,18
15:35:00,15:40:00,14.4,14
15:40:00,15:45:00,20.84,16
15:45:00,15:50:00,14.99,16
15:50:00,15:55:00,18.95,15
15:55:00,16:00:00,19.59,11
16:00:00,16:05:00,19.25,18
16:05:00,16:10:00,21.77,15
16:10:00,16:15:00,27.19,17
16:15:00,16:20:00,21.17,18
16:20:00,16:25:00,14.5,11
16:25:00,16:30:00,14.28,20
16:30:00,16:35:00,12.53,23
16:35:00,16:40:00,15.05,11
16:40:00,16:45:00,15.68,18
16:45:00,16:50:00,14.18,17
16:50:00,16:55:00,19.74,17
16:55:00,17:00:00,15.78,15
17:00:00,17:05:00,20.91,12
17:05:00,17:10:00,13.18,28
17:10:00,17:15:00,18.03,25
17:15:00,17:20:00,16.91,12
17:20:00,17:25:00,18.78,12
17:25:00,17:30:00,17.13,16
17:30:00,17:35:00,18.09,14
17:35:00,17:40:00,13.49,22
17:40:00,17:45:00,23.87,22
17:45:00,17:50:00,21.56,13
17:50:00,17:55:00,17.06,12
17:55:00,18:00:00,18.59,19
18:00:00,18:05:00,15.95,15
18:05:00,18:10:00,17.26,14
18:10:00,18:15:00,18.76,12
18:15:00,18:20:00,15.28,19
18:20:00,18:25:00,19.22,10
18:25:00,18:30:00,16.82,19
18:30:00,18:35:00,18.1,25
18:35:00,18:40:00,18.81,10
18:40:00,18:45:00,21.47,10
18:45:00,18:50:00,12.68,13
18:50:00,18:55:00,17.34,19
18:55:00,19:00:00,17.41,13
19:00:00,19:05:00,16.2,18
19:05:00,19:10:00,19.84,15
19:10:00,19:15:00,18.38,20
19:15:00,19:20:00,21.07,15
19:20:00,19:25:00,17.03,12
19:25:00,19:30:00,16.05,15
19:30:00,19:35:00,26.89,11
19:35:00,19:40:00,18.94,15
19:40:00,19:45:00,17.54,17
19:45:00,19:50:00,16.96,10
19:50:00,19:55:00,19.01,16
19:55:00,20:00:00,21.07,11
20:00:00,20:05:00,15.76,12
20:05:00,20:10:00,24.55,23
20:10:00,20:15:00,27.76,12
20:15:00,20:20:00,17.52,13
20:20:00,20:25:00,23.98,14
20:25:00,20:30:00,19.15,19
20:30:00,20:35:00,16.5,11
20:35:00,20:40:00,14.94,18
20:40:00,20:45:00,18.78,10
20:45:00,20:50:00,22.26,16
20:50:00,20:55:00,16.86,17
20:55:00,21:00:00,27.68,14
21:00:00,21:05:00,19.64,15
21:05:00,21:10:00,24.73,12
21:10:00,21:15:00,16.5,14
21:15:00,21:20:00,24.02,12
21:20:00,21:25:00,14.94,25
21:25:00,21:30:00,17,12
21:30:00,21:35:00,28.03,12
21:35:00,21:40:00,23.48,11
21:40:00,21:45:00,25.46,18
21:45:00,21:50:00,18.11,13
21:50:00,21:55:00,13.02,24
21:55:00,22:00:00,17.94,14
22:00:00,22:05:00,24.14,15
22:05:00,22:10:00,23.39,17
22:10:00,22:15:00,25.72,13
22:15:00,22:20:00,23.71,18
22:20:00,22:25:00,23.56,13
22:25:00,22:30:00,25.5,19
22:30:00,22:35:00,25.15,11
22:35:00,22:40:00,17.79,16
22:40:00,22:45:00,21.24,8
22:45:00,22:50:00,16.93,5
22:50:00,22:55:00,18.23,14
22:55:00,23:00:00,20.24,11
23:00:00,23:05:00,15.95,17
23:05:00,23:10:00,21.36,8
23:10:00,23:15:00,17.32,13
23:15:00,23:20:00,15.44,9
23:20:00,23:25:00,14.8,8
23:25:00,23:30:00,15.14,13
23:30:00,23:35:00,8.97,12
23:35:00,23:40:00,9.51,11
23:40:00,23:45:00,8.24,10
23:45:00,23:50:00,9.15,8
23:50:00,23:55:00,12.76,10
