FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,6.71,8
00:10:00,00:15:00,9.69,3
00:15:00,00:20:00,6.36,7
00:20:00,00:25:00,7.91,6
00:25:00,00:30:00,7.37,4
00:30:00,00:35:00,6.83,13
00:35:00,00:40:00,10.99,5
00:40:00,00:45:00,5.92,5
00:45:00,00:50:00,575.28,6
00:50:00,00:55:00,5.92,5
00:55:00,01:00:00,6.48,9
01:00:00,01:05:00,8.86,1
01:05:00,01:10:00,9.1,8
01:10:00,01:15:00,6.7,6
01:15:00,01:20:00,23.39,5
01:20:00,01:25:00,1.04,1
01:25:00,01:30:00,5.62,2
01:30:00,01:35:00,7.88,8
01:35:00,01:40:00,6.54,6
01:40:00,01:45:00,7.58,3
01:45:00,01:50:00,8.74,4
01:50:00,01:55:00,6.71,5
01:55:00,02:00:00,13.92,14
02:00:00,02:05:00,5.87,6
02:05:00,02:10:00,4.6,2
02:10:00,02:15:00,7.23,12
02:15:00,02:20:00,9.31,4
02:20:00,02:25:00,5.84,5
02:25:00,02:30:00,11.52,9
02:30:00,02:35:00,5.83,5
02:35:00,02:40:00,6.78,6
02:40:00,02:45:00,22.75,10
02:45:00,02:50:00,9.65,6
02:50:00,02:55:00,17.87,5
02:55:00,03:00:00,7.15,5
03:00:00,03:05:00,7.99,4
03:05:00,03:10:00,5.4,3
03:10:00,03:15:00,4.33,3
03:15:00,03:20:00,6.59,9
03:20:00,03:25:00,256.27,7
03:25:00,03:30:00,5.84,10
03:30:00,03:35:00,53.53,3
03:35:00,03:40:00,5.75,1
03:40:00,03:45:00,17.77,2
03:45:00,03:50:00,6.15,6
03:50:00,03:55:00,13.04,6
03:55:00,04:00:00,6.63,7
04:00:00,04:05:00,1.83,1
04:05:00,04:10:00,7.65,2
04:10:00,04:15:00,14.63,4
04:15:00,04:20:00,5.75,3
04:20:00,04:25:00,5.94,4
04:25:00,04:30:00,7.69,5
04:30:00,04:35:00,7.52,7
04:35:00,04:40:00,8.41,8
04:40:00,04:45:00,5.5,4
04:45:00,04:50:00,8.56,6
04:50:00,04:55:00,11.13,8
04:55:00,05:00:00,4.34,4
05:00:00,05:05:00,7.13,8
05:05:00,05:10:00,5.32,4
05:10:00,05:15:00,8.58,9
05:15:00,05:20:00,10.69,8
05:20:00,05:25:00,6.96,15
05:25:00,05:30:00,8.67,6
05:30:00,05:35:00,17.4,7
05:35:00,05:40:00,4.86,4
05:40:00,05:45:00,10.33,12
05:45:00,05:50:00,59.93,12
05:50:00,05:55:00,8.65,4
05:55:00,06:00:00,7.26,9
06:00:00,06:05:00,7.04,7
06:05:00,06:10:00,12.63,11
06:10:00,06:15:00,6.8,12
06:15:00,06:20:00,12.1,7
06:20:00,06:25:00,183.52,22
06:25:00,06:30:00,40.83,21
06:30:00,06:35:00,12.29,15
06:35:00,06:40:00,21.48,20
06:40:00,06:45:00,13.54,21
06:45:00,06:50:00,9.94,25
06:50:00,06:55:00,16.59,36
06:55:00,07:00:00,25.3,23
07:00:00,07:05:00,15.86,37
07:05:00,07:10:00,43.78,26
07:10:00,07:15:00,136.23,31
07:15:00,07:20:00,99.08,36
07:20:00,07:25:00,30.22,17
07:25:00,07:30:00,11.99,14
07:30:00,07:35:00,31.85,11
07:35:00,07:40:00,44.03,17
07:40:00,07:45:00,10,8
07:45:00,07:50:00,21.53,13
07:50:00,07:55:00,321.93,13
07:55:00,08:00:00,28.48,18
08:00:00,08:05:00,27.27,14
08:05:00,08:10:00,79.93,19
08:10:00,08:15:00,7.34,28
08:15:00,08:20:00,10.27,5
08:20:00,08:25:00,9.68,19
08:25:00,08:30:00,16.06,18
08:30:00,08:35:00,11.42,23
08:35:00,08:40:00,8.05,22
08:40:00,08:45:00,20.73,18
08:45:00,08:50:00,33.7,17
08:50:00,08:55:00,32.85,14
08:55:00,09:00:00,11.21,16
09:00:00,09:05:00,14.22,13
09:05:00,09:10:00,17.66,11
09:10:00,09:15:00,5.77,12
09:15:00,09:20:00,40.75,21
09:20:00,09:25:00,10.64,22
09:25:00,09:30:00,9.91,15
09:30:00,09:35:00,9.5,8
09:35:00,09:40:00,9.4,16
09:40:00,09:45:00,49.69,30
09:45:00,09:50:00,81.24,12
09:50:00,09:55:00,58.08,15
09:55:00,10:00:00,5.28,15
10:00:00,10:05:00,66.34,14
10:05:00,10:10:00,12.09,15
10:10:00,10:15:00,12.87,9
10:15:00,10:20:00,4.74,12
10:20:00,10:25:00,154.42,12
10:25:00,10:30:00,12.77,17
10:30:00,10:35:00,6.71,11
10:35:00,10:40:00,7.79,10
10:40:00,10:45:00,32.55,14
10:45:00,10:50:00,19.06,14
10:50:00,10:55:00,10.26,28
10:55:00,11:00:00,5.78,16
11:00:00,11:05:00,6.83,10
11:05:00,11:10:00,4.55,10
11:10:00,11:15:00,8.3,13
11:15:00,11:20:00,10.35,22
11:20:00,11:25:00,21.81,29
11:25:00,11:30:00,39.52,11
11:30:00,11:35:00,16.59,21
11:35:00,11:40:00,24.93,21
11:40:00,11:45:00,12.55,33
11:45:00,11:50:00,29.52,18
11:50:00,11:55:00,11.03,11
11:55:00,12:00:00,16.01,24
12:00:00,12:05:00,4.1,23
12:05:00,12:10:00,16.16,25
