FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,29.15,8
00:00:00,00:05:00,33.3,5
00:05:00,00:10:00,37.78,2
00:10:00,00:15:00,30.27,14
00:15:00,00:20:00,26.01,8
00:20:00,00:25:00,34.41,7
00:25:00,00:30:00,45.75,5
00:30:00,00:35:00,32.98,6
00:35:00,00:40:00,28.39,7
00:40:00,00:45:00,33.63,6
00:45:00,00:50:00,27.2,8
00:50:00,00:55:00,31.89,8
00:55:00,01:00:00,30.91,10
01:00:00,01:05:00,25.49,7
01:05:00,01:10:00,27.64,6
01:10:00,01:15:00,36.65,11
01:15:00,01:20:00,39.01,3
01:20:00,01:25:00,22.1,4
01:25:00,01:30:00,22.7,9
01:30:00,01:35:00,31,3
01:35:00,01:40:00,36,15
01:40:00,01:45:00,26.07,7
01:45:00,01:50:00,28,3
01:50:00,01:55:00,31.03,4
01:55:00,02:00:00,34.69,5
02:00:00,02:05:00,31.77,12
02:05:00,02:10:00,18.59,4
02:10:00,02:15:00,27.43,4
02:15:00,02:20:00,30.61,7
02:20:00,02:25:00,34.92,9
02:25:00,02:30:00,23.41,5
02:30:00,02:35:00,22.3,5
02:35:00,02:40:00,27.23,6
02:40:00,02:45:00,35.61,3
02:45:00,02:50:00,28.75,9
02:50:00,02:55:00,42.28,6
02:55:00,03:00:00,31.05,8
03:05:00,03:10:00,36.17,5
03:10:00,03:15:00,34.06,3
03:15:00,03:20:00,27.21,4
03:20:00,03:25:00,31.56,9
03:25:00,03:30:00,30.07,7
03:30:00,03:35:00,25.71,1
03:35:00,03:40:00,26.88,4
03:40:00,03:45:00,42.37,5
03:45:00,03:50:00,48.67,9
03:50:00,03:55:00,31.25,6
03:55:00,04:00:00,23.95,7
04:00:00,04:05:00,23.42,6
04:05:00,04:10:00,9.17,8
04:10:00,04:15:00,23.16,5
04:15:00,04:20:00,31.31,7
04:20:00,04:25:00,36.38,2
04:25:00,04:30:00,30.99,7
04:30:00,04:35:00,31.13,9
