FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,27.34,11
00:00:00,00:05:00,36.64,8
00:05:00,00:10:00,41.27,4
00:10:00,00:15:00,36.69,10
00:15:00,00:20:00,30.02,7
00:20:00,00:25:00,28.13,8
00:25:00,00:30:00,28.57,5
00:30:00,00:35:00,38.13,13
00:35:00,00:40:00,30.79,8
00:40:00,00:45:00,31.69,16
00:45:00,00:50:00,31.54,7
00:50:00,00:55:00,15.26,5
00:55:00,01:00:00,29.13,3
01:00:00,01:05:00,35.58,7
01:05:00,01:10:00,26.45,11
01:10:00,01:15:00,38.28,8
01:15:00,01:20:00,40.98,4
01:20:00,01:25:00,35.48,10
01:25:00,01:30:00,21.41,10
01:30:00,01:35:00,22,8
01:35:00,01:40:00,40.21,8
01:40:00,01:45:00,34.56,8
01:45:00,01:50:00,27.21,9
01:50:00,01:55:00,31.53,3
01:55:00,02:00:00,36.92,7
02:00:00,02:05:00,18.32,4
02:05:00,02:10:00,33.09,6
02:10:00,02:15:00,24.73,4
02:15:00,02:20:00,26.66,5
02:20:00,02:25:00,38.37,7
02:25:00,02:30:00,23.63,7
02:30:00,02:35:00,20.51,9
02:35:00,02:40:00,36.57,7
02:40:00,02:45:00,33.28,5
02:45:00,02:50:00,24.73,8
02:50:00,02:55:00,24.88,4
02:55:00,03:00:00,43.87,4
03:00:00,03:05:00,0.41,1
03:05:00,03:10:00,40.88,6
03:10:00,03:15:00,32.4,5
03:15:00,03:20:00,31.04,3
03:20:00,03:25:00,15.31,3
03:25:00,03:30:00,40.15,4
03:30:00,03:35:00,29.15,7
03:35:00,03:40:00,26.32,7
03:40:00,03:45:00,38.26,7
03:45:00,03:50:00,33.11,8
03:50:00,03:55:00,45.41,2
03:55:00,04:00:00,36.65,7
04:00:00,04:05:00,47.47,3
04:05:00,04:10:00,26.66,9
04:10:00,04:15:00,20.26,4
04:15:00,04:20:00,23.72,11
04:20:00,04:25:00,31.79,9
04:25:00,04:30:00,23.55,5
04:30:00,04:35:00,30.29,5
04:35:00,04:40:00,35.03,6
04:40:00,04:45:00,28.87,8
04:45:00,04:50:00,28.09,7
04:50:00,04:55:00,34.86,7
04:55:00,05:00:00,36.49,5
