FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,27.13,9
00:00:00,00:05:00,31.11,3
00:05:00,00:10:00,42.39,5
00:10:00,00:15:00,27.8,5
00:15:00,00:20:00,38.58,5
00:20:00,00:25:00,39.37,9
00:25:00,00:30:00,33.69,4
00:30:00,00:35:00,37.88,7
00:35:00,00:40:00,37.49,5
00:40:00,00:45:00,27.36,9
00:45:00,00:50:00,30.4,9
00:50:00,00:55:00,19.62,6
00:55:00,01:00:00,11.52,3
01:00:00,01:05:00,34.44,4
01:05:00,01:10:00,32.62,6
01:10:00,01:15:00,40.67,3
01:15:00,01:20:00,38.7,8
01:20:00,01:25:00,36.72,2
01:25:00,01:30:00,20.47,6
01:30:00,01:35:00,28.69,4
01:35:00,01:40:00,26.52,4
01:40:00,01:45:00,52.25,2
01:45:00,01:50:00,17.46,3
01:50:00,01:55:00,32.04,7
01:55:00,02:00:00,36.83,9
02:00:00,02:05:00,28.7,7
02:05:00,02:10:00,35.57,5
02:10:00,02:15:00,22.19,3
02:15:00,02:20:00,15.47,3
02:20:00,02:25:00,47.15,4
02:25:00,02:30:00,28.23,2
02:30:00,02:35:00,39.05,12
02:35:00,02:40:00,41.47,4
02:40:00,02:45:00,35.13,9
02:45:00,02:50:00,43.84,3
02:50:00,02:55:00,32.38,7
02:55:00,03:00:00,19.86,4
03:05:00,03:10:00,0.42,1
03:10:00,03:15:00,19.7,7
03:15:00,03:20:00,33.59,5
03:20:00,03:25:00,29.72,5
03:25:00,03:30:00,16.68,2
03:30:00,03:35:00,14.49,5
03:35:00,03:40:00,36.01,10
03:40:00,03:45:00,44.98,4
03:45:00,03:50:00,25.22,7
03:50:00,03:55:00,31.98,8
03:55:00,04:00:00,51.82,1
04:00:00,04:05:00,30.4,7
04:05:00,04:10:00,3.84,2
04:10:00,04:15:00,18.81,4
04:15:00,04:20:00,22.35,4
04:20:00,04:25:00,25.72,5
04:25:00,04:30:00,20.63,6
04:30:00,04:35:00,41.85,6
04:35:00,04:40:00,26.06,3
04:40:00,04:45:00,23.69,6
04:45:00,04:50:00,28.95,9
04:50:00,04:55:00,38.84,12
04:55:00,05:00:00,30.21,5
05:00:00,05:05:00,35.12,8
05:05:00,05:10:00,44.4,3
05:10:00,05:15:00,9.36,7
05:15:00,05:20:00,33.46,6
05:20:00,05:25:00,27.58,7
05:25:00,05:30:00,31.96,11
05:30:00,05:35:00,25.67,11
05:35:00,05:40:00,25.47,5
05:40:00,05:45:00,35.02,6
05:45:00,05:50:00,28.09,5
05:50:00,05:55:00,38.65,10
05:55:00,06:00:00,31.21,12
06:00:00,06:05:00,23.39,10
06:05:00,06:10:00,19.51,14
06:10:00,06:15:00,16.61,10
06:15:00,06:20:00,23.2,9
06:20:00,06:25:00,24.84,16
06:25:00,06:30:00,23.73,6
06:30:00,06:35:00,11.46,8
06:35:00,06:40:00,27.15,9
06:40:00,06:45:00,30.79,12
06:45:00,06:50:00,19.88,8
06:50:00,06:55:00,23.16,10
06:55:00,07:00:00,18.37,12
07:00:00,07:05:00,23.3,8
07:05:00,07:10:00,23.82,10
07:10:00,07:15:00,16.62,6
07:15:00,07:20:00,17.34,15
07:20:00,07:25:00,12.75,9
07:25:00,07:30:00,12.79,11
07:30:00,07:35:00,10.88,2
07:35:00,07:40:00,17.79,8
07:40:00,07:45:00,16.64,5
07:45:00,07:50:00,15.48,8
07:50:00,07:55:00,9.88,10
07:55:00,08:00:00,11.67,11
08:00:00,08:05:00,9.06,9
08:05:00,08:10:00,5.92,4
08:10:00,08:15:00,6.32,9
08:15:00,08:20:00,5.84,9
08:20:00,08:25:00,6.35,12
08:25:00,08:30:00,8.18,12
08:30:00,08:35:00,8.2,10
08:35:00,08:40:00,8.37,16
08:40:00,08:45:00,10.48,9
08:45:00,08:50:00,6.32,11
08:50:00,08:55:00,11.1,13
08:55:00,09:00:00,10.04,10
09:00:00,09:05:00,5.43,12
09:05:00,09:10:00,6.13,6
09:10:00,09:15:00,7.23,13
09:15:00,09:20:00,8.49,16
09:20:00,09:25:00,12.98,7
09:25:00,09:30:00,8.68,11
09:30:00,09:35:00,7.57,8
09:35:00,09:40:00,8.45,6
09:40:00,09:45:00,6.18,7
09:45:00,09:50:00,5.34,21
09:50:00,09:55:00,7.15,14
09:55:00,10:00:00,11.08,12
10:00:00,10:05:00,12.57,8
10:05:00,10:10:00,13.08,16
10:10:00,10:15:00,5.85,11
10:15:00,10:20:00,11.53,7
10:20:00,10:25:00,8.16,5
10:25:00,10:30:00,9.68,19
10:30:00,10:35:00,11.43,25
10:35:00,10:40:00,11.15,10
10:40:00,10:45:00,10.02,10
10:45:00,10:50:00,12.91,16
10:50:00,10:55:00,15.22,9
10:55:00,11:00:00,20.23,20
11:00:00,11:05:00,18.14,16
11:05:00,11:10:00,13.74,15
11:10:00,11:15:00,19.15,10
11:15:00,11:20:00,22.17,12
11:20:00,11:25:00,17.08,12
11:25:00,11:30:00,19.33,8
11:30:00,11:35:00,16.69,9
11:35:00,11:40:00,14.94,12
11:40:00,11:45:00,24.08,12
11:45:00,11:50:00,15.85,11
11:50:00,11:55:00,8.23,10
11:55:00,12:00:00,6.11,2
12:00:00,12:05:00,7.41,8
12:05:00,12:10:00,3.58,5
12:10:00,12:15:00,5.05,10
12:15:00,12:20:00,5.98,20
12:20:00,12:25:00,9.02,10
12:25:00,12:30:00,7.23,9
12:30:00,12:35:00,18.32,13
12:35:00,12:40:00,10.84,10
12:40:00,12:45:00,11.43,20
12:45:00,12:50:00,10.17,12
12:50:00,12:55:00,12.57,18
12:55:00,13:00:00,12.85,14
13:00:00,13:05:00,12.54,9
13:05:00,13:10:00,8.01,10
13:10:00,13:15:00,9.31,18
13:15:00,13:20:00,18.26,20
13:20:00,13:25:00,17.76,15
13:25:00,13:30:00,21.6,19
13:30:00,13:35:00,14.78,23
13:35:00,13:40:00,20.81,12
13:40:00,13:45:00,15.86,15
13:45:00,13:50:00,11.91,14
13:50:00,13:55:00,9.95,7
13:55:00,14:00:00,10.82,7
14:00:00,14:05:00,7.37,6
14:05:00,14:10:00,6.15,14
14:10:00,14:15:00,8.02,15
14:15:00,14:20:00,10,17
14:20:00,14:25:00,10.09,11
14:25:00,14:30:00,9.38,18
14:30:00,14:35:00,10.6,23
14:35:00,14:40:00,10.61,19
14:40:00,14:45:00,11.69,24
14:45:00,14:50:00,17,10
14:50:00,14:55:00,14.48,11
14:55:00,15:00:00,11.51,19
15:00:00,15:05:00,19.72,17
15:05:00,15:10:00,18.18,22
15:10:00,15:15:00,15.84,10
15:15:00,15:20:00,23.19,13
15:20:00,15:25:00,14.72,16
15:25:00,15:30:00,11.98,20
15:30:00,15:35:00,7.28,11
15:35:00,15:40:00,10.84,13
15:40:00,15:45:00,8.37,13
15:45:00,15:50:00,11.3,11
15:50:00,15:55:00,13.85,11
15:55:00,16:00:00,9.25,20
16:00:00,16:05:00,12.46,23
16:05:00,16:10:00,16.42,10
16:10:00,16:15:00,16.84,12
16:15:00,16:20:00,13.03,14
16:20:00,16:25:00,11.78,4
16:25:00,16:30:00,7.69,18
16:30:00,16:35:00,6.5,12
16:35:00,16:40:00,6.7,11
16:40:00,16:45:00,8.77,19
16:45:00,16:50:00,7.87,20
16:50:00,16:55:00,9.34,17
16:55:00,17:00:00,13.12,15
17:00:00,17:05:00,9.26,13
17:05:00,17:10:00,9.26,16
17:10:00,17:15:00,9.61,14
17:15:00,17:20:00,7.59,11
17:20:00,17:25:00,12.18,13
17:25:00,17:30:00,11.56,17
17:30:00,17:35:00,11.5,17
17:35:00,17:40:00,9.52,18
17:40:00,17:45:00,8.88,19
17:45:00,17:50:00,10.74,13
17:50:00,17:55:00,12.13,11
17:55:00,18:00:00,8.16,20
18:00:00,18:05:00,8.56,8
18:05:00,18:10:00,7.72,18
18:10:00,18:15:00,10.74,13
18:15:00,18:20:00,9.63,16
18:20:00,18:25:00,10.28,19
18:25:00,18:30:00,11.45,16
18:30:00,18:35:00,11.18,11
18:35:00,18:40:00,17.03,18
18:40:00,18:45:00,13.48,18
18:45:00,18:50:00,11.02,14
18:50:00,18:55:00,12.7,12
18:55:00,19:00:00,9.77,18
19:00:00,19:05:00,16.16,16
19:05:00,19:10:00,12.65,17
19:10:00,19:15:00,17.35,15
19:15:00,19:20:00,15.75,22
19:20:00,19:25:00,18.53,21
19:25:00,19:30:00,15.78,13
19:30:00,19:35:00,16.27,13
19:35:00,19:40:00,13.66,17
19:40:00,19:45:00,12.79,14
19:45:00,19:50:00,20.2,6
19:50:00,19:55:00,18.35,21
19:55:00,20:00:00,22.01,11
20:00:00,20:05:00,23.26,15
20:05:00,20:10:00,19.49,12
20:10:00,20:15:00,22.96,16
20:15:00,20:20:00,14.13,16
20:20:00,20:25:00,11.45,11
20:25:00,20:30:00,13.1,20
20:30:00,20:35:00,14.34,17
20:35:00,20:40:00,18.08,15
20:40:00,20:45:00,13.93,23
20:45:00,20:50:00,15.95,21
20:50:00,20:55:00,17.15,21
20:55:00,21:00:00,21.34,16
21:00:00,21:05:00,18.85,13
21:05:00,21:10:00,17.16,12
21:10:00,21:15:00,17.27,11
21:15:00,21:20:00,20.25,8
21:20:00,21:25:00,13.49,15
21:25:00,21:30:00,22.63,12
21:30:00,21:35:00,16.12,13
21:35:00,21:40:00,20.16,10
21:40:00,21:45:00,19.06,11
21:45:00,21:50:00,17.15,12
21:50:00,21:55:00,20.29,14
21:55:00,22:00:00,15.52,6
22:00:00,22:05:00,22.4,14
22:05:00,22:10:00,21.38,13
22:10:00,22:15:00,28.23,6
22:15:00,22:20:00,26.49,18
22:20:00,22:25:00,20.34,14
22:25:00,22:30:00,21.15,12
22:30:00,22:35:00,23.13,13
22:35:00,22:40:00,26.93,15
22:40:00,22:45:00,18.93,12
22:45:00,22:50:00,18.67,18
22:50:00,22:55:00,16.01,11
22:55:00,23:00:00,21.28,13
23:00:00,23:05:00,22.13,13
23:05:00,23:10:00,17.01,10
23:10:00,23:15:00,20.02,10
23:15:00,23:20:00,24.52,6
23:20:00,23:25:00,27.6,7
23:25:00,23:30:00,20.97,8
23:30:00,23:35:00,26.08,10
23:35:00,23:40:00,26.43,11
23:40:00,23:45:00,19.62,7
23:45:00,23:50:00,17.67,14
23:50:00,23:55:00,17.21,11
