FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,27.51,14
00:00:00,00:05:00,38,1
00:05:00,00:10:00,33.57,5
00:10:00,00:15:00,28.48,5
00:15:00,00:20:00,27.28,8
00:20:00,00:25:00,24.68,12
00:25:00,00:30:00,28.88,4
00:30:00,00:35:00,26.09,8
00:35:00,00:40:00,26.07,2
00:40:00,00:45:00,39.35,6
00:45:00,00:50:00,32.85,6
00:50:00,00:55:00,29.58,6
00:55:00,01:00:00,25.42,4
01:00:00,01:05:00,28.96,6
01:05:00,01:10:00,31.39,4
01:10:00,01:15:00,35.15,2
01:15:00,01:20:00,39.63,7
01:20:00,01:25:00,27.54,8
01:25:00,01:30:00,29.1,5
01:30:00,01:35:00,18.53,7
01:35:00,01:40:00,31.44,7
01:40:00,01:45:00,21.48,3
01:45:00,01:50:00,34.91,7
01:50:00,01:55:00,43.32,5
01:55:00,02:00:00,31.75,5
02:00:00,02:05:00,14.4,3
02:05:00,02:10:00,30.97,5
02:10:00,02:15:00,23.63,4
02:15:00,02:20:00,20.28,7
02:20:00,02:25:00,25.88,9
02:25:00,02:30:00,34.32,7
02:30:00,02:35:00,36.35,10
02:35:00,02:40:00,49.24,3
02:40:00,02:45:00,29.99,8
02:45:00,02:50:00,34.54,4
02:50:00,02:55:00,31.58,10
02:55:00,03:00:00,31.31,7
03:05:00,03:10:00,45.89,4
03:10:00,03:15:00,32.4,2
03:15:00,03:20:00,50.12,3
03:20:00,03:25:00,44.42,1
03:25:00,03:30:00,34.92,6
03:30:00,03:35:00,41.67,6
03:35:00,03:40:00,23.88,4
03:40:00,03:45:00,20.71,11
03:45:00,03:50:00,36.27,10
03:55:00,04:00:00,23.14,7
04:00:00,04:05:00,38.3,4
04:05:00,04:10:00,34.54,6
04:15:00,04:20:00,23.26,3
04:20:00,04:25:00,24.67,7
04:25:00,04:30:00,45.16,4
04:30:00,04:35:00,29.6,9
04:35:00,04:40:00,27.74,9
04:40:00,04:45:00,26.77,9
04:45:00,04:50:00,31.77,5
04:50:00,04:55:00,31.54,9
04:55:00,05:00:00,32.64,9
05:00:00,05:05:00,25.98,3
05:05:00,05:10:00,17.62,8
05:10:00,05:15:00,27.58,5
05:15:00,05:20:00,37.84,9
05:20:00,05:25:00,8.27,10
05:25:00,05:30:00,28.07,4
05:30:00,05:35:00,29.73,5
05:35:00,05:40:00,20.88,4
05:40:00,05:45:00,36.01,9
05:45:00,05:50:00,28.14,5
05:50:00,05:55:00,28.28,11
05:55:00,06:00:00,31.1,11
06:00:00,06:05:00,25.19,6
06:05:00,06:10:00,24.31,6
06:10:00,06:15:00,20.46,15
06:15:00,06:20:00,26.1,13
06:20:00,06:25:00,29.9,7
06:25:00,06:30:00,25.29,13
06:30:00,06:35:00,31.99,12
06:35:00,06:40:00,15.36,8
06:40:00,06:45:00,32.94,5
06:45:00,06:50:00,21.25,10
06:50:00,06:55:00,8.88,6
06:55:00,07:00:00,21.46,8
07:00:00,07:05:00,21.16,7
07:05:00,07:10:00,23.44,10
07:10:00,07:15:00,24.17,10
07:15:00,07:20:00,17.77,7
07:20:00,07:25:00,21.49,13
07:25:00,07:30:00,19.1,10
07:30:00,07:35:00,11.61,12
07:35:00,07:40:00,15.14,12
07:40:00,07:45:00,13.06,11
07:45:00,07:50:00,18.05,9
07:50:00,07:55:00,16.51,13
07:55:00,08:00:00,13.71,10
08:00:00,08:05:00,21.85,17
08:05:00,08:10:00,26.68,11
08:10:00,08:15:00,26.59,7
08:15:00,08:20:00,17.6,12
08:20:00,08:25:00,22.76,4
08:25:00,08:30:00,23.35,9
08:30:00,08:35:00,16.6,11
08:35:00,08:40:00,9.3,13
08:40:00,08:45:00,15.71,21
08:45:00,08:50:00,17.7,15
08:50:00,08:55:00,16.29,12
08:55:00,09:00:00,11.82,16
09:00:00,09:05:00,12.45,6
09:05:00,09:10:00,12.37,13
09:10:00,09:15:00,12.44,17
09:15:00,09:20:00,15.22,21
