FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,22.4,9
00:00:00,00:05:00,34.5,11
00:05:00,00:10:00,33.8,11
00:10:00,00:15:00,34.37,5
00:15:00,00:20:00,26.25,5
00:20:00,00:25:00,30.21,9
00:25:00,00:30:00,49.16,9
00:30:00,00:35:00,35.73,12
00:35:00,00:40:00,29.09,9
00:40:00,00:45:00,31.18,6
00:45:00,00:50:00,35.64,6
00:50:00,00:55:00,24.85,11
00:55:00,01:00:00,30.94,6
01:00:00,01:05:00,44.61,4
01:05:00,01:10:00,28.49,8
01:10:00,01:15:00,33.2,5
01:15:00,01:20:00,38.19,4
01:20:00,01:25:00,34.18,11
01:25:00,01:30:00,21.51,4
01:30:00,01:35:00,18.26,2
01:35:00,01:40:00,25,11
01:40:00,01:45:00,27.08,6
01:45:00,01:50:00,24.8,6
01:50:00,01:55:00,48.59,6
01:55:00,02:00:00,29.78,6
02:00:00,02:05:00,51.04,1
02:05:00,02:10:00,16.52,5
02:10:00,02:15:00,31.12,5
02:15:00,02:20:00,38.06,7
02:20:00,02:25:00,35.21,8
02:25:00,02:30:00,22.56,3
02:30:00,02:35:00,39.69,5
02:35:00,02:40:00,25.92,4
02:40:00,02:45:00,24.86,6
02:45:00,02:50:00,26.61,9
02:50:00,02:55:00,31.59,3
02:55:00,03:00:00,50.17,3
03:00:00,03:05:00,2.59,1
03:05:00,03:10:00,28.13,4
03:15:00,03:20:00,33.8,4
03:20:00,03:25:00,17.8,5
03:25:00,03:30:00,6.05,4
03:30:00,03:35:00,34.52,9
03:35:00,03:40:00,24.88,6
03:40:00,03:45:00,31.75,4
03:45:00,03:50:00,33.97,9
03:50:00,03:55:00,24.15,5
03:55:00,04:00:00,36.39,5
04:00:00,04:05:00,17.55,6
04:05:00,04:10:00,44.24,4
04:10:00,04:15:00,34.62,4
04:15:00,04:20:00,29.89,5
04:20:00,04:25:00,32.78,7
04:25:00,04:30:00,32.04,6
04:30:00,04:35:00,29.79,7
04:35:00,04:40:00,27.69,7
04:40:00,04:45:00,36.06,7
04:45:00,04:50:00,32.83,5
04:50:00,04:55:00,24.08,7
04:55:00,05:00:00,39.53,6
05:00:00,05:05:00,19.86,6
05:05:00,05:10:00,32.84,9
05:10:00,05:15:00,22.23,6
05:15:00,05:20:00,27.97,5
05:20:00,05:25:00,28.65,11
05:25:00,05:30:00,30.72,8
05:30:00,05:35:00,34.65,8
05:35:00,05:40:00,24.05,7
05:40:00,05:45:00,25.52,3
05:45:00,05:50:00,37.74,9
05:50:00,05:55:00,33.09,4
05:55:00,06:00:00,23.45,8
06:00:00,06:05:00,19.72,11
06:05:00,06:10:00,21.42,6
06:10:00,06:15:00,22.91,6
06:15:00,06:20:00,17.78,10
06:20:00,06:25:00,32.88,13
06:25:00,06:30:00,24.65,10
06:30:00,06:35:00,31.76,6
06:35:00,06:40:00,19.19,15
06:40:00,06:45:00,13.16,15
06:45:00,06:50:00,18.82,12
06:50:00,06:55:00,32.45,12
06:55:00,07:00:00,19.35,3
07:00:00,07:05:00,19.76,9
07:05:00,07:10:00,16.27,10
07:10:00,07:15:00,17.64,7
