FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,16.1,6
00:00:00,00:05:00,32.47,6
00:05:00,00:10:00,39.74,3
00:10:00,00:15:00,30.24,4
00:15:00,00:20:00,30.98,5
00:20:00,00:25:00,25.01,8
00:25:00,00:30:00,19.36,4
00:30:00,00:35:00,25.99,5
00:35:00,00:40:00,22.47,5
00:40:00,00:45:00,18.23,6
00:45:00,00:50:00,28.71,2
00:50:00,00:55:00,30.64,3
00:55:00,01:00:00,17.4,12
01:00:00,01:05:00,8.68,4
01:05:00,01:10:00,25.74,9
01:10:00,01:15:00,24.55,12
01:15:00,01:20:00,25.51,6
01:20:00,01:25:00,23.04,4
01:25:00,01:30:00,25.16,7
01:30:00,01:35:00,8.87,2
01:35:00,01:40:00,18.43,6
01:40:00,01:45:00,20.87,5
01:45:00,01:50:00,19.6,7
01:50:00,01:55:00,34.89,2
01:55:00,02:00:00,14.09,3
02:00:00,02:05:00,21.09,4
02:05:00,02:10:00,23.24,4
02:10:00,02:15:00,27.6,3
02:15:00,02:20:00,23.2,6
02:20:00,02:25:00,23.16,7
02:25:00,02:30:00,25.6,9
02:30:00,02:35:00,36.6,4
02:35:00,02:40:00,18.79,5
02:45:00,02:50:00,22.38,4
02:50:00,02:55:00,25.71,4
02:55:00,03:00:00,20.54,9
03:00:00,03:05:00,29.68,1
03:05:00,03:10:00,9.26,2
03:10:00,03:15:00,21.17,2
03:15:00,03:20:00,18.4,2
03:20:00,03:25:00,32.44,4
03:25:00,03:30:00,18.39,1
03:30:00,03:35:00,30.94,10
03:35:00,03:40:00,17.17,5
03:45:00,03:50:00,29.57,3
03:55:00,04:00:00,28.61,3
04:00:00,04:05:00,23.8,4
04:05:00,04:10:00,29.01,4
04:10:00,04:15:00,41.8,3
04:20:00,04:25:00,28.68,1
04:25:00,04:30:00,30.09,3
04:30:00,04:35:00,24.94,3
04:35:00,04:40:00,25.4,5
04:40:00,04:45:00,31.94,3
04:45:00,04:50:00,30.66,7
04:50:00,04:55:00,25.5,5
04:55:00,05:00:00,13.03,3
05:00:00,05:05:00,13.02,4
05:05:00,05:10:00,23.21,10
05:10:00,05:15:00,23.4,9
05:15:00,05:20:00,23.06,7
05:20:00,05:25:00,19.77,5
05:25:00,05:30:00,14.89,7
05:30:00,05:35:00,25.97,4
05:35:00,05:40:00,14.12,8
05:40:00,05:45:00,24.34,8
05:45:00,05:50:00,17.03,10
05:50:00,05:55:00,18.73,7
05:55:00,06:00:00,19.5,11
06:00:00,06:05:00,26.01,10
06:05:00,06:10:00,17.84,6
06:10:00,06:15:00,27.56,17
