FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,30.03,4
00:00:00,00:05:00,23.92,4
00:05:00,00:10:00,22.52,6
00:10:00,00:15:00,25.5,13
00:20:00,00:25:00,23.42,8
00:25:00,00:30:00,28.87,3
00:30:00,00:35:00,30.51,6
00:35:00,00:40:00,20.04,3
00:40:00,00:45:00,31.92,1
00:45:00,00:50:00,20.9,4
00:50:00,00:55:00,19.02,4
00:55:00,01:00:00,24.28,5
01:00:00,01:05:00,23.05,4
01:05:00,01:10:00,33.11,2
01:10:00,01:15:00,15.66,8
01:15:00,01:20:00,7.64,2
01:20:00,01:25:00,27.15,7
01:25:00,01:30:00,25.73,5
01:30:00,01:35:00,35.15,3
01:35:00,01:40:00,12.43,4
01:40:00,01:45:00,16.52,5
01:45:00,01:50:00,24.79,3
01:50:00,01:55:00,27.19,5
02:00:00,02:05:00,24.46,7
02:05:00,02:10:00,13.22,4
02:10:00,02:15:00,23.19,6
02:15:00,02:20:00,19.88,11
02:20:00,02:25:00,23.96,5
02:25:00,02:30:00,21.86,5
02:30:00,02:35:00,28.5,6
02:35:00,02:40:00,35.17,3
02:40:00,02:45:00,28.8,3
02:45:00,02:50:00,34.36,4
02:50:00,02:55:00,30.55,5
02:55:00,03:00:00,22.05,4
03:00:00,03:05:00,26.86,1
03:05:00,03:10:00,24.77,6
03:10:00,03:15:00,24.96,5
03:15:00,03:20:00,21.11,6
03:20:00,03:25:00,31.71,3
03:25:00,03:30:00,21.36,3
03:30:00,03:35:00,21.69,5
03:35:00,03:40:00,27.64,4
03:40:00,03:45:00,23.73,4
03:45:00,03:50:00,25.41,4
03:50:00,03:55:00,39.35,1
03:55:00,04:00:00,25.5,5
04:00:00,04:05:00,4.22,2
04:05:00,04:10:00,30.93,5
04:10:00,04:15:00,34.56,5
04:15:00,04:20:00,32.09,4
04:20:00,04:25:00,30.53,9
04:25:00,04:30:00,33.73,6
04:30:00,04:35:00,19.23,1
04:35:00,04:40:00,25.85,2
04:40:00,04:45:00,26.99,2
04:45:00,04:50:00,17.75,3
04:50:00,04:55:00,19.52,5
04:55:00,05:00:00,12.41,3
05:00:00,05:05:00,18.7,4
05:05:00,05:10:00,9.43,10
05:10:00,05:15:00,22.88,8
05:15:00,05:20:00,25.2,7
05:20:00,05:25:00,25.25,12
05:25:00,05:30:00,23.96,5
05:30:00,05:35:00,32,7
05:35:00,05:40:00,33.89,2
05:40:00,05:45:00,19.35,10
05:45:00,05:50:00,21.65,12
05:50:00,05:55:00,20.64,2
05:55:00,06:00:00,30.12,5
06:00:00,06:05:00,16.35,4
