FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,22.73,7
00:00:00,00:05:00,21.32,2
00:05:00,00:10:00,16.9,2
00:10:00,00:15:00,17.49,3
00:15:00,00:20:00,21.08,7
00:20:00,00:25:00,14.71,3
00:25:00,00:30:00,22.3,4
00:30:00,00:35:00,29.1,4
00:35:00,00:40:00,19.77,12
00:40:00,00:45:00,15.57,6
00:45:00,00:50:00,26.66,2
00:50:00,00:55:00,28.09,3
00:55:00,01:00:00,14.18,4
01:00:00,01:05:00,15.24,1
01:05:00,01:10:00,15.83,2
01:10:00,01:15:00,24.42,8
01:15:00,01:20:00,13.64,4
01:20:00,01:25:00,17.85,3
01:25:00,01:30:00,27.55,2
01:30:00,01:35:00,22.56,1
01:35:00,01:40:00,18.18,9
01:40:00,01:45:00,21.15,1
01:45:00,01:50:00,20.07,6
01:50:00,01:55:00,23.14,6
01:55:00,02:00:00,12.54,5
02:00:00,02:05:00,25.33,3
02:05:00,02:10:00,21.31,3
02:10:00,02:15:00,25.21,5
02:15:00,02:20:00,18.46,4
02:20:00,02:25:00,25.27,2
02:30:00,02:35:00,29.15,6
02:35:00,02:40:00,28.11,5
02:40:00,02:45:00,22.78,3
02:45:00,02:50:00,19.24,8
02:50:00,02:55:00,36.85,2
02:55:00,03:00:00,26.43,2
03:05:00,03:10:00,12.53,3
03:15:00,03:20:00,30.63,2
03:20:00,03:25:00,34.89,2
03:25:00,03:30:00,20.08,2
03:30:00,03:35:00,17.11,3
03:35:00,03:40:00,28.39,4
03:45:00,03:50:00,14.71,3
03:50:00,03:55:00,8.07,3
03:55:00,04:00:00,22.54,2
04:00:00,04:05:00,15.8,6
04:05:00,04:10:00,21.92,5
04:10:00,04:15:00,25.25,1
04:15:00,04:20:00,30.76,1
04:20:00,04:25:00,29.18,2
04:25:00,04:30:00,21.95,3
04:30:00,04:35:00,13.18,3
04:35:00,04:40:00,24.17,1
04:40:00,04:45:00,21.49,3
04:45:00,04:50:00,23.41,4
04:50:00,04:55:00,15.03,3
04:55:00,05:00:00,20.98,5
05:00:00,05:05:00,21.76,3
05:05:00,05:10:00,25.48,6
05:10:00,05:15:00,12.17,7
05:20:00,05:25:00,18.49,9
05:25:00,05:30:00,15.92,7
05:30:00,05:35:00,21.11,7
05:35:00,05:40:00,27.06,6
05:40:00,05:45:00,31.76,5
05:45:00,05:50:00,19.74,12
05:50:00,05:55:00,19.64,7
05:55:00,06:00:00,17.91,6
06:00:00,06:05:00,19.53,7
06:05:00,06:10:00,20.57,9
06:10:00,06:15:00,27.26,13
06:15:00,06:20:00,19.79,5
06:20:00,06:25:00,12.89,20
06:25:00,06:30:00,13.88,13
06:30:00,06:35:00,9.03,16
06:35:00,06:40:00,9.44,22
06:40:00,06:45:00,5.03,24
06:45:00,06:50:00,7.4,28
06:50:00,06:55:00,12.17,17
06:55:00,07:00:00,14.12,22
07:00:00,07:05:00,17.57,20
07:05:00,07:10:00,11.79,11
07:10:00,07:15:00,7.6,10
07:15:00,07:20:00,5.05,11
07:20:00,07:25:00,5,13
07:25:00,07:30:00,6.07,22
07:30:00,07:35:00,6.7,28
07:35:00,07:40:00,11.18,18
07:40:00,07:45:00,13.97,19
07:45:00,07:50:00,9.99,12
07:50:00,07:55:00,9.29,11
07:55:00,08:00:00,11.3,12
08:00:00,08:05:00,11.65,16
08:05:00,08:10:00,8.29,11
08:10:00,08:15:00,11.77,20
08:15:00,08:20:00,19.35,9
08:20:00,08:25:00,16.49,13
08:25:00,08:30:00,13.75,11
08:30:00,08:35:00,12.25,11
08:35:00,08:40:00,14.07,7
08:40:00,08:45:00,5.59,9
08:45:00,08:50:00,12.71,4
08:50:00,08:55:00,9.73,18
08:55:00,09:00:00,9.94,12
09:00:00,09:05:00,16.04,7
09:05:00,09:10:00,9.77,13
09:10:00,09:15:00,8.85,6
09:15:00,09:20:00,9.05,13
09:20:00,09:25:00,9.36,6
09:25:00,09:30:00,7.55,19
09:30:00,09:35:00,9.22,13
09:35:00,09:40:00,7.03,15
09:40:00,09:45:00,11.18,8
09:45:00,09:50:00,7.87,12
09:50:00,09:55:00,10.01,13
09:55:00,10:00:00,19.69,11
10:00:00,10:05:00,10.1,19
10:05:00,10:10:00,15.03,11
10:10:00,10:15:00,22.86,8
