FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,17.32,11
00:00:00,00:05:00,36.46,4
00:05:00,00:10:00,26.97,4
00:10:00,00:15:00,21.24,3
00:15:00,00:20:00,22.35,11
00:20:00,00:25:00,23.33,7
00:25:00,00:30:00,22.38,7
00:30:00,00:35:00,33.65,7
00:35:00,00:40:00,30.92,5
00:40:00,00:45:00,30.06,3
00:45:00,00:50:00,22.25,4
00:50:00,00:55:00,29.02,13
00:55:00,01:00:00,35.34,2
01:00:00,01:05:00,28.33,6
01:05:00,01:10:00,23.76,5
01:10:00,01:15:00,26.52,6
01:15:00,01:20:00,29.62,3
01:20:00,01:25:00,24.58,5
01:25:00,01:30:00,33.52,5
01:30:00,01:35:00,18.83,4
01:35:00,01:40:00,28.33,3
01:40:00,01:45:00,12.29,5
01:45:00,01:50:00,32.02,6
01:50:00,01:55:00,32.43,4
01:55:00,02:00:00,26.06,4
02:00:00,02:05:00,19.52,3
02:05:00,02:10:00,25.29,10
02:15:00,02:20:00,18.02,3
02:20:00,02:25:00,12.23,2
02:25:00,02:30:00,22.37,5
02:30:00,02:35:00,22.03,4
02:35:00,02:40:00,22.28,2
02:40:00,02:45:00,27.36,4
02:45:00,02:50:00,20.36,5
02:50:00,02:55:00,31.46,5
02:55:00,03:00:00,25.84,4
03:05:00,03:10:00,24.89,5
03:10:00,03:15:00,27.74,1
03:15:00,03:20:00,19.85,3
03:20:00,03:25:00,27.39,2
03:25:00,03:30:00,33.53,2
03:30:00,03:35:00,25.5,5
03:35:00,03:40:00,23.18,1
03:40:00,03:45:00,29.75,3
03:45:00,03:50:00,22.22,2
03:50:00,03:55:00,42.3,1
03:55:00,04:00:00,26.36,4
04:00:00,04:05:00,26.61,5
04:05:00,04:10:00,21.42,1
04:10:00,04:15:00,27.01,7
04:15:00,04:20:00,21.96,6
04:20:00,04:25:00,15.37,2
04:25:00,04:30:00,33.18,1
04:30:00,04:35:00,24.96,4
04:35:00,04:40:00,29.68,1
04:40:00,04:45:00,24.67,5
04:45:00,04:50:00,30.53,7
04:50:00,04:55:00,38.61,3
04:55:00,05:00:00,30.48,4
05:00:00,05:05:00,21.57,4
05:05:00,05:10:00,24.72,5
05:10:00,05:15:00,30.35,5
05:15:00,05:20:00,27.92,9
05:20:00,05:25:00,23.5,8
05:25:00,05:30:00,24.18,4
05:30:00,05:35:00,34.31,11
05:35:00,05:40:00,19.12,4
05:40:00,05:45:00,26.26,11
05:45:00,05:50:00,22.48,13
05:50:00,05:55:00,16.48,8
05:55:00,06:00:00,10.93,4
06:00:00,06:05:00,18.33,7
06:05:00,06:10:00,18.36,14
06:10:00,06:15:00,19.13,7
06:15:00,06:20:00,16.75,7
06:20:00,06:25:00,26.41,5
06:25:00,06:30:00,17.37,16
06:30:00,06:35:00,28.69,2
06:35:00,06:40:00,16.19,9
06:40:00,06:45:00,29.46,15
06:45:00,06:50:00,20.61,12
06:50:00,06:55:00,25.7,5
06:55:00,07:00:00,21.26,6
07:00:00,07:05:00,26.27,5
07:05:00,07:10:00,20.61,11
07:10:00,07:15:00,22.94,5
07:15:00,07:20:00,24.04,9
07:20:00,07:25:00,30.2,8
07:25:00,07:30:00,31.27,9
07:30:00,07:35:00,25.76,6
07:35:00,07:40:00,20.6,13
07:40:00,07:45:00,19.5,7
07:45:00,07:50:00,21.27,9
07:50:00,07:55:00,18.27,7
07:55:00,08:00:00,16.42,12
08:00:00,08:05:00,16.02,6
08:05:00,08:10:00,17.94,3
08:10:00,08:15:00,17.74,16
08:15:00,08:20:00,15.28,6
08:20:00,08:25:00,15.65,18
08:25:00,08:30:00,19.81,7
08:30:00,08:35:00,12.56,13
08:35:00,08:40:00,17.38,10
08:40:00,08:45:00,20.78,5
08:45:00,08:50:00,26.66,11
08:50:00,08:55:00,15.57,7
08:55:00,09:00:00,17.47,16
09:00:00,09:05:00,13.14,12
09:05:00,09:10:00,18.74,10
09:10:00,09:15:00,26.94,6
09:15:00,09:20:00,18,12
09:20:00,09:25:00,17.49,13
09:25:00,09:30:00,16.5,12
09:30:00,09:35:00,8.05,7
09:35:00,09:40:00,10.39,11
09:40:00,09:45:00,15.42,9
09:45:00,09:50:00,15.35,10
09:50:00,09:55:00,17.74,11
09:55:00,10:00:00,20.47,19
10:00:00,10:05:00,15.17,7
10:05:00,10:10:00,13.73,8
10:10:00,10:15:00,16.06,7
10:15:00,10:20:00,13.01,24
10:20:00,10:25:00,15.49,8
10:25:00,10:30:00,14.08,14
10:30:00,10:35:00,18.01,20
10:35:00,10:40:00,17.9,14
10:40:00,10:45:00,10.11,9
10:45:00,10:50:00,13.92,12
10:50:00,10:55:00,16.67,3
10:55:00,11:00:00,24.36,7
11:00:00,11:05:00,15.34,20
11:05:00,11:10:00,8.98,7
11:10:00,11:15:00,15.06,16
11:15:00,11:20:00,13.95,12
11:20:00,11:25:00,8.54,14
11:25:00,11:30:00,14.13,13
11:30:00,11:35:00,10.96,12
11:35:00,11:40:00,9.85,18
11:40:00,11:45:00,9.34,21
11:45:00,11:50:00,13.18,19
11:50:00,11:55:00,8.47,10
11:55:00,12:00:00,10.86,14
12:00:00,12:05:00,7.6,7
12:05:00,12:10:00,10.63,8
12:10:00,12:15:00,9.61,16
12:15:00,12:20:00,9.5,6
12:20:00,12:25:00,13.14,8
12:25:00,12:30:00,8.73,11
12:30:00,12:35:00,6.47,12
12:35:00,12:40:00,12.93,24
12:40:00,12:45:00,13.72,12
12:45:00,12:50:00,9.99,5
12:50:00,12:55:00,11.5,11
12:55:00,13:00:00,5.68,7
13:00:00,13:05:00,10.21,13
13:05:00,13:10:00,13.9,16
13:10:00,13:15:00,6.94,19
13:15:00,13:20:00,10.75,19
13:20:00,13:25:00,8.8,13
13:25:00,13:30:00,8.98,20
13:30:00,13:35:00,20.13,10
13:35:00,13:40:00,17.67,15
13:40:00,13:45:00,11.37,7
13:45:00,13:50:00,16.48,11
13:50:00,13:55:00,15.71,7
13:55:00,14:00:00,10.19,8
14:00:00,14:05:00,6.4,14
14:05:00,14:10:00,5.13,9
14:10:00,14:15:00,5.64,19
14:15:00,14:20:00,6.27,14
14:20:00,14:25:00,5.67,16
14:25:00,14:30:00,3.55,14
14:30:00,14:35:00,10.61,10
14:35:00,14:40:00,8.92,19
14:40:00,14:45:00,6.78,9
14:45:00,14:50:00,7.87,15
14:50:00,14:55:00,6.43,10
