FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,27.73,4
00:00:00,00:05:00,22.85,3
00:05:00,00:10:00,27.69,4
00:10:00,00:15:00,26.62,6
00:15:00,00:20:00,23.26,3
00:20:00,00:25:00,25.2,5
00:25:00,00:30:00,17.03,3
00:30:00,00:35:00,24.2,5
00:35:00,00:40:00,27.89,3
00:40:00,00:45:00,20.1,9
00:45:00,00:50:00,19.95,5
00:50:00,00:55:00,31.33,1
00:55:00,01:00:00,30.76,2
01:00:00,01:05:00,23.83,1
01:05:00,01:10:00,31.33,1
01:10:00,01:15:00,13.76,1
01:15:00,01:20:00,17.64,2
01:20:00,01:25:00,28.48,4
01:25:00,01:30:00,24.33,5
01:30:00,01:35:00,18.19,4
01:35:00,01:40:00,6.45,2
01:40:00,01:45:00,20.09,4
01:45:00,01:50:00,7.07,2
01:50:00,01:55:00,30.64,7
01:55:00,02:00:00,15.79,3
02:00:00,02:05:00,7.58,2
02:05:00,02:10:00,18.49,6
02:10:00,02:15:00,22.11,4
02:15:00,02:20:00,30.23,4
02:20:00,02:25:00,37.6,1
02:25:00,02:30:00,26.52,5
02:30:00,02:35:00,16.7,3
02:35:00,02:40:00,34.88,5
02:40:00,02:45:00,23.77,3
02:50:00,02:55:00,31.86,4
02:55:00,03:00:00,15.84,4
03:00:00,03:05:00,0.66,1
03:05:00,03:10:00,25.64,2
03:10:00,03:15:00,8.96,2
03:15:00,03:20:00,31.17,2
03:20:00,03:25:00,31.33,1
03:25:00,03:30:00,22.04,4
03:30:00,03:35:00,40.29,1
03:35:00,03:40:00,14.15,4
03:40:00,03:45:00,25.64,3
03:45:00,03:50:00,26.26,5
03:50:00,03:55:00,39.3,5
03:55:00,04:00:00,38.16,6
04:00:00,04:05:00,34.86,3
04:05:00,04:10:00,32.59,2
04:10:00,04:15:00,38.45,1
04:15:00,04:20:00,21.15,1
04:20:00,04:25:00,13.88,2
04:25:00,04:30:00,25.35,3
04:30:00,04:35:00,32.54,1
04:35:00,04:40:00,17.48,3
04:40:00,04:45:00,21.84,2
04:45:00,04:50:00,28.4,6
04:50:00,04:55:00,25.54,5
04:55:00,05:00:00,29.68,1
05:00:00,05:05:00,32.9,2
05:05:00,05:10:00,25.37,7
05:10:00,05:15:00,26.4,4
05:15:00,05:20:00,17.61,13
05:20:00,05:25:00,15.07,3
05:25:00,05:30:00,24.47,6
05:30:00,05:35:00,24.97,7
05:35:00,05:40:00,18.23,9
05:40:00,05:45:00,26.08,12
05:45:00,05:50:00,22.36,11
05:50:00,05:55:00,31.12,7
05:55:00,06:00:00,25.52,10
06:00:00,06:05:00,20.38,10
06:05:00,06:10:00,18.48,6
06:10:00,06:15:00,14.98,20
06:15:00,06:20:00,15.33,10
06:20:00,06:25:00,16.92,22
06:25:00,06:30:00,15.58,16
06:30:00,06:35:00,15.14,26
06:35:00,06:40:00,16.04,15
06:40:00,06:45:00,11.19,20
06:45:00,06:50:00,13.63,21
06:50:00,06:55:00,16.14,18
06:55:00,07:00:00,13.81,24
07:00:00,07:05:00,14.61,21
07:05:00,07:10:00,8.17,13
07:10:00,07:15:00,10.69,22
07:15:00,07:20:00,9.37,28
07:20:00,07:25:00,7.48,11
07:25:00,07:30:00,16.85,21
07:30:00,07:35:00,14,15
07:35:00,07:40:00,15.38,14
07:40:00,07:45:00,10.26,14
07:45:00,07:50:00,8.11,12
07:50:00,07:55:00,12.13,5
07:55:00,08:00:00,8.35,26
08:00:00,08:05:00,9.92,9
08:05:00,08:10:00,11.1,18
08:10:00,08:15:00,13.26,12
08:15:00,08:20:00,16.32,20
