FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,7.29,3
00:00:00,00:05:00,16.36,3
00:05:00,00:10:00,21.15,1
00:10:00,00:15:00,20.25,3
00:15:00,00:20:00,24.31,11
00:20:00,00:25:00,23.32,7
00:25:00,00:30:00,17.26,6
00:30:00,00:35:00,30.55,9
00:35:00,00:40:00,28.79,3
00:40:00,00:45:00,34.39,3
00:45:00,00:50:00,39.22,3
00:50:00,00:55:00,33.02,4
00:55:00,01:00:00,25.42,2
01:00:00,01:05:00,27.15,3
01:05:00,01:10:00,20.89,4
01:10:00,01:15:00,30.76,1
01:15:00,01:20:00,38.31,2
01:20:00,01:25:00,27.8,3
01:25:00,01:30:00,24.06,5
01:30:00,01:35:00,21.08,5
01:35:00,01:40:00,21.73,3
01:40:00,01:45:00,20.72,2
01:45:00,01:50:00,1.01,1
01:50:00,01:55:00,39.35,1
01:55:00,02:00:00,42.3,1
02:00:00,02:05:00,14.27,3
02:05:00,02:10:00,20.75,2
02:10:00,02:15:00,27.3,2
02:15:00,02:20:00,16.7,3
02:20:00,02:25:00,20.89,1
02:25:00,02:30:00,19.79,2
02:30:00,02:35:00,32.04,7
02:35:00,02:40:00,28.95,5
02:40:00,02:45:00,34.25,4
02:45:00,02:50:00,29.54,3
02:50:00,02:55:00,20.44,2
02:55:00,03:00:00,25.16,8
03:05:00,03:10:00,18.8,1
03:10:00,03:15:00,30.76,2
03:15:00,03:20:00,20.29,2
03:20:00,03:25:00,18.39,6
03:25:00,03:30:00,26.49,4
03:30:00,03:35:00,24.65,7
03:35:00,03:40:00,23.18,1
03:40:00,03:45:00,26.83,4
03:45:00,03:50:00,20.63,3
03:50:00,03:55:00,24.02,9
03:55:00,04:00:00,29.93,5
04:00:00,04:05:00,32.67,2
04:05:00,04:10:00,27.99,5
04:10:00,04:15:00,30.76,1
04:20:00,04:25:00,13.82,2
04:25:00,04:30:00,32.35,3
04:30:00,04:35:00,13.58,4
04:35:00,04:40:00,24.95,3
04:40:00,04:45:00,22.26,3
04:45:00,04:50:00,33.89,2
04:50:00,04:55:00,27.51,2
04:55:00,05:00:00,25.97,2
05:00:00,05:05:00,49.76,1
05:05:00,05:10:00,29.89,4
05:10:00,05:15:00,22.65,2
05:15:00,05:20:00,23.6,9
05:20:00,05:25:00,22.8,9
05:25:00,05:30:00,18.75,8
05:30:00,05:35:00,26.34,2
05:35:00,05:40:00,18.16,3
05:40:00,05:45:00,22.33,15
05:45:00,05:50:00,11.96,11
05:50:00,05:55:00,29.15,7
05:55:00,06:00:00,27.56,10
06:00:00,06:05:00,15.22,11
06:05:00,06:10:00,20.89,14
06:10:00,06:15:00,20.96,10
06:15:00,06:20:00,15.86,13
06:20:00,06:25:00,16.48,8
06:25:00,06:30:00,15.05,16
06:30:00,06:35:00,13.12,8
06:35:00,06:40:00,10.97,14
06:40:00,06:45:00,13.29,22
06:45:00,06:50:00,11.58,17
06:50:00,06:55:00,14.69,14
06:55:00,07:00:00,11.16,13
07:00:00,07:05:00,11.56,13
07:05:00,07:10:00,10.36,22
07:10:00,07:15:00,11.05,15
07:15:00,07:20:00,14.01,15
07:20:00,07:25:00,13,24
07:25:00,07:30:00,14.3,15
07:30:00,07:35:00,15.86,17
07:35:00,07:40:00,10.96,10
07:40:00,07:45:00,9.34,15
07:45:00,07:50:00,11.95,21
07:50:00,07:55:00,19.64,16
07:55:00,08:00:00,12.95,7
08:00:00,08:05:00,9.73,22
08:05:00,08:10:00,9.03,11
08:10:00,08:15:00,6.31,15
08:15:00,08:20:00,16.05,11
08:20:00,08:25:00,12.84,8
08:25:00,08:30:00,9.17,17
08:30:00,08:35:00,13.01,7
08:35:00,08:40:00,15.95,11
08:40:00,08:45:00,10.28,12
08:45:00,08:50:00,9.49,14
08:50:00,08:55:00,14.3,14
08:55:00,09:00:00,11.74,10
09:00:00,09:05:00,14.36,14
09:05:00,09:10:00,10.46,15
09:10:00,09:15:00,12.82,10
09:15:00,09:20:00,6.36,13
09:20:00,09:25:00,5.08,19
09:25:00,09:30:00,10.26,18
09:30:00,09:35:00,8.21,16
09:35:00,09:40:00,14.39,12
09:40:00,09:45:00,11.38,9
09:45:00,09:50:00,15.57,10
09:50:00,09:55:00,7.2,16
09:55:00,10:00:00,9.86,10
10:00:00,10:05:00,21.28,11
10:05:00,10:10:00,10.29,18
10:10:00,10:15:00,15.97,8
10:15:00,10:20:00,9.2,14
10:20:00,10:25:00,5.99,8
10:25:00,10:30:00,7.75,17
10:30:00,10:35:00,8.38,6
10:35:00,10:40:00,8.36,11
10:40:00,10:45:00,14.3,13
10:45:00,10:50:00,4.71,12
10:50:00,10:55:00,7.65,15
10:55:00,11:00:00,9.32,14
11:00:00,11:05:00,9.93,13
11:05:00,11:10:00,22.66,17
11:10:00,11:15:00,9.49,10
11:15:00,11:20:00,10.79,19
11:20:00,11:25:00,9.43,5
11:25:00,11:30:00,10.93,16
11:30:00,11:35:00,10.01,11
11:35:00,11:40:00,6.52,14
11:40:00,11:45:00,7.98,12
11:45:00,11:50:00,6.69,12
11:50:00,11:55:00,5.32,12
11:55:00,12:00:00,8.29,9
12:00:00,12:05:00,5.61,17
12:05:00,12:10:00,9.57,12
12:10:00,12:15:00,7.92,16
12:15:00,12:20:00,6.05,17
12:20:00,12:25:00,7.61,9
12:25:00,12:30:00,12.86,13
12:30:00,12:35:00,10.62,8
12:35:00,12:40:00,7.78,9
12:40:00,12:45:00,6.89,8
12:45:00,12:50:00,7.37,13
12:50:00,12:55:00,8.53,2
12:55:00,13:00:00,8.05,7
13:00:00,13:05:00,8.83,10
13:05:00,13:10:00,5.68,13
13:10:00,13:15:00,11.68,14
13:15:00,13:20:00,17.89,8
13:20:00,13:25:00,13.29,12
13:25:00,13:30:00,17.47,11
13:30:00,13:35:00,5.86,6
13:35:00,13:40:00,8.92,14
13:40:00,13:45:00,8.29,15
13:45:00,13:50:00,4.77,9
13:50:00,13:55:00,6.33,19
13:55:00,14:00:00,6.19,10
14:00:00,14:05:00,5.15,12
14:05:00,14:10:00,2.89,11
14:10:00,14:15:00,7.99,15
14:15:00,14:20:00,7.84,17
14:20:00,14:25:00,6.97,17
14:25:00,14:30:00,16.94,8
14:30:00,14:35:00,5.63,9
14:35:00,14:40:00,8.68,19
14:40:00,14:45:00,10.06,11
14:45:00,14:50:00,11.35,13
14:50:00,14:55:00,5.18,8
14:55:00,15:00:00,8.17,12
15:00:00,15:05:00,9.98,10
15:05:00,15:10:00,10.44,18
15:10:00,15:15:00,13.08,13
15:15:00,15:20:00,11.61,15
15:20:00,15:25:00,11.27,8
15:25:00,15:30:00,5.94,10
15:30:00,15:35:00,3.64,6
15:35:00,15:40:00,7.2,18
15:40:00,15:45:00,9.73,13
15:45:00,15:50:00,8.63,8
15:50:00,15:55:00,10.89,17
15:55:00,16:00:00,13.74,12
16:00:00,16:05:00,14.87,16
16:05:00,16:10:00,15.26,15
16:10:00,16:15:00,10.37,15
16:15:00,16:20:00,9.11,17
16:20:00,16:25:00,17.96,10
16:25:00,16:30:00,11.45,15
16:30:00,16:35:00,7.16,17
16:35:00,16:40:00,8.14,12
16:40:00,16:45:00,8.24,11
16:45:00,16:50:00,7.67,11
16:50:00,16:55:00,5.16,17
16:55:00,17:00:00,16.14,7
17:00:00,17:05:00,9.7,13
17:05:00,17:10:00,8.74,13
17:10:00,17:15:00,10.01,15
17:15:00,17:20:00,7.91,10
17:20:00,17:25:00,7.04,26
17:25:00,17:30:00,10.2,22
17:30:00,17:35:00,6.92,11
17:35:00,17:40:00,9.65,23
17:40:00,17:45:00,7.76,13
17:45:00,17:50:00,13.63,22
