FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,19.44,3
00:00:00,00:05:00,26.87,3
00:05:00,00:10:00,36.56,6
00:10:00,00:15:00,29.71,2
00:15:00,00:20:00,20.06,6
00:20:00,00:25:00,21.24,5
00:25:00,00:30:00,20.14,2
00:30:00,00:35:00,32.48,4
00:35:00,00:40:00,30.31,2
00:40:00,00:45:00,46.03,2
00:45:00,00:50:00,23.52,4
00:50:00,00:55:00,19.76,6
00:55:00,01:00:00,34.43,3
01:00:00,01:05:00,34.12,6
01:05:00,01:10:00,16.31,3
01:10:00,01:15:00,19.56,3
01:15:00,01:20:00,21.81,6
01:20:00,01:25:00,19.2,4
01:25:00,01:30:00,23.67,2
01:30:00,01:35:00,27.52,2
01:35:00,01:40:00,27.47,6
01:40:00,01:45:00,31.26,3
01:45:00,01:50:00,24.55,4
01:50:00,01:55:00,24.85,3
01:55:00,02:00:00,15.55,3
02:00:00,02:05:00,25.96,3
02:05:00,02:10:00,22.07,4
02:10:00,02:15:00,21.89,4
02:15:00,02:20:00,28.68,1
02:20:00,02:25:00,42.3,1
02:25:00,02:30:00,41.47,2
02:30:00,02:35:00,29.86,5
02:35:00,02:40:00,34.39,4
02:40:00,02:45:00,32.14,2
02:45:00,02:50:00,24.37,4
02:50:00,02:55:00,23.25,6
02:55:00,03:00:00,22.81,3
03:00:00,03:05:00,39.35,1
03:05:00,03:10:00,27.83,3
03:10:00,03:15:00,21.15,1
03:15:00,03:20:00,26.67,5
03:20:00,03:25:00,30.44,2
03:25:00,03:30:00,19.61,2
03:30:00,03:35:00,20.63,1
03:35:00,03:40:00,21.64,4
03:40:00,03:45:00,32.45,2
03:45:00,03:50:00,26.37,11
03:50:00,03:55:00,25.46,10
03:55:00,04:00:00,23.77,3
04:00:00,04:05:00,18.19,1
04:05:00,04:10:00,30.21,2
04:10:00,04:15:00,20.77,4
04:15:00,04:20:00,32.49,2
04:20:00,04:25:00,31.16,2
04:30:00,04:35:00,21.66,5
04:35:00,04:40:00,42.3,1
04:40:00,04:45:00,25.18,5
04:45:00,04:50:00,22.8,3
04:50:00,04:55:00,23.71,2
04:55:00,05:00:00,28.3,6
05:00:00,05:05:00,30.61,4
05:05:00,05:10:00,21.86,5
05:10:00,05:15:00,27.77,9
05:15:00,05:20:00,20.05,5
05:20:00,05:25:00,14.39,6
05:25:00,05:30:00,24.27,14
05:30:00,05:35:00,27.25,5
05:35:00,05:40:00,25.61,13
05:40:00,05:45:00,28.68,3
05:45:00,05:50:00,20.26,6
05:55:00,06:00:00,27.03,7
06:00:00,06:05:00,34.17,7
06:05:00,06:10:00,19.54,8
06:10:00,06:15:00,21.53,7
06:15:00,06:20:00,41.27,1
06:20:00,06:25:00,15.77,5
06:25:00,06:30:00,21.34,6
06:30:00,06:35:00,29.27,6
06:35:00,06:40:00,20.62,6
06:40:00,06:45:00,25.76,3
06:45:00,06:50:00,23.05,4
06:50:00,06:55:00,22.25,8
06:55:00,07:00:00,24.91,3
07:00:00,07:05:00,15.4,4
07:05:00,07:10:00,18.61,8
07:10:00,07:15:00,22.5,5
07:15:00,07:20:00,27.69,4
07:20:00,07:25:00,20.29,7
07:25:00,07:30:00,21.06,8
07:30:00,07:35:00,26.64,4
07:35:00,07:40:00,8.89,4
07:40:00,07:45:00,19.33,13
07:45:00,07:50:00,25.72,4
07:50:00,07:55:00,26.24,6
07:55:00,08:00:00,19.27,5
08:00:00,08:05:00,17.36,7
08:05:00,08:10:00,21.98,4
08:10:00,08:15:00,22.5,11
08:15:00,08:20:00,27.56,8
08:20:00,08:25:00,21.53,3
08:25:00,08:30:00,24.77,10
08:30:00,08:35:00,18.44,7
08:35:00,08:40:00,13.35,10
08:40:00,08:45:00,25.4,5
08:45:00,08:50:00,15.45,7
08:50:00,08:55:00,18.52,8
08:55:00,09:00:00,23.06,6
09:00:00,09:05:00,21.43,9
09:05:00,09:10:00,18.28,11
09:10:00,09:15:00,20.94,8
09:15:00,09:20:00,19.92,8
09:20:00,09:25:00,18.73,12
09:25:00,09:30:00,21.86,8
09:30:00,09:35:00,18.15,5
09:35:00,09:40:00,31.98,9
09:40:00,09:45:00,25.91,8
09:45:00,09:50:00,24.7,9
09:50:00,09:55:00,21.82,3
09:55:00,10:00:00,7.02,7
10:00:00,10:05:00,32.13,12
10:05:00,10:10:00,33.38,6
10:10:00,10:15:00,22.27,14
10:15:00,10:20:00,24.5,3
10:20:00,10:25:00,14.8,14
10:25:00,10:30:00,20.67,14
10:30:00,10:35:00,19.48,9
10:35:00,10:40:00,14.83,13
10:40:00,10:45:00,17.64,8
10:45:00,10:50:00,11.19,12
10:50:00,10:55:00,21.32,4
10:55:00,11:00:00,14.75,11
11:00:00,11:05:00,19.2,8
11:05:00,11:10:00,14.6,7
11:10:00,11:15:00,16.67,14
11:15:00,11:20:00,17.31,6
11:20:00,11:25:00,13.95,9
11:25:00,11:30:00,17.95,9
11:30:00,11:35:00,17.78,11
11:35:00,11:40:00,15.23,5
11:40:00,11:45:00,13.89,11
11:45:00,11:50:00,28.08,5
11:50:00,11:55:00,21.35,14
11:55:00,12:00:00,18.97,15
12:00:00,12:05:00,19.87,8
12:05:00,12:10:00,7.13,15
12:10:00,12:15:00,13.44,10
12:15:00,12:20:00,9.13,7
12:20:00,12:25:00,14.86,6
12:25:00,12:30:00,13.95,8
12:30:00,12:35:00,11.85,10
12:35:00,12:40:00,9.74,5
