FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,16.58,7
00:00:00,00:05:00,23.55,8
00:05:00,00:10:00,29.6,3
00:10:00,00:15:00,23.09,7
00:15:00,00:20:00,21.98,6
00:20:00,00:25:00,36.08,2
00:25:00,00:30:00,14.51,4
00:30:00,00:35:00,11.34,3
00:35:00,00:40:00,29.59,4
00:40:00,00:45:00,35.81,2
00:45:00,00:50:00,44.53,1
00:50:00,00:55:00,29.56,5
00:55:00,01:00:00,31.66,3
01:00:00,01:05:00,19.72,5
01:05:00,01:10:00,23.32,6
01:10:00,01:15:00,22.44,5
01:15:00,01:20:00,33.55,5
01:20:00,01:25:00,14.1,7
01:25:00,01:30:00,12.78,2
01:30:00,01:35:00,18.18,3
01:35:00,01:40:00,40.29,1
01:40:00,01:45:00,17.12,7
01:45:00,01:50:00,25.26,7
01:50:00,01:55:00,15.79,3
01:55:00,02:00:00,21.7,4
02:00:00,02:05:00,16.79,4
02:10:00,02:15:00,15.49,4
02:15:00,02:20:00,20.84,4
02:20:00,02:25:00,23.56,3
02:25:00,02:30:00,15.76,6
02:30:00,02:35:00,16.62,7
02:35:00,02:40:00,28.2,1
02:40:00,02:45:00,13.3,2
02:50:00,02:55:00,33.24,3
02:55:00,03:00:00,25.95,4
03:05:00,03:10:00,25.05,3
03:10:00,03:15:00,11.85,3
03:15:00,03:20:00,25.3,4
03:20:00,03:25:00,26.04,7
03:25:00,03:30:00,14.24,8
03:30:00,03:35:00,35.92,3
03:35:00,03:40:00,22.06,8
03:40:00,03:45:00,25.93,3
03:45:00,03:50:00,37.41,2
03:50:00,03:55:00,14.83,3
03:55:00,04:00:00,43.38,1
04:00:00,04:05:00,30.21,1
04:05:00,04:10:00,23.98,8
04:10:00,04:15:00,20.88,3
04:15:00,04:20:00,23.04,7
04:20:00,04:25:00,30.55,2
04:30:00,04:35:00,24.22,2
04:35:00,04:40:00,28.77,6
04:40:00,04:45:00,21.9,7
04:45:00,04:50:00,34.18,2
04:50:00,04:55:00,21.11,6
04:55:00,05:00:00,26.29,3
05:00:00,05:05:00,26.34,8
05:05:00,05:10:00,18.21,5
05:10:00,05:15:00,24.35,8
05:15:00,05:20:00,14.94,11
05:20:00,05:25:00,14.2,6
05:25:00,05:30:00,17.88,4
05:30:00,05:35:00,16.07,9
05:35:00,05:40:00,21.77,5
05:40:00,05:45:00,22.4,12
05:45:00,05:50:00,16.59,7
05:50:00,05:55:00,13.13,10
05:55:00,06:00:00,25.56,8
06:00:00,06:05:00,24.27,13
06:05:00,06:10:00,19.17,5
06:10:00,06:15:00,17.55,8
06:15:00,06:20:00,22.24,12
06:20:00,06:25:00,20.64,3
06:25:00,06:30:00,17.14,8
06:30:00,06:35:00,15.78,8
06:35:00,06:40:00,25.96,6
06:40:00,06:45:00,13.42,8
06:45:00,06:50:00,16.58,5
06:50:00,06:55:00,21.94,6
06:55:00,07:00:00,15.24,5
07:00:00,07:05:00,20.57,11
07:05:00,07:10:00,11.85,7
07:10:00,07:15:00,21.19,8
07:15:00,07:20:00,13.79,9
07:20:00,07:25:00,29.72,4
07:25:00,07:30:00,21.28,4
07:30:00,07:35:00,29.32,3
07:35:00,07:40:00,16.2,9
07:40:00,07:45:00,21.96,2
07:45:00,07:50:00,29.59,12
07:50:00,07:55:00,25.24,10
07:55:00,08:00:00,17.07,4
08:00:00,08:05:00,25.8,16
08:05:00,08:10:00,31.17,6
08:10:00,08:15:00,17.28,11
08:15:00,08:20:00,12.61,5
08:20:00,08:25:00,14.13,14
08:25:00,08:30:00,18.6,10
08:30:00,08:35:00,14.77,3
08:35:00,08:40:00,17.49,12
08:40:00,08:45:00,14.75,3
08:45:00,08:50:00,13.04,14
08:50:00,08:55:00,12.73,3
08:55:00,09:00:00,12.62,10
09:00:00,09:05:00,14.86,5
09:05:00,09:10:00,11.23,10
09:10:00,09:15:00,16.75,14
09:15:00,09:20:00,12.33,9
09:20:00,09:25:00,17.6,16
09:25:00,09:30:00,16.58,12
