FromTime,ToTime,AverageSpeed,NumberOfVehicle
00:00:00,00:05:00,28.35,2
00:05:00,00:10:00,26.72,3
00:10:00,00:15:00,19.35,8
00:15:00,00:20:00,32.06,3
00:20:00,00:25:00,18.91,7
00:25:00,00:30:00,41.27,1
00:30:00,00:35:00,31.33,1
00:40:00,00:45:00,34.69,9
00:45:00,00:50:00,24.07,7
00:50:00,00:55:00,29.91,2
00:55:00,01:00:00,34.59,2
01:00:00,01:05:00,31.05,5
01:05:00,01:10:00,36.32,6
01:10:00,01:15:00,25.23,2
01:15:00,01:20:00,13.64,7
01:20:00,01:25:00,36.49,3
01:25:00,01:30:00,22.43,2
01:30:00,01:35:00,28.52,7
01:35:00,01:40:00,21.17,7
01:40:00,01:45:00,18.26,3
01:50:00,01:55:00,27.89,4
01:55:00,02:00:00,14.26,2
02:00:00,02:05:00,24.09,3
02:05:00,02:10:00,22.67,5
02:10:00,02:15:00,40.29,3
02:15:00,02:20:00,26.93,5
02:20:00,02:25:00,9.53,2
02:25:00,02:30:00,24.69,2
02:30:00,02:35:00,25.45,6
02:35:00,02:40:00,17.73,2
02:40:00,02:45:00,17.98,7
02:45:00,02:50:00,17.93,5
02:50:00,02:55:00,33.85,2
02:55:00,03:00:00,33.58,8
03:00:00,03:05:00,0.36,1
03:05:00,03:10:00,10.32,1
03:10:00,03:15:00,17.53,7
03:15:00,03:20:00,20.89,1
03:20:00,03:25:00,13.56,2
03:25:00,03:30:00,7.73,4
03:30:00,03:35:00,14.38,3
03:35:00,03:40:00,14.32,2
03:40:00,03:45:00,30.19,6
03:45:00,03:50:00,32.23,5
03:50:00,03:55:00,35.56,3
03:55:00,04:00:00,32.8,7
04:05:00,04:10:00,24.4,4
04:15:00,04:20:00,26.5,4
04:20:00,04:25:00,19.34,5
04:25:00,04:30:00,26.76,9
04:30:00,04:35:00,26.44,1
04:35:00,04:40:00,15.28,4
04:40:00,04:45:00,40.76,2
04:45:00,04:50:00,24.57,4
04:50:00,04:55:00,19.24,6
04:55:00,05:00:00,17.34,3
05:00:00,05:05:00,29.88,4
05:05:00,05:10:00,17.98,8
05:10:00,05:15:00,23.94,6
05:15:00,05:20:00,27.99,6
05:20:00,05:25:00,18.45,6
05:25:00,05:30:00,17.56,18
05:30:00,05:35:00,20.81,8
05:35:00,05:40:00,24.61,6
05:40:00,05:45:00,21.74,6
05:45:00,05:50:00,18.11,5
05:50:00,05:55:00,21.58,14
05:55:00,06:00:00,16.37,4
06:00:00,06:05:00,15.74,13
06:05:00,06:10:00,19.81,10
06:10:00,06:15:00,19.26,13
06:15:00,06:20:00,18.09,13
06:20:00,06:25:00,18.77,13
06:25:00,06:30:00,23.15,17
06:30:00,06:35:00,15.9,13
06:35:00,06:40:00,15.52,19
06:40:00,06:45:00,12.39,9
06:45:00,06:50:00,19.01,22
06:50:00,06:55:00,11.31,7
06:55:00,07:00:00,13.75,14
07:00:00,07:05:00,15.45,15
07:05:00,07:10:00,12.31,19
07:10:00,07:15:00,15.3,14
07:15:00,07:20:00,10.68,15
07:20:00,07:25:00,6.59,12
