FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,29.89,2
00:00:00,00:05:00,32.11,3
00:05:00,00:10:00,20.28,7
00:10:00,00:15:00,18.71,4
00:15:00,00:20:00,24.88,6
00:20:00,00:25:00,29.89,3
00:25:00,00:30:00,19.92,3
00:30:00,00:35:00,19.35,3
00:35:00,00:40:00,35.25,1
00:40:00,00:45:00,36.9,2
00:45:00,00:50:00,15.11,1
00:50:00,00:55:00,22.53,4
00:55:00,01:00:00,1.44,2
01:00:00,01:05:00,23.64,8
01:05:00,01:10:00,31.71,4
01:10:00,01:15:00,34.19,2
01:15:00,01:20:00,33.96,2
01:20:00,01:25:00,30.29,2
01:25:00,01:30:00,45.73,1
01:30:00,01:35:00,39.86,2
01:35:00,01:40:00,26.85,2
01:40:00,01:45:00,29.68,1
01:45:00,01:50:00,17.74,2
01:50:00,01:55:00,39.35,1
01:55:00,02:00:00,33.95,3
02:05:00,02:10:00,26.44,1
02:10:00,02:15:00,24.27,7
02:15:00,02:20:00,18.55,3
02:20:00,02:25:00,27.69,3
02:25:00,02:30:00,38.77,3
02:30:00,02:35:00,18.95,4
02:35:00,02:40:00,24.09,2
02:45:00,02:50:00,31.72,4
02:50:00,02:55:00,34.07,6
02:55:00,03:00:00,24.04,4
03:05:00,03:10:00,20.03,4
03:10:00,03:15:00,16.96,2
03:15:00,03:20:00,33.07,2
03:20:00,03:25:00,22.72,3
03:25:00,03:30:00,28.94,2
03:30:00,03:35:00,26.01,5
03:35:00,03:40:00,33.28,3
03:40:00,03:45:00,0.49,1
03:45:00,03:50:00,27.64,2
03:50:00,03:55:00,32.54,1
03:55:00,04:00:00,34.04,3
04:00:00,04:05:00,20.14,1
04:05:00,04:10:00,28.86,3
04:10:00,04:15:00,27.03,2
04:15:00,04:20:00,26.55,3
04:20:00,04:25:00,10.16,3
04:25:00,04:30:00,20.91,7
04:30:00,04:35:00,27.15,3
04:35:00,04:40:00,33.25,4
04:40:00,04:45:00,21.22,4
04:45:00,04:50:00,19.55,3
04:50:00,04:55:00,30.78,8
04:55:00,05:00:00,13.02,1
05:00:00,05:05:00,15.11,1
05:05:00,05:10:00,29.67,6
05:10:00,05:15:00,19.56,7
05:15:00,05:20:00,21.66,7
05:20:00,05:25:00,28.78,4
05:25:00,05:30:00,21.06,6
05:30:00,05:35:00,10.66,2
05:35:00,05:40:00,11.7,6
05:40:00,05:45:00,8.01,3
05:45:00,05:50:00,16.79,5
05:50:00,05:55:00,16.29,9
05:55:00,06:00:00,13.74,10
06:00:00,06:05:00,12.59,19
06:05:00,06:10:00,17.08,11
06:10:00,06:15:00,19.68,5
06:15:00,06:20:00,20.09,14
06:20:00,06:25:00,18.46,9
06:25:00,06:30:00,17.95,17
06:30:00,06:35:00,17.8,17
06:35:00,06:40:00,16.63,13
06:40:00,06:45:00,11.96,21
06:45:00,06:50:00,9.63,26
06:50:00,06:55:00,13,18
06:55:00,07:00:00,14.96,24
07:00:00,07:05:00,20.37,18
07:05:00,07:10:00,19.21,23
07:10:00,07:15:00,16.11,17
07:15:00,07:20:00,13.92,13
07:20:00,07:25:00,15.19,23
07:25:00,07:30:00,16.66,15
07:30:00,07:35:00,17.91,8
07:35:00,07:40:00,15.3,16
07:40:00,07:45:00,15.93,10
07:45:00,07:50:00,14.4,9
07:50:00,07:55:00,14.9,16
07:55:00,08:00:00,14.22,11
08:00:00,08:05:00,13.15,9
08:05:00,08:10:00,11.52,15
08:10:00,08:15:00,10.88,19
08:15:00,08:20:00,10.26,12
08:20:00,08:25:00,16.13,13
08:25:00,08:30:00,14.48,11
08:30:00,08:35:00,13.55,8
08:35:00,08:40:00,14.67,16
08:40:00,08:45:00,12.7,12
08:45:00,08:50:00,23.8,6
08:50:00,08:55:00,7.79,15
08:55:00,09:00:00,7.38,16
09:00:00,09:05:00,12.74,14
09:05:00,09:10:00,9.52,14
09:10:00,09:15:00,7.5,11
09:15:00,09:20:00,11.54,19
09:20:00,09:25:00,18.23,13
09:25:00,09:30:00,16.04,12
09:30:00,09:35:00,20.43,7
09:35:00,09:40:00,13.54,14
09:40:00,09:45:00,14.49,7
09:45:00,09:50:00,14.91,19
09:50:00,09:55:00,13.61,11
09:55:00,10:00:00,14,10
10:00:00,10:05:00,12.23,11
10:05:00,10:10:00,12.11,8
10:10:00,10:15:00,19.94,12
10:15:00,10:20:00,15.97,11
10:20:00,10:25:00,17.52,14
10:25:00,10:30:00,13.98,10
10:30:00,10:35:00,18.38,16
10:35:00,10:40:00,11.46,16
10:40:00,10:45:00,10.01,15
10:45:00,10:50:00,8.84,7
10:50:00,10:55:00,13.38,11
10:55:00,11:00:00,12.09,18
11:00:00,11:05:00,19.85,4
11:05:00,11:10:00,13.01,8
11:10:00,11:15:00,18.41,11
11:15:00,11:20:00,15.03,20
11:20:00,11:25:00,14.73,8
11:25:00,11:30:00,13.23,6
11:30:00,11:35:00,8.57,18
11:35:00,11:40:00,6.94,8
