FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,24.54,7
00:00:00,00:05:00,19.33,2
00:05:00,00:10:00,25.53,3
00:10:00,00:15:00,29.75,2
00:15:00,00:20:00,17.75,9
00:20:00,00:25:00,25.68,2
00:25:00,00:30:00,20.04,6
00:30:00,00:35:00,11.59,2
00:35:00,00:40:00,25.9,3
00:40:00,00:45:00,23.41,4
00:45:00,00:50:00,27.16,2
00:50:00,00:55:00,9.48,6
00:55:00,01:00:00,19.1,5
01:00:00,01:05:00,14.86,4
01:05:00,01:10:00,22.58,7
01:10:00,01:15:00,23.74,4
01:15:00,01:20:00,33.18,1
01:20:00,01:25:00,20.38,4
01:25:00,01:30:00,34.55,4
01:30:00,01:35:00,27.31,3
01:35:00,01:40:00,31.92,4
01:40:00,01:45:00,52.88,1
01:45:00,01:50:00,30.83,3
01:50:00,01:55:00,17.83,2
01:55:00,02:00:00,22.54,3
02:00:00,02:05:00,22.87,2
02:05:00,02:10:00,28.95,2
02:10:00,02:15:00,30.06,2
02:15:00,02:20:00,27.3,9
02:20:00,02:25:00,25.4,5
02:25:00,02:30:00,23.07,7
02:30:00,02:35:00,23.94,3
02:40:00,02:45:00,31.23,3
02:45:00,02:50:00,26,5
02:50:00,02:55:00,28.49,3
02:55:00,03:00:00,20.92,4
03:05:00,03:10:00,12.63,4
03:10:00,03:15:00,16.36,2
03:15:00,03:20:00,23.48,3
03:20:00,03:25:00,22.35,7
03:25:00,03:30:00,30.88,3
03:30:00,03:35:00,17.39,2
03:35:00,03:40:00,37.6,1
03:40:00,03:45:00,14.58,3
03:50:00,03:55:00,15.47,2
03:55:00,04:00:00,24.38,4
04:00:00,04:05:00,8.62,2
04:05:00,04:10:00,31.99,8
04:10:00,04:15:00,18.51,4
04:15:00,04:20:00,21.35,3
04:20:00,04:25:00,30.89,4
04:25:00,04:30:00,28.55,3
04:30:00,04:35:00,13.98,1
04:35:00,04:40:00,25.28,3
04:40:00,04:45:00,43.8,3
04:45:00,04:50:00,21.38,2
04:50:00,04:55:00,18.43,4
04:55:00,05:00:00,25.3,8
05:00:00,05:05:00,19.52,7
05:05:00,05:10:00,48.14,3
05:10:00,05:15:00,13.51,2
05:15:00,05:20:00,26.07,6
05:20:00,05:25:00,25.01,4
05:25:00,05:30:00,25.88,8
05:30:00,05:35:00,18.29,5
05:35:00,05:40:00,22.26,5
05:40:00,05:45:00,20.66,8
05:45:00,05:50:00,20.85,6
05:50:00,05:55:00,22.12,10
05:55:00,06:00:00,25.09,10
06:00:00,06:05:00,19.73,6
06:05:00,06:10:00,20.53,11
06:10:00,06:15:00,15.17,13
06:15:00,06:20:00,20.25,6
06:20:00,06:25:00,17.47,6
06:25:00,06:30:00,10.69,11
06:30:00,06:35:00,8.46,15
06:35:00,06:40:00,8.92,19
06:40:00,06:45:00,10.35,22
06:45:00,06:50:00,15.57,11
06:50:00,06:55:00,10.42,18
06:55:00,07:00:00,13.79,20
07:00:00,07:05:00,9.4,13
07:05:00,07:10:00,13.83,19
07:10:00,07:15:00,9.43,16
07:15:00,07:20:00,12.52,18
07:20:00,07:25:00,13.09,13
07:25:00,07:30:00,9.11,16
07:30:00,07:35:00,14.65,7
07:35:00,07:40:00,5.66,17
07:40:00,07:45:00,8.31,8
07:45:00,07:50:00,10.61,9
07:50:00,07:55:00,10.66,18
07:55:00,08:00:00,11.64,9
08:00:00,08:05:00,8.08,10
08:05:00,08:10:00,6.3,10
08:10:00,08:15:00,10.09,18
08:15:00,08:20:00,8.27,8
08:20:00,08:25:00,10.66,11
08:25:00,08:30:00,11.96,8
08:30:00,08:35:00,9.07,9
08:35:00,08:40:00,12.05,12
08:40:00,08:45:00,10.63,9
08:45:00,08:50:00,7.03,11
08:50:00,08:55:00,7.81,12
08:55:00,09:00:00,10.76,11
09:00:00,09:05:00,15.62,13
09:05:00,09:10:00,14.17,6
09:10:00,09:15:00,7.64,12
09:15:00,09:20:00,6.4,12
09:20:00,09:25:00,6.44,9
09:25:00,09:30:00,5.8,13
09:30:00,09:35:00,14.57,8
09:35:00,09:40:00,7.94,19
09:40:00,09:45:00,12.26,7
09:45:00,09:50:00,7.58,9
09:50:00,09:55:00,13.68,15
09:55:00,10:00:00,9.72,9
10:00:00,10:05:00,11.29,15
10:05:00,10:10:00,8.04,12
10:10:00,10:15:00,13.07,18
10:15:00,10:20:00,12.51,9
10:20:00,10:25:00,18.33,23
10:25:00,10:30:00,19.55,7
10:30:00,10:35:00,16.33,11
