FromTime,ToTime,AverageSpeed,NumberOfVehicle
03:05:00,03:10:00,40.37,4
03:10:00,03:15:00,25.72,3
03:15:00,03:20:00,19.61,3
03:20:00,03:25:00,17.28,4
03:25:00,03:30:00,25.33,6
03:30:00,03:35:00,14.89,8
03:35:00,03:40:00,13.49,5
03:40:00,03:45:00,16.85,4
03:45:00,03:50:00,12.24,2
03:50:00,03:55:00,10.46,2
04:05:00,04:10:00,12.6,2
04:10:00,04:15:00,20.52,3
04:15:00,04:20:00,9.54,5
04:20:00,04:25:00,32.54,1
04:25:00,04:30:00,28.73,2
04:30:00,04:35:00,16.79,6
04:35:00,04:40:00,21.79,4
04:40:00,04:45:00,21.53,7
04:45:00,04:50:00,24.57,11
04:50:00,04:55:00,14.85,9
05:05:00,05:10:00,7.99,4
05:10:00,05:15:00,21.53,2
05:15:00,05:20:00,17.05,5
05:20:00,05:25:00,15.58,8
05:25:00,05:30:00,10.74,7
05:30:00,05:35:00,14.49,8
05:35:00,05:40:00,10.55,6
05:40:00,05:45:00,8.5,8
05:45:00,05:50:00,21.83,9
05:50:00,05:55:00,12.51,7
06:05:00,06:10:00,4.87,19
06:10:00,06:15:00,10.39,18
06:15:00,06:20:00,10.33,12
06:20:00,06:25:00,9.9,17
06:25:00,06:30:00,9.59,14
06:30:00,06:35:00,7.45,21
06:35:00,06:40:00,6.35,26
06:40:00,06:45:00,7.28,28
06:45:00,06:50:00,8.28,22
06:50:00,06:55:00,8.69,17
07:05:00,07:10:00,2.38,9
07:10:00,07:15:00,2.59,15
07:15:00,07:20:00,6.85,12
07:20:00,07:25:00,6.98,8
07:25:00,07:30:00,10.25,12
07:30:00,07:35:00,4.5,13
07:35:00,07:40:00,6.48,21
07:40:00,07:45:00,7.12,17
07:45:00,07:50:00,6.17,22
07:50:00,07:55:00,11.93,5
08:05:00,08:10:00,2.47,10
08:10:00,08:15:00,8.9,21
08:15:00,08:20:00,7.2,17
08:20:00,08:25:00,7.35,20
08:25:00,08:30:00,10.6,13
08:30:00,08:35:00,4.62,12
08:35:00,08:40:00,4.22,13
08:40:00,08:45:00,3.12,7
08:45:00,08:50:00,5.03,14
