FromTime,ToTime,AverageSpeed,NumberOfVehicle
23:55:00,00:00:00,27.31,4
00:00:00,00:05:00,33.51,2
00:05:00,00:10:00,26.71,2
00:10:00,00:15:00,23.4,5
00:15:00,00:20:00,24.96,8
00:20:00,00:25:00,11.81,6
00:25:00,00:30:00,28.22,6
00:30:00,00:35:00,30.28,4
00:35:00,00:40:00,19.25,6
00:40:00,00:45:00,24.93,8
00:45:00,00:50:00,28.54,3
00:50:00,00:55:00,25.52,4
00:55:00,01:00:00,31.49,2
01:00:00,01:05:00,23.08,9
01:05:00,01:10:00,10.76,4
01:10:00,01:15:00,29.3,5
01:15:00,01:20:00,20.39,1
01:20:00,01:25:00,13.74,3
01:25:00,01:30:00,0.81,2
01:30:00,01:35:00,39.38,3
01:35:00,01:40:00,25.34,6
01:40:00,01:45:00,2.01,1
01:45:00,01:50:00,20.46,5
01:50:00,01:55:00,33.24,4
01:55:00,02:00:00,27.51,3
02:05:00,02:10:00,22.09,3
02:10:00,02:15:00,32.19,6
02:15:00,02:20:00,34.44,6
02:20:00,02:25:00,24.84,6
02:30:00,02:35:00,22.44,3
02:35:00,02:40:00,36.7,4
02:45:00,02:50:00,29.84,6
02:55:00,03:00:00,31.44,6
03:05:00,03:10:00,16.6,4
03:10:00,03:15:00,16.94,2
03:15:00,03:20:00,27.11,4
03:20:00,03:25:00,18.27,5
03:25:00,03:30:00,16.24,6
03:30:00,03:35:00,7.71,4
03:35:00,03:40:00,10.85,1
03:45:00,03:50:00,42.33,2
03:50:00,03:55:00,7.4,3
03:55:00,04:00:00,25.24,3
04:00:00,04:05:00,27.58,6
04:05:00,04:10:00,34.69,3
04:10:00,04:15:00,11.44,3
04:15:00,04:20:00,21.7,2
04:20:00,04:25:00,36.43,2
04:25:00,04:30:00,28.8,4
04:30:00,04:35:00,26.84,3
04:35:00,04:40:00,21.76,3
04:40:00,04:45:00,14.45,6
04:45:00,04:50:00,20.63,4
04:50:00,04:55:00,21.26,2
04:55:00,05:00:00,0.11,1
05:00:00,05:05:00,21.93,9
05:05:00,05:10:00,27.68,5
05:10:00,05:15:00,31.51,3
05:15:00,05:20:00,14.17,7
05:20:00,05:25:00,29.06,9
05:25:00,05:30:00,14.88,5
05:30:00,05:35:00,11.21,4
05:35:00,05:40:00,25.71,6
05:40:00,05:45:00,18.92,2
05:45:00,05:50:00,30.3,13
05:50:00,05:55:00,20.21,14
05:55:00,06:00:00,23.31,11
06:00:00,06:05:00,16.87,9
06:05:00,06:10:00,23.41,13
06:10:00,06:15:00,27.87,8
06:15:00,06:20:00,22.64,11
06:20:00,06:25:00,12.22,7
06:25:00,06:30:00,12.28,15
